DateTime,StationName,CO (mg/m3),NO (ug/m3),Temperature 2m (DegC),NO2 (ug/m3)
12/09/2023 7:00:00 PM,Riccarton Road,0.1200000,12.1450005,12.6688747,19.8549995
12/09/2023 8:00:00 PM,Riccarton Road,0.1123333,8.4166670,11.3525696,19.4666672
12/09/2023 9:00:00 PM,Riccarton Road,0.1413333,6.7433333,10.9650555,20.6000004
12/09/2023 10:00:00 PM,Riccarton Road,0.1781667,12.2100000,8.8337917,31.5366669
12/09/2023 11:00:00 PM,Riccarton Road,0.1635000,9.5400000,7.3804860,27.3833332
13/09/2023 12:00:00 AM,Riccarton Road,0.1610000,9.3766670,6.4657640,27.5616665
13/09/2023 1:00:00 AM,Riccarton Road,0.1060000,6.5616665,6.5615554,15.8583336
13/09/2023 2:00:00 AM,Riccarton Road,0.0371667,0.5250000,7.3562222,0.4716667
13/09/2023 3:00:00 AM,Riccarton Road,0.0465000,"",7.3577085,""
13/09/2023 4:00:00 AM,Riccarton Road,0.0285000,0.8833333,7.1496248,1.6833333
13/09/2023 5:00:00 AM,Riccarton Road,0.0326667,1.2133334,7.0046530,4.3733335
13/09/2023 6:00:00 AM,Riccarton Road,0.0588333,2.8066666,6.8560138,9.4233332
13/09/2023 7:00:00 AM,Riccarton Road,0.1223333,22.5499992,6.5404305,44.5449982
13/09/2023 8:00:00 AM,Riccarton Road,0.3225000,49.4116669,7.6440835,54.1766663
13/09/2023 9:00:00 AM,Riccarton Road,0.2225000,67.0800018,9.2574587,53.2833328
13/09/2023 10:00:00 AM,Riccarton Road,0.2285000,52.6516685,10.6030693,49.9883347
13/09/2023 11:00:00 AM,Riccarton Road,0.1983333,32.1316681,11.9010000,37.8866653
13/09/2023 12:00:00 PM,Riccarton Road,0.2436667,43.1850014,13.2271252,40.7883339
13/09/2023 1:00:00 PM,Riccarton Road,"",43.0316658,14.5598192,43.0400009
13/09/2023 2:00:00 PM,Riccarton Road,0.2485000,41.2433319,14.8369026,39.5416679
13/09/2023 3:00:00 PM,Riccarton Road,0.2561667,49.5499992,13.7715969,40.4716682
13/09/2023 4:00:00 PM,Riccarton Road,0.2263333,51.9449997,13.3520699,40.4366684
13/09/2023 5:00:00 PM,Riccarton Road,0.3190000,49.7933350,12.9687357,40.9049988
13/09/2023 6:00:00 PM,Riccarton Road,0.2628333,47.8816681,12.0780554,44.1366653
13/09/2023 7:00:00 PM,Riccarton Road,0.2515000,33.5016670,11.3664169,43.6583328
13/09/2023 8:00:00 PM,Riccarton Road,0.2885000,29.1166668,10.7909861,40.5383339
13/09/2023 9:00:00 PM,Riccarton Road,0.3345000,18.8316669,9.5275002,35.4500008
13/09/2023 10:00:00 PM,Riccarton Road,0.2810000,11.6666670,8.0816669,30.2166672
13/09/2023 11:00:00 PM,Riccarton Road,0.4413333,12.2250004,7.4182081,38.0583344
14/09/2023 12:00:00 AM,Riccarton Road,0.4435000,11.6850004,6.8432918,36.5966682
14/09/2023 1:00:00 AM,Riccarton Road,0.3205000,5.5783334,7.0950279,28.1316662
14/09/2023 2:00:00 AM,Riccarton Road,0.1615000,2.6066666,7.2263193,19.0866661
14/09/2023 3:00:00 AM,Riccarton Road,0.1153333,"",6.2240000,""
14/09/2023 4:00:00 AM,Riccarton Road,0.1243333,2.5383334,5.9287362,13.5983334
14/09/2023 5:00:00 AM,Riccarton Road,0.1138333,5.0549998,5.3233752,14.5000000
14/09/2023 6:00:00 AM,Riccarton Road,0.1498333,10.4416666,4.9175835,20.7999992
14/09/2023 7:00:00 AM,Riccarton Road,0.3363333,47.3549995,6.7164583,41.4399986
14/09/2023 8:00:00 AM,Riccarton Road,0.6543334,127.1999969,7.7153196,58.4933319
14/09/2023 9:00:00 AM,Riccarton Road,0.5756667,116.4000015,10.0816669,69.3550034
14/09/2023 10:00:00 AM,Riccarton Road,0.2496667,47.6399994,13.3606806,46.4033318
14/09/2023 11:00:00 AM,Riccarton Road,0.1461667,15.7550001,14.7362919,21.6616669
14/09/2023 12:00:00 PM,Riccarton Road,0.2313333,24.3700008,15.0553885,35.5016670
14/09/2023 1:00:00 PM,Riccarton Road,"",31.6633339,16.0544033,38.0849991
14/09/2023 2:00:00 PM,Riccarton Road,0.2370000,39.9000015,16.1019173,38.8899994
14/09/2023 3:00:00 PM,Riccarton Road,0.2710000,48.9916649,17.6210976,40.5550003
14/09/2023 4:00:00 PM,Riccarton Road,0.2861667,35.6549988,17.6528187,35.1433334
14/09/2023 5:00:00 PM,Riccarton Road,0.1810000,33.6833344,17.9875832,31.3850002
14/09/2023 6:00:00 PM,Riccarton Road,0.2460000,49.5050011,16.7678471,38.1749992
14/09/2023 7:00:00 PM,Riccarton Road,0.1923333,24.6849995,15.2060976,36.0400009
14/09/2023 8:00:00 PM,Riccarton Road,0.3856667,35.8966675,13.7446384,45.2400017
14/09/2023 9:00:00 PM,Riccarton Road,0.3951667,33.2516670,12.7513475,47.1650009
14/09/2023 10:00:00 PM,Riccarton Road,0.2655000,14.7416668,12.5838614,32.1833344
14/09/2023 11:00:00 PM,Riccarton Road,0.2171667,15.3783331,11.8790140,35.7949982
15/09/2023 12:00:00 AM,Riccarton Road,0.2303333,10.8400002,11.2729588,42.9083328
15/09/2023 1:00:00 AM,Riccarton Road,0.1196667,3.3250000,12.2901945,16.2533340
15/09/2023 2:00:00 AM,Riccarton Road,0.0968333,1.7683333,11.6587086,14.1783333
15/09/2023 3:00:00 AM,Riccarton Road,0.1098333,"",10.0871525,""
15/09/2023 4:00:00 AM,Riccarton Road,0.1150000,1.4016666,9.6622639,17.7333336
15/09/2023 5:00:00 AM,Riccarton Road,0.0866667,2.3416667,10.1999445,25.1266670
15/09/2023 6:00:00 AM,Riccarton Road,0.1323333,4.2216668,9.9112225,28.6316662
15/09/2023 7:00:00 AM,Riccarton Road,0.0958333,5.2833333,10.4934587,19.1483326
15/09/2023 8:00:00 AM,Riccarton Road,0.0700000,7.0716667,9.6769304,10.5033331
15/09/2023 9:00:00 AM,Riccarton Road,0.1030000,13.6599998,10.2943335,16.2733326
15/09/2023 10:00:00 AM,Riccarton Road,0.0880000,10.0516663,10.9133472,12.9250002
15/09/2023 11:00:00 AM,Riccarton Road,0.0956667,11.0299997,11.5676527,13.2283335
15/09/2023 12:00:00 PM,Riccarton Road,0.0965000,11.4316664,11.3078060,14.4250002
15/09/2023 1:00:00 PM,Riccarton Road,"",12.6283331,11.0329857,14.6300001
15/09/2023 2:00:00 PM,Riccarton Road,0.0945000,10.0283337,11.3507223,12.0166664
15/09/2023 3:00:00 PM,Riccarton Road,0.1220000,10.9683332,11.3758335,13.1633329
15/09/2023 4:00:00 PM,Riccarton Road,0.1405000,13.7233334,11.2880135,16.6366673
15/09/2023 5:00:00 PM,Riccarton Road,0.1130000,10.0566664,10.7084446,14.6599998
15/09/2023 6:00:00 PM,Riccarton Road,0.1421667,13.2033329,9.7083197,19.1149998
15/09/2023 7:00:00 PM,Riccarton Road,0.2715000,25.9866657,8.8849030,42.0983315
15/09/2023 8:00:00 PM,Riccarton Road,0.3728333,39.2316666,8.0876532,49.0433350
15/09/2023 9:00:00 PM,Riccarton Road,0.5000000,27.7883339,7.0515418,45.1749992
15/09/2023 10:00:00 PM,Riccarton Road,0.5336667,22.9233341,6.3197222,43.5233345
15/09/2023 11:00:00 PM,Riccarton Road,0.5195000,16.5149994,5.4749165,39.3416672
16/09/2023 12:00:00 AM,Riccarton Road,0.6550000,21.6933327,4.7694030,39.4083328
16/09/2023 1:00:00 AM,Riccarton Road,0.7746667,17.5766659,4.1468334,39.7200012
16/09/2023 2:00:00 AM,Riccarton Road,0.7113333,12.5100002,3.6722221,36.3149986
16/09/2023 3:00:00 AM,Riccarton Road,0.3320000,"",4.0767083,""
16/09/2023 4:00:00 AM,Riccarton Road,0.2286667,1.7916666,4.6160278,15.6750002
16/09/2023 5:00:00 AM,Riccarton Road,0.1071667,1.9433334,5.3622084,8.4250002
16/09/2023 6:00:00 AM,Riccarton Road,0.0480000,1.2800000,6.6879721,2.3833334
16/09/2023 7:00:00 AM,Riccarton Road,0.0686667,8.7383337,7.3470140,11.5766668
16/09/2023 8:00:00 AM,Riccarton Road,0.1266667,24.8566666,8.3817778,26.9899998
16/09/2023 9:00:00 AM,Riccarton Road,0.1241667,15.3249998,9.7231531,18.7833328
16/09/2023 10:00:00 AM,Riccarton Road,0.1488333,25.7083340,11.4158888,23.9116669
16/09/2023 11:00:00 AM,Riccarton Road,0.2915000,35.6949997,12.4992218,30.2616673
16/09/2023 12:00:00 PM,Riccarton Road,0.4390000,51.8750000,12.4722643,38.0783348
16/09/2023 1:00:00 PM,Riccarton Road,"",66.1516647,14.8082361,51.9666672
16/09/2023 2:00:00 PM,Riccarton Road,0.3555000,37.4016685,17.1200275,39.7099991
16/09/2023 3:00:00 PM,Riccarton Road,0.2146667,25.5383339,17.8117924,30.8549995
16/09/2023 4:00:00 PM,Riccarton Road,0.2150000,19.1599998,16.8064728,22.9133339
16/09/2023 5:00:00 PM,Riccarton Road,0.2905000,32.3616676,16.0927219,31.2049999
16/09/2023 6:00:00 PM,Riccarton Road,0.3360000,37.7799988,15.4597082,36.0033340
16/09/2023 7:00:00 PM,Riccarton Road,0.3256667,32.8866653,13.8886805,33.3766670
16/09/2023 8:00:00 PM,Riccarton Road,0.3045000,31.9216671,13.1688194,31.0816669
16/09/2023 9:00:00 PM,Riccarton Road,0.3033333,26.5466671,13.3588190,30.7416668
16/09/2023 10:00:00 PM,Riccarton Road,0.2391667,20.4783325,13.3712635,25.1200008
16/09/2023 11:00:00 PM,Riccarton Road,0.2468333,15.1466665,13.2873192,24.0233326
17/09/2023 12:00:00 AM,Riccarton Road,0.2175000,16.1399994,12.7541666,34.4116669
17/09/2023 1:00:00 AM,Riccarton Road,0.1508333,5.7150002,15.4099445,17.3649998
17/09/2023 2:00:00 AM,Riccarton Road,0.0818333,0.8800000,17.8015270,3.5899999
17/09/2023 3:00:00 AM,Riccarton Road,0.0753333,"",17.4698620,""
17/09/2023 4:00:00 AM,Riccarton Road,0.0756000,0.8640000,17.1222153,3.0760000
17/09/2023 5:00:00 AM,Riccarton Road,0.1021667,1.4850000,15.0348196,8.8716669
17/09/2023 6:00:00 AM,Riccarton Road,0.0948333,1.1916667,14.0552502,7.1450000
17/09/2023 7:00:00 AM,Riccarton Road,0.0893333,0.8166667,15.1053476,4.5349998
17/09/2023 8:00:00 AM,Riccarton Road,0.0925000,3.4866667,16.6761799,8.0616665
17/09/2023 9:00:00 AM,Riccarton Road,0.1255000,7.6133332,17.6491528,13.9499998
17/09/2023 10:00:00 AM,Riccarton Road,0.1283333,6.2083335,19.2477226,11.8750000
17/09/2023 11:00:00 AM,Riccarton Road,0.1501667,10.4016666,20.5332355,13.3533335
17/09/2023 12:00:00 PM,Riccarton Road,0.1531667,10.9116669,21.5112495,15.8083334
17/09/2023 1:00:00 PM,Riccarton Road,"",6.8933334,22.8536949,13.8149996
17/09/2023 2:00:00 PM,Riccarton Road,0.1745000,9.0100002,23.0032921,14.4216671
17/09/2023 3:00:00 PM,Riccarton Road,0.2071667,12.2700005,22.1541939,17.9050007
17/09/2023 4:00:00 PM,Riccarton Road,0.1825000,10.0783329,21.4315701,16.4383335
17/09/2023 5:00:00 PM,Riccarton Road,0.1796667,8.6350002,20.7482777,15.4516668
17/09/2023 6:00:00 PM,Riccarton Road,0.1615000,5.7716665,20.0312920,13.4816666
17/09/2023 7:00:00 PM,Riccarton Road,0.2021667,5.6300001,18.0326519,21.0083332
17/09/2023 8:00:00 PM,Riccarton Road,0.1793333,6.0233335,16.7700272,23.2199993
17/09/2023 9:00:00 PM,Riccarton Road,0.1330000,3.7900000,16.0919437,12.4466667
17/09/2023 10:00:00 PM,Riccarton Road,0.1171667,3.5116668,12.7237921,11.7966671
17/09/2023 11:00:00 PM,Riccarton Road,0.1175000,7.2449999,11.1568890,17.3250008
18/09/2023 12:00:00 AM,Riccarton Road,0.0815000,1.9033333,12.4032221,8.9616671
18/09/2023 1:00:00 AM,Riccarton Road,0.0608333,1.0583333,12.5670557,3.9800000
18/09/2023 2:00:00 AM,Riccarton Road,0.0546667,0.8016667,12.0750418,2.6766667
18/09/2023 3:00:00 AM,Riccarton Road,0.0508333,"",11.5616808,""
18/09/2023 4:00:00 AM,Riccarton Road,0.0495000,0.3616667,11.6530275,1.8116666
18/09/2023 5:00:00 AM,Riccarton Road,0.0485000,1.8783333,11.1063337,3.3000000
18/09/2023 6:00:00 AM,Riccarton Road,0.0520000,1.1283333,10.7524586,6.7033334
18/09/2023 7:00:00 AM,Riccarton Road,0.1361667,10.0733337,10.5726252,28.4799995
18/09/2023 8:00:00 AM,Riccarton Road,0.1705000,19.0483341,12.0342779,33.6566658
18/09/2023 9:00:00 AM,Riccarton Road,0.1628333,23.9033337,13.9662504,30.9383335
18/09/2023 10:00:00 AM,Riccarton Road,0.1396667,12.8649998,15.9721947,17.0766659
18/09/2023 11:00:00 AM,Riccarton Road,0.1046667,6.7950001,17.4340687,11.5316668
18/09/2023 12:00:00 PM,Riccarton Road,0.1146667,9.9633331,18.1632366,12.6000004
18/09/2023 1:00:00 PM,Riccarton Road,"",7.2833333,18.9069862,12.6499996
18/09/2023 2:00:00 PM,Riccarton Road,0.1301667,7.0566669,18.8596115,11.0500002
18/09/2023 3:00:00 PM,Riccarton Road,0.1246667,5.6583333,18.9147644,9.4066668
18/09/2023 4:00:00 PM,Riccarton Road,0.1310000,8.0349998,18.6525841,11.5683336
18/09/2023 5:00:00 PM,Riccarton Road,0.1523333,7.9000001,18.0134583,13.6000004
18/09/2023 6:00:00 PM,Riccarton Road,0.1485000,7.6716666,16.8698196,17.2766666
18/09/2023 7:00:00 PM,Riccarton Road,0.1825000,11.5050001,15.0734167,30.0383339
18/09/2023 8:00:00 PM,Riccarton Road,0.2175000,14.8050003,13.2561665,33.1949997
18/09/2023 9:00:00 PM,Riccarton Road,0.1580000,11.1199999,11.7665415,29.7500000
18/09/2023 10:00:00 PM,Riccarton Road,0.1830000,12.4099998,11.0464029,33.2983322
18/09/2023 11:00:00 PM,Riccarton Road,0.2363333,18.8033333,10.5381393,38.1650009
19/09/2023 12:00:00 AM,Riccarton Road,0.1561667,13.2500000,10.2306385,30.8716660
19/09/2023 1:00:00 AM,Riccarton Road,0.0946667,2.7049999,10.0043755,13.8516665
19/09/2023 2:00:00 AM,Riccarton Road,0.0771667,1.1416667,9.9349585,8.0583334
19/09/2023 3:00:00 AM,Riccarton Road,0.0778333,"",9.4849586,""
19/09/2023 4:00:00 AM,Riccarton Road,0.1346667,2.6116667,8.6091948,16.7666664
19/09/2023 5:00:00 AM,Riccarton Road,0.1080000,3.1700001,9.5157919,19.5883331
19/09/2023 6:00:00 AM,Riccarton Road,0.1411667,4.0183334,7.8565555,28.0533333
19/09/2023 7:00:00 AM,Riccarton Road,0.2503333,36.7733345,8.8252363,49.2550011
19/09/2023 8:00:00 AM,Riccarton Road,0.3728333,66.8833313,10.2380695,60.4016685
19/09/2023 9:00:00 AM,Riccarton Road,0.3463333,64.4566650,12.0573473,56.9433327
19/09/2023 10:00:00 AM,Riccarton Road,0.2366667,53.0566673,14.3568192,46.3333321
19/09/2023 11:00:00 AM,Riccarton Road,0.1986667,41.8349991,16.7878189,42.7150002
19/09/2023 12:00:00 PM,Riccarton Road,0.3298333,33.5833321,18.7264996,36.2716675
19/09/2023 1:00:00 PM,Riccarton Road,"",14.4766665,20.3409176,24.9249992
19/09/2023 2:00:00 PM,Riccarton Road,0.1906667,17.8316669,20.7447224,26.2350006
19/09/2023 3:00:00 PM,Riccarton Road,0.1536667,12.1733332,20.8645554,22.0066662
19/09/2023 4:00:00 PM,Riccarton Road,0.1835000,22.6616669,20.9224854,32.0083351
19/09/2023 5:00:00 PM,Riccarton Road,0.2873333,32.3066673,20.5520554,37.2649994
19/09/2023 6:00:00 PM,Riccarton Road,0.2165000,20.4633331,19.3822079,34.6266670
19/09/2023 7:00:00 PM,Riccarton Road,0.3218333,38.9183350,17.6982784,49.9900017
19/09/2023 8:00:00 PM,Riccarton Road,0.4526667,31.4583340,16.7122631,57.8133316
19/09/2023 9:00:00 PM,Riccarton Road,0.4480000,41.4983330,15.5747080,59.6716652
19/09/2023 10:00:00 PM,Riccarton Road,0.4358333,37.3983345,14.9352779,53.7700005
19/09/2023 11:00:00 PM,Riccarton Road,0.1951667,13.4633331,13.9045143,33.4266663
20/09/2023 12:00:00 AM,Riccarton Road,0.1266667,4.5383334,14.0445414,20.5733337
20/09/2023 1:00:00 AM,Riccarton Road,0.1120000,2.8266666,12.7761250,19.2566662
20/09/2023 2:00:00 AM,Riccarton Road,0.1120000,1.9466667,12.0435972,18.6683331
20/09/2023 3:00:00 AM,Riccarton Road,0.1255000,"",11.7829027,""
20/09/2023 4:00:00 AM,Riccarton Road,0.1091667,1.6750000,12.0904722,15.5266666
20/09/2023 5:00:00 AM,Riccarton Road,0.0850000,4.0883331,13.5381947,11.9183331
20/09/2023 6:00:00 AM,Riccarton Road,0.0876667,2.3599999,14.3079586,13.8083334
20/09/2023 7:00:00 AM,Riccarton Road,0.1673333,24.9699993,14.3968191,50.7750015
20/09/2023 8:00:00 AM,Riccarton Road,0.2813333,43.4599991,15.0183058,56.5383339
20/09/2023 9:00:00 AM,Riccarton Road,0.4331667,66.4216690,17.3779163,61.6883316
20/09/2023 10:00:00 AM,Riccarton Road,0.4446667,77.1133347,19.7188473,63.9049988
20/09/2023 11:00:00 AM,Riccarton Road,0.3246667,51.3416672,21.2898617,46.9500008
20/09/2023 12:00:00 PM,Riccarton Road,0.4080000,45.5750008,21.7152634,46.7483330
20/09/2023 1:00:00 PM,Riccarton Road,"",38.0016670,21.7622356,37.9199982
20/09/2023 2:00:00 PM,Riccarton Road,0.3530000,41.1599998,22.4192352,40.1633339
20/09/2023 3:00:00 PM,Riccarton Road,0.4298333,51.7683334,22.6007214,45.7666664
20/09/2023 4:00:00 PM,Riccarton Road,0.3681667,60.3933334,22.3843880,55.2599983
20/09/2023 5:00:00 PM,Riccarton Road,0.5628333,68.0766678,21.6428604,54.6316681
20/09/2023 6:00:00 PM,Riccarton Road,0.4305000,47.8950005,20.7329311,45.2016678
20/09/2023 7:00:00 PM,Riccarton Road,0.3936667,49.1466675,20.2776108,43.5316658
20/09/2023 8:00:00 PM,Riccarton Road,0.2873333,21.4916668,19.1696529,27.9583340
20/09/2023 9:00:00 PM,Riccarton Road,0.2963333,18.7666664,19.1565132,27.5833340
20/09/2023 10:00:00 PM,Riccarton Road,0.2051667,14.1450005,18.7084999,18.8366661
20/09/2023 11:00:00 PM,Riccarton Road,0.1226667,6.0983334,18.4991398,8.9683332
21/09/2023 12:00:00 AM,Riccarton Road,0.1111667,4.9366665,18.4553204,7.3716664
21/09/2023 1:00:00 AM,Riccarton Road,0.1098333,2.3316667,18.2197781,2.6533334
21/09/2023 2:00:00 AM,Riccarton Road,0.0940000,1.0700001,17.6998882,0.5466667
21/09/2023 3:00:00 AM,Riccarton Road,0.0906667,"",17.1828327,""
21/09/2023 4:00:00 AM,Riccarton Road,0.0938333,1.3816667,17.3669033,1.7300000
21/09/2023 5:00:00 AM,Riccarton Road,0.0881667,2.8483334,16.7037220,3.5533333
21/09/2023 6:00:00 AM,Riccarton Road,0.1043333,2.1716666,16.2891941,4.5933332
21/09/2023 7:00:00 AM,Riccarton Road,0.1738333,10.7283335,16.1004448,21.6299992
21/09/2023 8:00:00 AM,Riccarton Road,0.2283333,28.3383331,16.7451534,42.9716682
21/09/2023 9:00:00 AM,Riccarton Road,0.2478333,33.8916664,17.9864025,42.1483345
21/09/2023 10:00:00 AM,Riccarton Road,0.3005000,42.5499992,19.1530132,49.1983337
21/09/2023 11:00:00 AM,Riccarton Road,0.2993333,46.9866676,20.4064865,51.2816658
21/09/2023 12:00:00 PM,Riccarton Road,0.2640000,29.5799999,21.5287075,41.5216675
21/09/2023 1:00:00 PM,Riccarton Road,"",35.7599983,22.4031525,40.4799995
21/09/2023 2:00:00 PM,Riccarton Road,0.2588333,27.2216663,22.7907352,35.6033325
21/09/2023 3:00:00 PM,Riccarton Road,0.2808333,27.4566669,22.5214863,35.1749992
21/09/2023 4:00:00 PM,Riccarton Road,0.3103333,36.8666649,22.4132366,47.0733337
21/09/2023 5:00:00 PM,Riccarton Road,0.4720000,57.7916679,21.9130688,62.5283318
21/09/2023 6:00:00 PM,Riccarton Road,0.4476667,56.4933319,20.9446659,61.3650017
21/09/2023 7:00:00 PM,Riccarton Road,0.4946667,63.4216652,20.0645409,65.6566696
21/09/2023 8:00:00 PM,Riccarton Road,0.5715000,47.4083328,19.0875130,51.4966660
21/09/2023 9:00:00 PM,Riccarton Road,0.3266667,29.2733326,18.5566120,36.9599991
21/09/2023 10:00:00 PM,Riccarton Road,0.2455000,12.9133329,18.2019997,21.9633331
21/09/2023 11:00:00 PM,Riccarton Road,0.1550000,6.4450002,18.0194035,15.6199999
22/09/2023 12:00:00 AM,Riccarton Road,0.1208333,2.8466666,17.1314716,12.9566669
22/09/2023 1:00:00 AM,Riccarton Road,0.0935000,1.4866667,15.4222498,7.2100000
22/09/2023 2:00:00 AM,Riccarton Road,0.0576667,1.0566666,10.9165421,6.6966667
22/09/2023 3:00:00 AM,Riccarton Road,0.0460000,"",10.8267221,""
22/09/2023 4:00:00 AM,Riccarton Road,0.0348333,0.8250000,10.4065142,4.5433335
22/09/2023 5:00:00 AM,Riccarton Road,0.0318333,1.1716666,9.9961386,5.4650002
22/09/2023 6:00:00 AM,Riccarton Road,0.0500000,1.3650000,9.6556253,9.4549999
22/09/2023 7:00:00 AM,Riccarton Road,0.0986667,4.6016665,9.9611940,17.8066673
22/09/2023 8:00:00 AM,Riccarton Road,0.1660000,14.1049995,10.6846666,32.0333328
22/09/2023 9:00:00 AM,Riccarton Road,0.1940000,22.8433342,12.3590555,36.7966652
22/09/2023 10:00:00 AM,Riccarton Road,0.2033333,38.6433334,13.6022778,39.7166672
22/09/2023 11:00:00 AM,Riccarton Road,0.1801667,22.9433327,14.6275282,34.4083328
22/09/2023 12:00:00 PM,Riccarton Road,0.1508333,15.6783333,12.2402639,29.4983330
22/09/2023 1:00:00 PM,Riccarton Road,"",14.0200005,11.0305414,25.8016663
22/09/2023 2:00:00 PM,Riccarton Road,0.2213333,25.0550003,11.7013893,33.1683350
22/09/2023 3:00:00 PM,Riccarton Road,0.1898333,19.2199993,11.2175274,29.3400002
22/09/2023 4:00:00 PM,Riccarton Road,0.3176667,32.4866676,11.7244444,37.7900009
22/09/2023 5:00:00 PM,Riccarton Road,0.2160000,27.3016663,10.3822079,35.8283348
22/09/2023 6:00:00 PM,Riccarton Road,0.2853333,37.0033340,9.6077223,38.2216682
22/09/2023 7:00:00 PM,Riccarton Road,0.2936667,35.9183350,9.1859579,39.7566681
22/09/2023 8:00:00 PM,Riccarton Road,0.2250000,15.8350000,8.7577782,27.6916676
22/09/2023 9:00:00 PM,Riccarton Road,0.1915000,13.2933331,8.5797777,26.9083328
22/09/2023 10:00:00 PM,Riccarton Road,0.0963333,6.0100002,6.9628057,12.4183331
22/09/2023 11:00:00 PM,Riccarton Road,0.0718333,3.6199999,5.6983891,7.8000002
23/09/2023 12:00:00 AM,Riccarton Road,0.0726667,2.6966667,5.0934443,6.8466668
23/09/2023 1:00:00 AM,Riccarton Road,0.0696667,1.3983333,4.6931529,3.8350000
23/09/2023 2:00:00 AM,Riccarton Road,0.0476667,1.0450000,4.6316528,2.8099999
23/09/2023 3:00:00 AM,Riccarton Road,0.0516667,"",4.7940001,""
23/09/2023 4:00:00 AM,Riccarton Road,0.0481667,1.0066667,4.7828612,4.6616669
23/09/2023 5:00:00 AM,Riccarton Road,0.0465000,0.9400000,4.8763471,4.1016665
23/09/2023 6:00:00 AM,Riccarton Road,0.0446667,1.4066666,5.0507360,6.6999998
23/09/2023 7:00:00 AM,Riccarton Road,0.0978333,2.7249999,5.1681390,8.7749996
23/09/2023 8:00:00 AM,Riccarton Road,0.1040000,6.4650002,5.5770974,15.9049997
23/09/2023 9:00:00 AM,Riccarton Road,0.1165000,10.2616663,6.1156669,16.5900002
23/09/2023 10:00:00 AM,Riccarton Road,0.1498333,10.2083330,6.9508333,16.7950001
23/09/2023 11:00:00 AM,Riccarton Road,0.1520000,14.2566671,7.8078470,19.1033325
23/09/2023 12:00:00 PM,Riccarton Road,0.1958333,16.4150009,8.5312080,22.6749992
23/09/2023 1:00:00 PM,Riccarton Road,"",19.9733334,10.7458754,24.7916660
23/09/2023 2:00:00 PM,Riccarton Road,0.2325000,18.3366661,11.3322220,31.9283333
23/09/2023 3:00:00 PM,Riccarton Road,0.1855000,12.4200001,11.5857496,28.5916672
23/09/2023 4:00:00 PM,Riccarton Road,0.2263333,24.9449997,10.9054861,27.5316658
23/09/2023 5:00:00 PM,Riccarton Road,0.3518333,38.5433350,10.1347504,41.9933319
23/09/2023 6:00:00 PM,Riccarton Road,0.4153333,40.9383316,9.7370005,45.1216660
23/09/2023 7:00:00 PM,Riccarton Road,0.4400000,48.9716682,9.0239162,46.4266663
23/09/2023 8:00:00 PM,Riccarton Road,0.3270000,20.0333328,8.5929031,29.1366673
23/09/2023 9:00:00 PM,Riccarton Road,0.3330000,26.0750008,8.4665136,36.2766685
23/09/2023 10:00:00 PM,Riccarton Road,0.2866667,18.1416664,8.1836805,29.2666664
23/09/2023 11:00:00 PM,Riccarton Road,0.1728333,8.9499998,8.0980139,18.3933334
24/09/2023 12:00:00 AM,Riccarton Road,0.1348333,4.3266668,7.9257641,13.6899996
24/09/2023 1:00:00 AM,Riccarton Road,0.0971667,2.3850000,7.6467915,10.0550003
24/09/2023 2:00:00 AM,Riccarton Road,0.0838333,1.7833333,7.4592638,7.3550000
24/09/2023 3:00:00 AM,Riccarton Road,0.0756667,"",7.2477641,""
24/09/2023 4:00:00 AM,Riccarton Road,0.0875000,1.2466667,6.8188195,6.8933334
24/09/2023 5:00:00 AM,Riccarton Road,0.1261667,1.3033333,6.7857776,7.3616667
24/09/2023 6:00:00 AM,Riccarton Road,0.1030000,3.1366668,6.9122777,10.0316668
24/09/2023 7:00:00 AM,Riccarton Road,0.1128333,7.6816669,7.0379863,13.6516666
24/09/2023 8:00:00 AM,Riccarton Road,0.2080000,14.8216667,7.5985141,24.0666676
24/09/2023 9:00:00 AM,Riccarton Road,0.1781667,14.0433331,8.7915831,21.4566669
24/09/2023 10:00:00 AM,Riccarton Road,0.1700000,12.9166670,8.8487225,22.1450005
24/09/2023 11:00:00 AM,Riccarton Road,0.2991667,37.2233315,9.2420282,35.7333336
24/09/2023 12:00:00 PM,Riccarton Road,0.3590000,32.7299995,8.3423748,34.2466660
24/09/2023 1:00:00 PM,Riccarton Road,"",40.6333351,9.2252779,38.8766670
24/09/2023 2:00:00 PM,Riccarton Road,0.2505000,30.8316669,7.6844444,36.7183342
24/09/2023 3:00:00 PM,Riccarton Road,0.4163333,43.8716660,7.7700138,42.8583336
24/09/2023 4:00:00 PM,Riccarton Road,0.2483333,23.6233330,8.0347223,33.0699997
24/09/2023 5:00:00 PM,Riccarton Road,0.2256667,14.9566669,8.1162920,28.4283333
24/09/2023 6:00:00 PM,Riccarton Road,0.2620000,18.0049992,8.0398197,29.9033337
24/09/2023 7:00:00 PM,Riccarton Road,0.2316667,9.4066668,7.7322640,27.7816658
24/09/2023 8:00:00 PM,Riccarton Road,0.1986667,6.8950000,6.8823471,20.2133331
24/09/2023 9:00:00 PM,Riccarton Road,0.3021667,8.3283329,6.3165555,20.5699997
24/09/2023 10:00:00 PM,Riccarton Road,0.2678333,4.7049999,5.6562362,16.8666668
24/09/2023 11:00:00 PM,Riccarton Road,0.2985000,3.2683334,4.7369304,13.4799995
