DateTime,StationName,SO2 (ug/m3),CO (mg/m3),Temperature 6m (DegC),PM10 (ug/m3),PM2.5 (ug/m3),Wind speed (m/s),Temperature 2m (DegC),Relative humidity (%),Wind direction (Deg),Wind maximum (m/s)
17/02/2023 5:00:00 PM,Woolston,"","",19.4689865,2.9000001,1.5000000,2.5883391,19.5913754,"",172.3451996,7.5400000
17/02/2023 6:00:00 PM,Woolston,"","",18.5138340,9.6000004,3.7000000,2.2269170,18.3760834,"",67.8010635,5.0400000
17/02/2023 7:00:00 PM,Woolston,"","",18.2463894,8.3000002,2.0000000,1.4374830,17.6411381,"",59.4370193,3.7400000
17/02/2023 8:00:00 PM,Woolston,"","",16.7331524,8.1999998,2.9000001,0.7188278,16.5192776,"","",3.1400001
17/02/2023 9:00:00 PM,Woolston,"","",15.2680140,8.8999996,3.5999999,0.0675389,15.2628746,"","",1.1400000
17/02/2023 10:00:00 PM,Woolston,"","",14.5144863,28.5000000,4.0000000,0.2211056,14.2342501,"","",1.3400000
17/02/2023 11:00:00 PM,Woolston,"","",14.3324718,19.1000004,4.1999998,0.3517000,14.0353746,"","",1.5400000
18/02/2023 12:00:00 AM,Woolston,"","",14.8500414,55.7000008,7.1999998,0.3098055,14.5363474,"","",1.3400000
18/02/2023 1:00:00 AM,Woolston,"","",14.0212917,12.1999998,3.9000001,0.2501722,13.5240831,"","",1.3400000
18/02/2023 2:00:00 AM,Woolston,"","",13.5371809,39.4000015,6.3000002,0.3839278,13.1024170,"","",1.3400000
18/02/2023 3:00:00 AM,Woolston,"","",13.2211943,15.1999998,4.1999998,0.4298333,12.8614721,"","",1.4400001
18/02/2023 4:00:00 AM,Woolston,"","",12.4170141,5.1999998,0.7000000,0.1461444,12.0252085,"","",1.2400000
18/02/2023 5:00:00 AM,Woolston,"","",12.2177086,8.8999996,1.8000000,0.1217056,11.8193197,"","",1.1400000
18/02/2023 6:00:00 AM,Woolston,"","",12.6281109,7.9000001,0.6000000,0.2980778,12.0913887,"","",1.3400000
18/02/2023 7:00:00 AM,Woolston,"","",14.3954029,14.0000000,3.0000000,0.8565444,14.0734310,"","",2.5400000
18/02/2023 8:00:00 AM,Woolston,"","",15.8274164,3.7000000,2.0000000,1.9895560,16.0282230,"",100.5428009,4.3400002
18/02/2023 9:00:00 AM,Woolston,"","",16.7140007,4.0000000,1.8000000,3.3677220,17.5549870,"",96.9365234,6.8400002
18/02/2023 10:00:00 AM,Woolston,"","",17.5704308,7.0999999,2.5999999,3.5480559,18.5777225,"",91.8051529,7.1399999
18/02/2023 11:00:00 AM,Woolston,"","",18.1838608,6.4000001,3.0000000,3.8932500,19.2093048,"",91.8868484,8.2399998
18/02/2023 12:00:00 PM,Woolston,"","",19.1754169,8.8999996,3.4000001,3.5744450,20.2128201,"",88.2189636,8.6400003
18/02/2023 1:00:00 PM,Woolston,"","",19.1091118,10.0000000,3.8000000,3.8921671,20.0122910,"",87.2518768,7.9400001
18/02/2023 2:00:00 PM,Woolston,"","",18.5846252,4.0000000,2.5999999,4.2173610,19.4015694,"",92.9663467,8.1400003
18/02/2023 3:00:00 PM,Woolston,"","",19.1301537,5.9000001,2.5000000,4.5107780,20.1182499,"",87.9527435,8.9399996
18/02/2023 4:00:00 PM,Woolston,"","",19.3112907,8.1000004,3.8000000,4.2158060,20.2386665,"",89.7662964,9.2399998
18/02/2023 5:00:00 PM,Woolston,"","",18.8996258,6.5000000,1.3000000,4.6268058,19.3598194,"",90.6026077,9.1400003
18/02/2023 6:00:00 PM,Woolston,"","",18.4742508,7.0999999,1.9000000,4.5574160,18.4814034,"",92.1821136,9.7399998
18/02/2023 7:00:00 PM,Woolston,"","",17.9421520,4.5999999,2.0999999,4.5193329,17.8714581,"",94.8116608,8.3400002
18/02/2023 8:00:00 PM,Woolston,"","",17.1748886,7.8000002,3.0000000,4.2223330,17.0931530,"",94.8814163,8.1400003
18/02/2023 9:00:00 PM,Woolston,"","",16.8923187,6.9000001,3.5999999,4.0105281,16.7595825,"",99.3329773,7.9400001
18/02/2023 10:00:00 PM,Woolston,"","",16.8452225,8.1000004,1.9000000,4.1181388,16.7135830,"",97.1564484,8.2399998
18/02/2023 11:00:00 PM,Woolston,"","",16.7130146,8.5000000,3.5999999,3.8151391,16.5731258,"",96.5412292,7.7399998
19/02/2023 12:00:00 AM,Woolston,"","",16.6146526,10.6000004,4.0999999,3.7688611,16.4776249,"",95.8513031,6.8400002
19/02/2023 1:00:00 AM,Woolston,"","",16.6354580,9.6999998,3.7000000,3.9698329,16.4819717,"",97.2089081,7.5400000
19/02/2023 2:00:00 AM,Woolston,"","",16.6240559,9.3000002,2.8000000,3.5402780,16.4781666,"",97.5176773,7.8400002
19/02/2023 3:00:00 AM,Woolston,"","",16.7286949,9.8000002,1.5000000,3.9362781,16.6406803,"",96.4031372,8.5400000
19/02/2023 4:00:00 AM,Woolston,"","",16.7757645,12.1999998,4.3000002,3.9073329,16.7026253,"",96.6591263,7.3400002
19/02/2023 5:00:00 AM,Woolston,"","",16.8409443,10.8999996,4.3000002,3.2669170,16.7960968,"",95.2443237,7.6399999
19/02/2023 6:00:00 AM,Woolston,"","",16.8396664,12.5000000,3.8000000,3.3002779,16.8010139,"",96.1144867,6.0400000
19/02/2023 7:00:00 AM,Woolston,"","",16.9524727,14.8000002,4.6999998,2.7677779,17.0248051,"",102.1191025,5.6399999
19/02/2023 8:00:00 AM,Woolston,"","",17.8764725,15.3999996,5.9000001,3.0730560,18.3804035,"",100.2239990,5.9400001
19/02/2023 9:00:00 AM,Woolston,"","",19.2873478,12.1999998,4.9000001,2.9209440,20.2765274,"",89.7487488,5.4400001
19/02/2023 10:00:00 AM,Woolston,"","",20.6121941,14.1000004,6.4000001,2.7706389,21.5543480,"",75.0961227,6.3400002
19/02/2023 11:00:00 AM,Woolston,"","",20.8319588,16.2000008,6.8000002,3.0605831,21.7025146,"",72.1041870,6.7399998
19/02/2023 12:00:00 PM,Woolston,"","",22.3876953,15.6000004,7.5000000,2.6963060,23.0070686,"",64.8447113,5.6399999
19/02/2023 1:00:00 PM,Woolston,"","",24.2635841,14.6999998,5.6999998,2.5372610,24.8240414,"",63.7189598,5.8400002
19/02/2023 2:00:00 PM,Woolston,"","",24.7107773,14.3999996,4.8000002,2.6045561,25.2803326,"",63.1018219,6.3400002
19/02/2023 3:00:00 PM,Woolston,"","",23.7481804,13.8999996,4.6999998,2.4011941,24.3150826,"",67.3018036,5.7399998
19/02/2023 4:00:00 PM,Woolston,"","",24.3438339,11.8000002,5.0000000,2.1130061,24.6439857,"",61.8787193,5.9400001
19/02/2023 5:00:00 PM,Woolston,"","",25.8251247,9.6999998,4.4000001,1.6422440,26.1022491,"",66.3238068,3.7400000
19/02/2023 6:00:00 PM,Woolston,"","",25.8950424,16.6000004,5.1999998,1.1514390,25.3678894,"",48.7380104,2.7400000
19/02/2023 7:00:00 PM,Woolston,"","",24.2645416,12.0000000,3.4000001,0.9948500,23.9395409,"",22.6547699,3.3399999
19/02/2023 8:00:00 PM,Woolston,"","",24.5729313,10.6999998,4.0000000,1.3688610,24.2080555,"",264.2078857,4.2399998
19/02/2023 9:00:00 PM,Woolston,"","",23.0346527,10.3999996,4.5000000,1.2247000,22.6724453,"",217.5590973,5.1399999
19/02/2023 10:00:00 PM,Woolston,"","",22.9579868,6.0999999,2.5999999,2.3372221,22.7933331,"",240.2445068,6.5400000
19/02/2023 11:00:00 PM,Woolston,"","",20.4081116,14.1999998,5.4000001,1.6601059,20.2272644,"",294.1333923,4.1399999
20/02/2023 12:00:00 AM,Woolston,"","",18.1952915,11.1000004,4.3000002,2.7074220,18.1446800,"",260.7094116,8.5400000
20/02/2023 1:00:00 AM,Woolston,"","",16.9589024,11.6999998,5.8000002,2.9228671,16.9267368,"",267.6429138,8.9399996
20/02/2023 2:00:00 AM,Woolston,"","",15.7344303,10.8000002,3.5999999,2.2907939,15.6837635,"",253.2288055,6.5400000
20/02/2023 3:00:00 AM,Woolston,"","",15.4071255,11.1000004,3.4000001,2.5524170,15.3230972,"",265.8080139,6.1399999
20/02/2023 4:00:00 AM,Woolston,"","",14.9543610,10.3000002,2.0999999,2.1159670,14.8930969,"",261.6199036,5.3400002
20/02/2023 5:00:00 AM,Woolston,"","",14.4414721,11.0000000,2.8000000,1.9321390,14.3277359,"",282.2677917,4.6399999
20/02/2023 6:00:00 AM,Woolston,"","",13.8751526,13.5000000,2.2000000,1.4294280,13.7483616,"",288.0692139,3.9400001
20/02/2023 7:00:00 AM,Woolston,"","",13.8491802,11.8999996,2.9000001,0.8937666,13.8430557,"",276.9979858,2.8399999
20/02/2023 8:00:00 AM,Woolston,"","",16.1286392,22.5000000,7.1999998,0.8735889,16.3338051,"","",2.3399999
20/02/2023 9:00:00 AM,Woolston,"","",18.6682777,15.1000004,5.0999999,2.3286669,19.9080963,"",90.7427521,5.8400002
20/02/2023 10:00:00 AM,Woolston,"","",19.2089577,14.1000004,5.8000002,3.5939450,20.3898621,"",89.9561005,8.6400003
20/02/2023 11:00:00 AM,Woolston,"","",19.3441944,14.8000002,7.5000000,3.4418609,20.3777504,"",84.3552399,7.8400002
20/02/2023 12:00:00 PM,Woolston,"","",19.9751949,14.6000004,3.9000001,3.5347781,20.9682217,"",85.3924484,7.3400002
20/02/2023 1:00:00 PM,Woolston,"","",20.6009579,14.3000002,6.5999999,3.6865280,21.4566250,"",80.8808365,8.6400003
20/02/2023 2:00:00 PM,Woolston,"","",21.0127926,12.3999996,5.3000002,3.7528610,22.0283756,"",88.0900574,7.4400001
20/02/2023 3:00:00 PM,Woolston,"","",21.2310696,13.1999998,5.6999998,3.7458889,22.4331951,"",92.4994888,8.3400002
20/02/2023 4:00:00 PM,Woolston,"","",21.1690140,18.0000000,7.0000000,3.6015561,22.3800144,"",91.8810501,8.0400000
20/02/2023 5:00:00 PM,Woolston,"","",21.5046387,12.6999998,7.6999998,3.4799170,22.1132221,"",93.7849197,8.5400000
20/02/2023 6:00:00 PM,Woolston,"","",22.2927227,15.3000002,6.1999998,2.6146941,22.0235558,"",82.6449432,5.8400002
20/02/2023 7:00:00 PM,Woolston,"","",21.3089447,15.5000000,7.5999999,2.3278060,21.1082783,"",64.7013931,5.3400002
20/02/2023 8:00:00 PM,Woolston,"","",20.0307217,16.6000004,6.0999999,1.8826720,19.9681950,"",64.8778305,5.1399999
20/02/2023 9:00:00 PM,Woolston,"","",19.4114723,19.2999992,4.9000001,1.3152390,19.3508339,"",60.3190689,3.5400000
20/02/2023 10:00:00 PM,Woolston,"","",18.6053886,19.2999992,6.5000000,0.8002833,18.5038052,"",47.8577805,3.4400001
20/02/2023 11:00:00 PM,Woolston,"","",18.0442772,31.7999992,7.5000000,0.4467278,17.8369999,"","",1.7400000
21/02/2023 12:00:00 AM,Woolston,"","",17.2823334,28.7000008,7.9000001,0.0889444,17.1094856,"","",0.9400000
21/02/2023 1:00:00 AM,Woolston,"","",16.7925835,35.7999992,9.1000004,0.2771167,16.5204868,"","",1.7400000
21/02/2023 2:00:00 AM,Woolston,"","",16.3704166,50.9000015,10.1999998,0.0892611,16.0664158,"","",0.7400000
21/02/2023 3:00:00 AM,Woolston,"","",15.9509726,47.2000008,10.8000002,0.0105556,15.5978746,"","",0.8400000
21/02/2023 4:00:00 AM,Woolston,"","",15.4925833,60.0000000,9.6000004,0.2089056,15.1255970,"","",0.8400000
21/02/2023 5:00:00 AM,Woolston,"","",15.1458750,44.5999985,9.1000004,0.2321222,14.7672501,"","",1.4400001
21/02/2023 6:00:00 AM,Woolston,"","",14.6575832,24.2999992,8.3999996,0.0524056,14.3760557,"","",0.8400000
21/02/2023 7:00:00 AM,Woolston,"","",15.5847359,48.2000008,16.2999992,0.2115667,15.2056112,"","",2.0400000
21/02/2023 8:00:00 AM,Woolston,"","",19.7017498,32.4000015,19.7000008,0.1871500,19.3267365,"","",1.5400000
21/02/2023 9:00:00 AM,Woolston,"","",23.1817646,25.8999996,14.1999998,0.3533111,23.6118603,"","",1.8400000
21/02/2023 10:00:00 AM,Woolston,"","",25.9686813,10.3000002,8.8999996,1.3855610,26.7481117,"",294.6010132,4.3400002
21/02/2023 11:00:00 AM,Woolston,"","",27.2365971,8.1999998,5.4000001,1.3997279,27.8933754,"",300.8370972,5.4400001
21/02/2023 12:00:00 PM,Woolston,"","",27.5997925,12.5000000,4.5999999,2.2123170,28.3027363,"","",7.2399998
21/02/2023 1:00:00 PM,Woolston,"","",24.8773479,14.8999996,8.3999996,3.4909999,25.7645702,"",76.3747330,8.2399998
21/02/2023 2:00:00 PM,Woolston,"","",24.4292088,10.8999996,6.5999999,3.7118330,25.2900963,"",75.0950394,8.8400002
21/02/2023 3:00:00 PM,Woolston,"","",24.2435703,13.6999998,6.4000001,3.3735280,25.0351524,"",73.0805130,7.7399998
21/02/2023 4:00:00 PM,Woolston,"","",23.3916245,15.8999996,6.8000002,3.5874720,24.1797924,"",76.1074829,7.8400002
21/02/2023 5:00:00 PM,Woolston,"","",22.9060135,10.8000002,6.5000000,3.5211670,23.3117371,"",87.3484116,6.9400001
21/02/2023 6:00:00 PM,Woolston,"","",23.1838474,9.8000002,5.1999998,3.2766950,22.9604721,"",88.1986465,6.8400002
21/02/2023 7:00:00 PM,Woolston,"","",23.2356396,8.8999996,3.9000001,3.4289720,23.0149727,"",101.9213028,6.1399999
21/02/2023 8:00:00 PM,Woolston,"","",23.2966805,6.5000000,5.5999999,2.2480280,22.9800701,"",105.2219009,7.2399998
21/02/2023 9:00:00 PM,Woolston,"","",22.0135422,21.2000008,6.5000000,2.6446829,21.9098759,"",265.5906982,9.0400000
21/02/2023 10:00:00 PM,Woolston,"","",18.5297775,18.8999996,7.3000002,3.8021109,18.5216808,"",235.4382019,10.3400002
21/02/2023 11:00:00 PM,Woolston,"","",17.8960972,14.6999998,6.4000001,4.5526390,17.8831520,"",236.5252075,13.0400000
22/02/2023 12:00:00 AM,Woolston,"","",17.8235283,16.3999996,8.0000000,4.5738611,17.8024998,"",233.9786072,11.4399996
22/02/2023 1:00:00 AM,Woolston,"","",17.7242355,8.8000002,5.0999999,4.6075001,17.7018337,"",223.6593933,11.1400003
22/02/2023 2:00:00 AM,Woolston,"","",18.0801659,9.6000004,6.8000002,5.4522219,18.0415840,"",219.5941010,12.8400002
22/02/2023 3:00:00 AM,Woolston,"","",17.8385563,13.5000000,5.9000001,3.3868611,17.8168888,"",228.2734070,10.0400000
22/02/2023 4:00:00 AM,Woolston,"","",16.1317635,10.8999996,5.4000001,4.6564450,16.1350555,"",212.4411011,11.9399996
22/02/2023 5:00:00 AM,Woolston,"","",15.4710836,5.0999999,4.0000000,3.0424330,15.4546108,"",241.3827057,9.3400002
22/02/2023 6:00:00 AM,Woolston,"","",15.1315556,1.0000000,-0.9000000,2.6284111,15.1256523,"",209.3392029,8.1400003
22/02/2023 7:00:00 AM,Woolston,"","",14.9397917,6.1999998,-0.7000000,3.9173610,14.9590416,"",206.3692017,9.7399998
22/02/2023 8:00:00 AM,Woolston,"","",14.7090416,5.5999999,0.3000000,3.9458330,14.7590418,"",193.0901947,10.8400002
22/02/2023 9:00:00 AM,Woolston,"","",14.2745552,1.9000000,-0.8000000,4.1349001,14.3322086,"",183.8003998,10.6400003
22/02/2023 10:00:00 AM,Woolston,"","",13.0821667,1.1000000,1.3000000,5.4413061,13.1972084,"",183.8880005,12.4399996
22/02/2023 11:00:00 AM,Woolston,"","",12.4983330,3.8000000,0.9000000,6.7598329,12.6429167,"",191.8515015,15.4399996
22/02/2023 12:00:00 PM,Woolston,"","",12.5509310,1.1000000,-0.5000000,5.6561451,12.7082920,"",198.9812927,13.4399996
22/02/2023 1:00:00 PM,Woolston,"","",13.1259441,4.3000002,0.6000000,3.9628220,13.2125282,"",201.3249054,12.2399998
22/02/2023 2:00:00 PM,Woolston,"","",13.3351393,2.5999999,0.3000000,3.6526940,13.4069862,"",221.4653015,9.2399998
22/02/2023 3:00:00 PM,Woolston,"","",12.9380836,2.0000000,1.2000000,3.3780830,13.0211248,"",220.9116058,8.3400002
22/02/2023 4:00:00 PM,Woolston,"","",12.2049723,1.7000000,1.6000000,2.6348889,12.2629995,"",220.3002014,8.6400003
22/02/2023 5:00:00 PM,Woolston,"","",11.8633890,0.6000000,-0.8000000,2.2298560,11.9279718,"",235.6616974,6.6399999
22/02/2023 6:00:00 PM,Woolston,"","",11.5213470,0.6000000,-1.4000000,3.2726450,11.5841808,"",214.4414063,8.4399996
22/02/2023 7:00:00 PM,Woolston,"","",11.3679857,1.2000000,1.2000000,2.7635281,11.4282637,"",213.6604004,6.9400001
22/02/2023 8:00:00 PM,Woolston,"","",10.9696665,2.5000000,2.2000000,1.6935390,11.0868196,"",253.5151978,5.2399998
22/02/2023 9:00:00 PM,Woolston,"","",10.2463331,2.2000000,2.8000000,1.9837331,10.3528614,"",266.6393127,5.6399999
22/02/2023 10:00:00 PM,Woolston,"","",9.9163609,2.5000000,2.9000001,2.2848670,9.9632225,"",247.4806061,5.8400002
22/02/2023 11:00:00 PM,Woolston,"","",9.7885141,4.5000000,2.9000001,2.4208000,9.8271532,"",247.8572998,7.1399999
23/02/2023 12:00:00 AM,Woolston,"","",9.5818748,0.3000000,0.1000000,2.4603050,9.6534309,"",264.7591858,6.6399999
23/02/2023 1:00:00 AM,Woolston,"","",9.5535002,1.1000000,1.0000000,1.8446000,9.6200142,"",266.4269104,5.8400002
23/02/2023 2:00:00 AM,Woolston,"","",9.7460136,0.6000000,-0.3000000,1.8982000,9.7924995,"",257.1488953,5.6399999
23/02/2023 3:00:00 AM,Woolston,"","",9.7517223,3.0999999,1.3000000,2.0221939,9.7763052,"",260.1639099,4.8400002
23/02/2023 4:00:00 AM,Woolston,"","",9.7939863,3.7000000,3.0000000,2.1745830,9.7891665,"",276.1482849,5.1399999
23/02/2023 5:00:00 AM,Woolston,"","",9.8886671,2.5000000,2.0000000,1.9154280,9.8608332,"",263.1615906,5.5400000
23/02/2023 6:00:00 AM,Woolston,"","",9.7837496,6.0000000,0.5000000,1.9912670,9.7771387,"",261.3442078,5.6399999
23/02/2023 7:00:00 AM,Woolston,"","",9.6761246,3.7000000,2.5000000,1.9442281,9.6609726,"",257.6559143,5.2399998
23/02/2023 8:00:00 AM,Woolston,"","",9.7817917,2.7000000,1.8000000,2.0756221,9.7849169,"",251.4927979,6.1399999
23/02/2023 9:00:00 AM,Woolston,"","",9.8629026,3.4000001,2.0999999,2.1582830,9.9634027,"",252.3647003,7.0400000
23/02/2023 10:00:00 AM,Woolston,"","",10.2728195,1.7000000,2.2000000,2.8280389,10.3564024,"",243.6970062,7.1399999
23/02/2023 11:00:00 AM,Woolston,"","",10.1697359,6.1999998,4.5000000,2.3377891,10.3763056,"",262.9523926,6.7399998
23/02/2023 12:00:00 PM,Woolston,"","",10.4792776,5.8000002,3.8000000,2.4493389,10.6779165,"",260.0679016,6.5400000
23/02/2023 1:00:00 PM,Woolston,"","",10.9539585,4.1999998,3.3000000,2.2432499,11.1546669,"",261.5838013,6.9400001
23/02/2023 2:00:00 PM,Woolston,"","",11.5785694,5.5000000,5.0000000,1.8040000,11.7854309,"",242.8509064,5.1399999
23/02/2023 3:00:00 PM,Woolston,"","",12.1839581,2.8000000,3.0999999,2.9673109,12.3634310,"",207.2765045,10.9399996
23/02/2023 4:00:00 PM,Woolston,"","",12.1960697,1.0000000,0.8000000,2.9931550,12.3305416,"",184.7183990,8.5400000
23/02/2023 5:00:00 PM,Woolston,"","",13.4953337,5.9000001,1.9000000,3.2003500,13.5544310,"",189.3663940,10.4399996
23/02/2023 6:00:00 PM,Woolston,"","",13.5382919,4.4000001,0.8000000,3.5705280,13.5235558,"",192.8524933,8.1400003
23/02/2023 7:00:00 PM,Woolston,"","",11.9003754,4.3000002,1.5000000,2.7228220,11.9464445,"",190.5048981,8.5400000
23/02/2023 8:00:00 PM,Woolston,"","",11.5290279,4.3000002,2.5000000,2.7933891,11.4963198,"",190.9721069,8.1400003
23/02/2023 9:00:00 PM,Woolston,"","",10.9682226,5.1999998,3.5999999,0.7359611,10.7681808,"",219.6936035,2.9400001
23/02/2023 10:00:00 PM,Woolston,"","",9.5325975,8.8999996,5.6999998,0.3509111,9.2601385,"","",1.4400001
23/02/2023 11:00:00 PM,Woolston,"","",8.7027636,8.3000002,5.4000001,0.5265445,8.3802080,"",318.9032898,2.0400000
24/02/2023 12:00:00 AM,Woolston,"","",8.4111252,8.5000000,3.7000000,1.1353830,8.1631527,"","",3.4400001
24/02/2023 1:00:00 AM,Woolston,"","",8.3772364,5.5000000,3.7000000,1.2276440,8.1836948,"",298.2431946,2.8399999
24/02/2023 2:00:00 AM,Woolston,"","",8.6684027,5.8000002,2.2000000,0.9188667,8.4766254,"",286.0000916,3.2400000
24/02/2023 3:00:00 AM,Woolston,"","",8.8617916,4.8000002,1.5000000,1.1978610,8.6651115,"",289.0303040,3.4400001
24/02/2023 4:00:00 AM,Woolston,"","",8.6492643,6.3000002,1.0000000,2.1400781,8.4818611,"",287.2497864,5.0400000
24/02/2023 5:00:00 AM,Woolston,"","",9.0921249,3.5999999,2.5999999,1.4098279,9.0237780,"",258.8337097,4.0400000
24/02/2023 6:00:00 AM,Woolston,"","",9.1228752,4.6999998,3.3000000,1.4165111,9.0821247,"",264.6966858,4.4400001
24/02/2023 7:00:00 AM,Woolston,"","",9.0340691,2.0000000,1.8000000,1.7967560,9.0169163,"",278.5476990,4.7399998
24/02/2023 8:00:00 AM,Woolston,"","",9.9982357,4.5000000,2.5999999,1.4390889,9.9723196,"",255.6871033,4.8400002
24/02/2023 9:00:00 AM,Woolston,"","",11.2470837,1.7000000,2.4000001,1.8438720,11.4763470,"",259.7734070,5.2399998
24/02/2023 10:00:00 AM,Woolston,"","",12.1648750,8.0000000,3.5000000,1.7699170,12.4473886,"",273.9906921,4.9400001
24/02/2023 11:00:00 AM,Woolston,"","",13.8834858,6.6999998,2.5000000,1.5046060,14.2934999,"",277.0390015,4.1399999
24/02/2023 12:00:00 PM,Woolston,"","",14.9693747,4.4000001,3.0999999,1.7526460,15.5978889,"",106.7294998,4.6399999
24/02/2023 1:00:00 PM,Woolston,"","",14.3741112,6.5000000,3.2000000,2.3220279,14.6065693,"",161.4564056,7.4400001
24/02/2023 2:00:00 PM,Woolston,"","",11.9362497,7.0000000,4.5000000,0.5759111,12.3017225,"",344.0383911,2.8399999
24/02/2023 3:00:00 PM,Woolston,"","",13.2077503,5.1999998,3.5999999,0.7156000,13.7670975,"",317.6372986,2.1400001
24/02/2023 4:00:00 PM,Woolston,"","",14.4846945,8.6000004,2.7000000,1.0341671,14.7155142,"","",4.4400001
24/02/2023 5:00:00 PM,Woolston,"","",13.8237495,9.5000000,4.4000001,1.9146280,13.9991388,"",81.8427963,4.8400002
24/02/2023 6:00:00 PM,Woolston,"","",12.7233191,4.4000001,2.7000000,1.5438780,12.9261246,"",118.0337982,4.4400001
24/02/2023 7:00:00 PM,Woolston,"","",12.5711107,6.0999999,2.9000001,0.3478500,12.6771250,"","",3.0400000
24/02/2023 8:00:00 PM,Woolston,"","",12.2950830,4.6999998,2.4000001,0.2854556,12.3088331,"",354.9986877,2.5400000
24/02/2023 9:00:00 PM,Woolston,"","",12.1381664,9.8999996,4.4000001,0.2864944,12.1144581,"","",3.0400000
24/02/2023 10:00:00 PM,Woolston,"","",11.8189306,6.9000001,5.3000002,0.9626445,11.8128195,"",263.1354065,2.5400000
24/02/2023 11:00:00 PM,Woolston,"","",11.3429861,4.5000000,3.0999999,0.2191778,11.2585974,"","",1.8400000
25/02/2023 12:00:00 AM,Woolston,"","",10.7648058,7.8000002,3.0999999,0.5418889,10.7296667,"","",1.9400001
25/02/2023 1:00:00 AM,Woolston,"","",10.4794865,9.3000002,3.3000000,0.2948333,10.3786802,"","",1.6400000
25/02/2023 2:00:00 AM,Woolston,"","",10.9858055,6.1999998,3.9000001,0.1489667,10.8893747,"","",2.3399999
25/02/2023 3:00:00 AM,Woolston,"","",11.4034996,3.2000000,0.9000000,0.0927778,11.3020973,"","",2.0400000
25/02/2023 4:00:00 AM,Woolston,"","",11.2598057,5.0000000,3.0000000,0.0196056,11.1521807,"","",1.4400001
25/02/2023 5:00:00 AM,Woolston,"","",11.2087221,3.5999999,3.5999999,0.1476056,11.1868887,"","",2.8399999
25/02/2023 6:00:00 AM,Woolston,"","",11.2012634,3.3000000,1.7000000,0.1352944,11.1318474,"","",1.4400001
25/02/2023 7:00:00 AM,Woolston,"","",11.0463333,5.5999999,3.5000000,0.0498167,11.0837774,"","",1.4400001
25/02/2023 8:00:00 AM,Woolston,"","",12.7480831,4.8000002,2.0999999,0.5214611,13.2217636,"","",2.1400001
25/02/2023 9:00:00 AM,Woolston,"","",14.4823885,6.3000002,5.4000001,0.7391889,15.0942917,"","",3.3399999
25/02/2023 10:00:00 AM,Woolston,"","",15.3612499,7.5999999,5.6999998,1.7949280,16.0676117,"",50.0862503,4.3400002
25/02/2023 11:00:00 AM,Woolston,"","",15.6855974,6.8000002,3.0000000,1.9690720,16.1574860,"",55.3236008,5.7399998
25/02/2023 12:00:00 PM,Woolston,"","",16.1105003,10.1000004,4.1999998,2.6050000,16.9251671,"",80.3209534,5.6399999
25/02/2023 1:00:00 PM,Woolston,"","",15.9280691,6.5999999,2.5000000,3.0271671,16.6213741,"",81.9655380,6.9400001
25/02/2023 2:00:00 PM,Woolston,"","",15.8511391,6.6999998,3.3000000,3.0683889,16.4761810,"",81.7819977,6.7399998
25/02/2023 3:00:00 PM,Woolston,"","",16.2158203,6.9000001,3.8000000,4.4209170,17.0708618,"",91.1524506,8.9399996
25/02/2023 4:00:00 PM,Woolston,"","",16.6296253,8.5000000,2.8000000,4.6910000,17.5204868,"",94.0309067,8.9399996
25/02/2023 5:00:00 PM,Woolston,"","",16.6883602,2.8000000,1.8000000,4.2690549,17.1951675,"",90.8382034,8.8400002
25/02/2023 6:00:00 PM,Woolston,"","",16.7531109,6.9000001,2.0000000,3.9978061,16.6411533,"",90.1785278,8.4399996
25/02/2023 7:00:00 PM,Woolston,"","",16.3777218,8.1000004,3.3000000,3.4553890,16.1836395,"",87.7804337,7.6399999
25/02/2023 8:00:00 PM,Woolston,"","",15.6295137,7.1999998,1.2000000,2.9524720,15.4899168,"",83.3914871,7.3400002
25/02/2023 9:00:00 PM,Woolston,"","",15.6108885,10.0000000,0.9000000,3.1490281,15.5101385,"",83.9957275,6.7399998
25/02/2023 10:00:00 PM,Woolston,"","",15.2910280,8.3999996,1.5000000,2.2590561,15.1265421,"",84.3566513,5.6399999
25/02/2023 11:00:00 PM,Woolston,"","",15.1177082,8.8999996,2.0999999,1.9744720,14.9172087,"",82.1124268,5.3400002
26/02/2023 12:00:00 AM,Woolston,"","",14.8810139,9.1000004,2.9000001,1.3383610,14.6671667,"",75.9614792,3.9400001
26/02/2023 1:00:00 AM,Woolston,"","",15.1700420,8.8999996,1.0000000,1.8276060,15.0252218,"",101.6773987,5.4400001
26/02/2023 2:00:00 AM,Woolston,"","",14.8700838,8.3000002,2.7000000,1.2099500,14.7022781,"",113.3123016,3.3399999
26/02/2023 3:00:00 AM,Woolston,"","",14.8113613,8.5000000,1.2000000,0.9535000,14.5898333,"",112.7065964,2.8399999
26/02/2023 4:00:00 AM,Woolston,"","",15.0532360,11.3000002,2.8000000,0.4940889,14.8783894,"",111.5025024,1.7400000
26/02/2023 5:00:00 AM,Woolston,"","",14.6208754,8.8000002,3.3000000,0.7419056,14.5823336,"","",3.2400000
26/02/2023 6:00:00 AM,Woolston,"","",13.9013338,6.0000000,0.5000000,0.5486444,13.8938885,"","",1.6400000
26/02/2023 7:00:00 AM,Woolston,"","",13.9861393,7.6999998,1.8000000,0.3926778,13.9743748,"","",2.0400000
