Date,PM2.5,PM10,Average CO (mg/m3),Average SO2 (ug/m3),NO (ug/m3),NO2 (ug/m3),WDir(Deg),WSpd(m/s),GustDir(Deg),GustSpd(m/s),WindRun(Km),Rain(mm),Tdry(C),TWet(C),RH(%),Tmax(C),Tmin(C),Tgmin(C),ET05(C),ET10(C),ET20(C),ET30(C),ET100(C),Pmsl(hPa),Pstn(hPa),Sun(Hrs),Rad(MJ/m2),lightCount,heavyCount
2020-11-17,3.6994444444444445,18.947555555555553,0.128953425,2.9074444666666666,38.3274803,23.9130936,63,4.1,328,13.4,260,0.0,16.1,13.3,71.0,27.0,12.8,-,-,-,-,-,-,1004.7,1004.0,-,15.06,6035.671875,599.1866197183099
2020-11-18,4.777125,14.134625,0.081961475,1.976089633333333,15.7157555,16.027914,225,2.2,149,9.8,233,0.6,15.2,10.5,52.0,17.1,13.8,-,-,-,-,-,-,1007.0,1006.3,-,8.27,5837.644117647059,578.6833333333333
2020-11-19,3.0084999999999997,8.924125,0.076028425,1.8879107333333334,16.8397121,16.4660435,193,3.0,168,9.3,175,0.0,12.8,9.6,63.0,17.3,9.7,-,-,-,-,-,-,1019.1,1018.4,-,20.71,5832.380681818182,563.0320512820513
2020-11-20,4.909875,14.588375,0.1487518,3.5753115333333336,52.1304321,29.965107,55,2.3,76,6.2,183,0.0,14.1,10.6,62.0,21.8,6.5,-,-,-,-,-,-,1018.2,1017.5,-,20.61,6174.783333333334,569.6835443037975
2020-11-21,3.5782857142857147,19.634999999999998,0.10478330000000001,2.4737145333333332,24.0417976,18.263382,330,3.6,250,21.6,422,0.4,18.6,10.9,32.0,27.4,10.7,-,-,-,-,-,-,1006.8,1006.1,-,18.72,4863.057065217391,278.678125
2020-11-22,3.9004285714285714,13.250285714285713,0.0463518,2.018951233333333,8.2350359,6.7096405,210,6.5,204,17.0,297,1.2,11.8,8.3,59.0,15.0,9.4,-,-,-,-,-,-,1013.0,1012.3,-,15.64,4101.292105263158,223.77743902439025
2020-11-23,5.078142857142857,16.213,0.1111128,1.6885248,45.1956825,25.0181293,280,1.1,29,5.7,189,0.0,12.5,8.7,57.0,15.0,6.0,-,-,-,-,-,-,1016.1,1015.4,-,11.20,5247.366492146597,523.7361963190184
2020-11-24,4.49925,16.904,0.099092325,2.4930873,31.0157394,18.2683487,42,4.1,38,12.4,341,0.6,12.4,9.4,65.0,16.8,8.7,-,-,-,-,-,-,1012.2,1011.5,-,20.54,5530.484375,520.25
2020-11-25,4.5435,16.293375,0.108864675,2.224843,35.8698578,21.0494251,61,3.2,53,11.8,326,4.8,13.9,12.9,88.0,17.5,12.3,-,-,-,-,-,-,1013.4,1012.7,-,14.63,5745.466145833333,533.814024390244
2020-11-26,3.019875,9.801,0.12109215000000001,1.7687871,42.8834534,23.7199993,51,3.1,68,9.3,246,0.0,13.7,13.3,95.0,18.3,11.9,-,-,-,-,-,-,1009.5,1008.8,-,15.75,6051.086956521739,547.9871794871794
2020-11-27,4.8675,14.858625,0.11368175,2.5114782666666664,25.5089931,19.7757549,32,2.0,204,15.4,312,8.6,16.4,14.6,81.0,23.8,12.1,-,-,-,-,-,-,999.5,998.8,-,17.57,6436.25,539.756329113924
2020-11-28,4.822375,12.7685,0.10090125,1.3855111333333332,26.156044,27.5469074,214,1.8,71,11.3,239,0.0,12.4,9.0,61.0,16.9,7.0,-,-,-,-,-,-,1014.2,1013.5,-,24.51,5227.932065217391,272.71835443037975
2020-11-29,4.727125,12.65,0.08736925,1.7720790666666668,14.3470507,21.6989937,224,2.7,171,10.8,292,0.0,16.1,13.8,76.0,20.7,8.0,-,-,-,-,-,-,1000.6,999.9,-,27.49,4690.969780219781,230.7147435897436
2020-11-30,4.99525,12.661249999999999,0.09191869999999999,1.9084330333333333,19.6173878,15.5815668,62,4.3,172,12.4,336,3.8,13.7,12.4,85.0,14.2,11.9,-,-,-,-,-,-,995.1,994.4,-,5.26,5666.846774193548,505.478125
2020-12-01,6.03475,18.62825,0.07463025000000001,1.6051329999999997,24.0708637,17.2751789,202,3.9,197,10.8,291,0.0,13.0,9.0,55.0,19.0,8.7,-,-,-,-,-,-,1017.9,1017.2,-,28.43,5646.727011494253,544.9290540540541
2020-12-02,6.004,27.916285714285717,0.10970132500000002,1.842884233333333,40.8486328,25.3356838,35,3.5,254,13.9,293,0.0,14.1,11.7,73.0,26.3,10.8,-,-,-,-,-,-,1012.7,1012.0,-,16.36,5660.084239130435,547.7533783783783
2020-12-03,3.265625,12.954374999999999,0.07463579999999999,1.4049098333333332,24.6236687,22.1917267,256,3.3,110,12.4,253,0.0,20.4,11.8,29.0,25.6,11.8,-,-,-,-,-,-,1005.1,1004.4,-,32.59,5780.75,557.7171052631579
2020-12-04,3.371625,14.952875,0.13487112499999998,3.4926581333333337,43.0020866,25.3819427,53,1.0,346,12.9,210,0.0,13.4,11.1,74.0,25.3,7.9,-,-,-,-,-,-,1006.6,1005.9,-,24.61,6021.369791666667,546.5921052631579
2020-12-05,3.35025,10.142375,0.121091675,2.840826033333333,27.9166183,23.702877,47,1.8,202,15.4,220,4.8,17.9,11.7,43.0,23.6,9.0,-,-,-,-,-,-,1000.6,999.9,-,19.54,4637.806701030928,261.9448051948052
2020-12-06,4.70575,12.800625,0.09908245,1.0438639333333335,21.9161148,17.0175533,38,1.3,59,11.8,335,0.0,14.8,11.9,69.0,23.2,7.4,-,-,-,-,-,-,1009.5,1008.8,-,18.73,4304.1752577319585,229.14285714285714
2020-12-07,4.28975,14.393625,0.099541675,1.8534350333333334,21.4182014,19.4170494,63,2.4,272,13.9,324,0.0,23.1,16.4,47.0,30.2,13.4,-,-,-,-,-,-,997.8,997.1,-,30.97,5569.347457627118,543.6118881118881
2020-12-08,5.4305,18.7605,0.10994685,3.457678833333333,23.7164745,24.1176987,76,3.4,278,14.4,262,0.0,20.9,14.9,49.0,28.1,16.1,-,-,-,-,-,-,998.3,997.6,-,17.75,5656.028571428571,568.2797202797203
2020-12-09,6.977,19.471875,0.12865712499999998,2.9764793666666667,40.2764015,30.9682007,28,1.1,50,8.2,228,0.0,14.7,12.4,75.0,24.3,12.6,-,-,-,-,-,-,1007.3,1006.6,-,21.91,6010.650306748466,592.68345323741
2020-12-10,6.7315000000000005,16.9945,0.11307830000000002,3.0063360666666665,23.208849,20.3533096,232,4.4,235,9.3,254,0.0,16.3,14.1,77.0,25.3,13.6,-,-,-,-,-,-,1006.3,1005.6,-,24.66,6418.422360248447,595.6474820143885
2020-12-11,3.946375,13.270875,0.094522425,2.0623032333333335,22.1164742,15.8084173,229,2.3,202,19.0,331,0.0,21.0,13.8,40.0,23.3,11.2,-,-,-,-,-,-,1000.0,999.3,-,27.86,6718.414110429448,587.9755244755245
2020-12-12,3.915,12.10425,0.08160220000000001,1.6182416,21.5979137,15.1262589,201,3.3,86,10.3,223,0.0,15.0,9.4,43.0,21.0,9.4,-,-,-,-,-,-,1013.9,1013.2,-,31.75,5494.981818181818,295.4689655172414
2020-12-13,8.15775,22.784625,0.059678925,1.9306092999999998,6.230072,11.1382732,174,3.0,149,11.3,253,0.0,15.1,11.4,61.0,18.8,9.4,-,-,-,-,-,-,1018.8,1018.1,-,26.19,4889.915151515152,257.8689655172414
2020-12-14,8.160375,24.999499999999998,0.088967925,1.6796957,29.8076973,20.5140285,229,1.9,216,7.2,180,0.0,14.9,11.3,62.0,21.1,9.8,-,-,-,-,-,-,1026.1,1025.4,-,28.69,6116.248407643312,577.8652482269504
2020-12-15,7.7540000000000004,25.113,0.12127242499999999,3.8421574333333335,41.9596939,24.8886261,45,2.7,52,8.8,303,0.0,17.5,14.1,67.0,24.2,8.3,-,-,-,-,-,-,1022.2,1021.5,-,33.12,6215.913043478261,598.4137931034483
2020-12-16,6.460875,17.9175,0.09326225,2.900320633333333,25.9541721,21.1594238,232,3.4,213,10.3,262,0.0,18.8,14.6,61.0,24.8,12.2,-,-,-,-,-,-,1014.6,1013.9,-,31.52,6350.673913043478,599.6931034482759
2020-12-17,4.49675,12.94,0.10149442500000001,2.0108178666666667,36.6244621,17.9482021,228,3.7,235,9.3,297,0.0,15.4,13.7,82.0,20.6,14.4,-,-,-,-,-,-,1020.4,1019.7,-,7.33,6311.384105960265,600.5390070921986
2020-12-18,6.788,20.660125,0.12459595,1.9027900333333336,35.6478424,20.5064754,57,4.7,81,11.8,241,0.0,15.5,14.0,84.0,22.5,12.3,-,-,-,-,-,-,1017.7,1017.0,-,25.00,6546.6551724137935,592.7956204379562
2020-12-19,6.128,20.0425,0.15249115000000002,2.203471066666667,27.2650356,24.4415112,79,1.1,264,10.8,202,0.0,22.5,15.1,41.0,33.1,11.6,-,-,-,-,-,-,1009.3,1008.6,-,24.14,5397.265957446809,306.4398496240602
2020-12-20,3.405625,10.33375,0.0703382,2.259900333333333,9.0394964,8.7499285,223,4.1,197,11.8,261,6.4,20.4,15.6,58.0,21.1,17.8,-,-,-,-,-,-,1015.9,1015.2,-,17.20,4663.624113475177,238.21804511278197
2020-12-21,3.13025,7.722,0.10788234999999999,1.4728528,41.3643875,16.5328064,57,2.7,48,10.8,318,7.6,12.8,11.8,88.0,15.9,12.2,-,-,-,-,-,-,1021.3,1020.6,-,6.13,6028.851063829788,532.6616541353384
2020-12-22,5.171125,11.86575,0.136104575,2.9439304333333336,42.4891357,26.2984886,80,2.4,99,7.7,189,0.0,15.9,15.0,90.0,24.4,12.7,-,-,-,-,-,-,1009.5,1008.8,-,26.79,6472.7836879432625,565.8458646616541
2020-12-23,6.439125000000001,13.12575,0.169412275,2.4660046,51.0292091,28.0691376,26,1.7,60,6.2,173,8.0,17.4,15.9,85.0,22.5,14.8,-,-,-,-,-,-,1004.5,1003.8,-,8.99,6651.989361702128,522.7857142857143
2020-12-24,2.9686250000000003,6.913625,0.1191473,1.3637891333333332,22.8525906,17.4179134,233,1.8,209,8.2,201,9.2,18.7,17.7,90.0,20.3,13.9,-,-,-,-,-,-,992.0,991.3,-,15.10,5765.5,353.92857142857144
2020-12-25,3.205375,7.896625,0.0580599,0.8748702,15.5913668,7.7625899,331,1.4,54,9.3,264,8.2,11.5,11.0,94.0,16.2,10.6,-,-,-,-,-,-,1009.0,1008.3,-,11.84,3895.5070921985816,88.9812030075188
2020-12-26,2.5375,7.030625,0.048565924999999996,0.8939223666666667,10.871151,8.5385609,202,3.5,154,11.3,288,14.4,11.3,9.2,74.0,15.8,9.0,-,-,-,-,-,-,1012.9,1012.2,-,20.21,4172.159574468085,187.55263157894737
2020-12-27,2.9543749999999998,7.74225,0.049378725,1.8280486333333335,10.2212954,9.5123024,227,2.9,196,9.8,202,1.0,8.8,8.4,94.0,15.8,7.6,-,-,-,-,-,-,1022.2,1021.5,-,17.12,4151.117021276596,218.8233082706767
2020-12-28,3.019375,8.930875,0.06324954999999999,1.2223286666666666,23.6670494,17.2881298,235,1.5,38,6.7,170,0.0,12.3,9.0,62.0,17.9,4.7,-,-,-,-,-,-,1022.0,1021.3,-,31.75,4418.744680851064,245.17557251908397
2020-12-29,3.264125,11.15875,0.071480025,1.4845023666666666,28.0414391,15.3313665,35,1.5,39,9.8,338,0.0,13.2,10.3,67.0,18.1,5.8,-,-,-,-,-,-,1018.9,1018.2,-,32.11,4766.599290780142,348.2328244274809
2020-12-30,3.69375,11.229625,0.08212915,2.8156912666666667,31.2204323,12.3079138,46,4.3,47,10.3,254,0.0,14.6,11.8,70.0,18.3,12.6,-,-,-,-,-,-,1020.6,1019.9,-,14.19,4696.514184397163,372.53053435114504
2020-12-31,4.82275,14.914,0.0776765,1.4932160666666665,25.4899998,11.4610796,31,3.4,51,12.4,325,0.0,14.8,11.7,67.0,19.5,13.5,-,-,-,-,-,-,1024.2,1023.5,-,23.29,4519.613475177305,302.3854961832061
2021-01-01,6.542625,15.611875,0.0685675,2.3844385999999997,19.2657547,10.5297842,23,1.3,5,10.3,289,1.6,17.4,14.5,71.0,20.5,14.6,-,-,-,-,-,-,1016.1,1015.4,-,23.62,3553.8581560283687,146.40458015267177
2021-01-02,5.200125,11.86575,0.10074305,1.1548828333333334,27.5502872,14.9682016,40,2.3,78,8.2,170,1.8,15.5,15.0,95.0,17.7,15.2,-,-,-,-,-,-,1011.6,1010.9,-,6.10,3878.2340425531916,207.90076335877862
2021-01-03,3.857625,8.959125,0.102189225,1.9459201666666666,24.1368351,14.0325899,58,0.8,35,7.2,203,0.2,14.6,14.3,97.0,24.1,14.2,-,-,-,-,-,-,1012.2,1011.5,-,22.09,4266.0283687943265,229.66412213740458
2021-01-04,2.96725,7.348125,0.07731527499999999,2.4009226,21.9769783,14.0831652,234,1.5,93,9.8,285,0.0,18.7,13.7,54.0,22.3,10.8,-,-,-,-,-,-,1018.1,1017.4,-,31.66,4331.106382978724,264.36641221374043
2021-01-05,3.894375,8.58175,0.09432235,1.3837846999999999,36.9226608,16.2695675,58,3.0,50,8.8,250,0.2,17.3,14.9,76.0,19.2,14.8,-,-,-,-,-,-,1019.9,1019.2,-,11.35,4846.673758865249,427.2748091603053
2021-01-06,2.70125,7.258625,0.1184832,1.8246753666666666,35.6914406,18.2994957,234,0.6,62,9.3,288,0.0,16.7,15.3,85.0,20.5,14.2,-,-,-,-,-,-,1017.4,1016.7,-,24.44,4968.799401197605,464.66326530612247
2021-01-07,5.195375,10.7555,0.12230296666666667,2.59902025,23.9510078,13.7551794,56,2.3,257,9.8,312,1.0,20.1,16.4,67.0,31.8,15.6,-,-,-,-,-,-,1003.8,1003.1,-,24.64,4859.061111111111,488.7743902439024
2021-01-08,5.1325,13.81175,0.0671132,1.9571384666666667,15.505827,8.9500723,204,4.0,190,10.3,242,0.4,14.2,13.0,86.0,18.3,13.7,-,-,-,-,-,-,1008.7,1008.0,-,17.44,4889.2829670329675,458.94879518072287
2021-01-09,4.538875,11.5805,0.087688275,1.3791436,28.2595692,15.7120867,136,0.8,67,8.8,254,0.2,14.8,11.5,65.0,20.8,12.0,-,-,-,-,-,-,1012.0,1011.3,-,26.75,4373.799450549451,280.8222891566265
2021-01-10,3.4545,7.775625,0.088770075,1.5511796999999998,20.51964,11.3462591,50,4.2,14,9.3,252,0.0,15.9,13.8,78.0,20.5,13.3,-,-,-,-,-,-,1011.4,1010.7,-,25.12,3981.290760869565,247.4367469879518
2021-01-11,6.4165,18.064875,0.09139902500000001,1.3190695333333335,39.0498543,18.2379856,218,1.1,217,8.2,282,0.0,15.7,12.3,65.0,18.6,12.6,-,-,-,-,-,-,1016.3,1015.6,-,10.74,4686.7861111111115,525.6944444444445
2021-01-12,7.2235,20.3565,0.10102663333333334,1.10023055,32.5813675,13.7718706,33,2.8,62,12.9,313,0.0,15.4,13.8,83.0,21.0,14.8,-,-,-,-,-,-,1022.0,1021.3,-,19.72,4829.9010989010985,553.8536585365854
2021-01-13,8.6105,20.874125,0.11940703333333334,1.12234685,31.892086,22.3492813,215,1.9,65,7.2,200,0.0,18.6,16.0,75.0,24.9,15.4,-,-,-,-,-,-,1021.0,1020.3,-,30.01,5216.113636363636,536.4527777777778
2021-01-14,8.5485,19.8305,0.11977613333333333,1.29475795,23.5345325,24.6716537,222,3.7,187,7.7,201,0.0,17.1,15.1,80.0,24.9,15.7,-,-,-,-,-,-,1017.8,1017.1,-,23.42,5324.142076502732,519.1939393939394
2021-01-15,7.772,16.581625,0.1558688,1.3561046499999998,37.6955414,24.4823017,84,1.5,60,9.8,329,0.0,17.1,15.7,86.0,22.7,16.1,-,-,-,-,-,-,1015.4,1014.7,-,21.20,5516.041436464088,526.8496932515337
2021-01-16,8.54125,20.1235,0.11912765,1.42956315,21.607338,11.4820862,43,3.9,37,12.4,386,0.0,17.7,15.6,79.0,20.5,16.6,-,-,-,-,-,-,1010.3,1009.6,-,12.45,4303.058659217877,269.4503105590062
2021-01-17,5.19475,13.91925,0.1152163,1.2895157,19.7254677,16.9801445,29,3.2,337,13.4,280,1.8,19.9,13.2,42.0,27.9,16.4,-,-,-,-,-,-,994.3,993.6,-,19.59,4021.078212290503,236.7639751552795
2021-01-18,2.723375,8.61625,0.1337766,1.44373,36.2549629,28.181654,332,1.8,315,14.4,251,0.0,15.3,12.5,70.0,24.7,11.3,-,-,-,-,-,-,996.8,996.1,-,22.29,4919.344086021505,507.75
2021-01-19,2.7196249999999997,10.346625,0.13862059999999998,1.1287378000000001,32.3812218,27.5465469,18,3.7,295,17.5,357,0.0,18.9,12.1,40.0,29.1,10.9,-,-,-,-,-,-,991.0,990.3,-,28.68,4784.676767676768,467.3888888888889
2021-01-20,1.896375,6.151,0.14436525,0.7077502999999999,32.3710785,31.0761871,319,1.9,315,13.4,307,0.0,14.1,8.5,41.0,20.1,10.4,-,-,-,-,-,-,986.7,986.0,-,19.46,4949.094936708861,533.1554054054054
2021-01-21,2.599625,7.7705,0.1651135,1.61830335,30.0961151,35.3756104,195,3.1,220,9.3,129,4.2,15.5,11.2,56.0,18.4,12.5,-,-,-,-,-,-,989.9,989.2,-,12.96,5220.53313253012,529.4134615384615
2021-01-22,4.66125,14.5355,0.2674043,1.66375,42.4443893,27.5534534,25,1.9,58,10.8,295,0.0,15.5,12.6,70.0,20.0,8.4,-,-,-,-,-,-,1006.5,1005.8,-,29.77,5145.884408602151,499.86176470588236
2021-01-23,5.50875,17.015,0.1487021,2.8823611,19.2485619,22.229353,326,4.1,330,13.4,284,0.0,19.2,11.9,36.0,28.8,13.3,-,-,-,-,-,-,1001.5,1000.8,-,23.18,4080.1290322580644,254.28235294117647
2021-01-24,6.271375,17.480125,0.1713333,1.2475694,22.4302883,22.0522308,46,1.0,274,10.8,253,0.0,15.7,13.6,78.0,26.8,8.9,-,-,-,-,-,-,1003.6,1002.9,-,24.21,3902.4021739130435,248.51176470588234
2021-01-25,6.287875,19.540625,0.1865319,2.1477778,34.703167,20.8645325,63,3.3,272,11.8,323,0.0,17.6,14.5,70.0,30.8,12.4,-,-,-,-,-,-,1005.8,1005.1,-,28.88,4804.905555555555,492.51190476190476
2021-01-26,6.720125,21.1595,0.2501631,0.9275,42.0465469,22.2495689,60,4.6,283,9.3,204,0.0,17.8,15.0,73.0,35.0,14.4,-,-,-,-,-,-,1007.6,1006.9,-,28.29,5286.313253012048,517.2142857142857
2021-01-27,7.6475,32.182625,0.2349328,2.3865972,,,216,1.3,289,11.8,302,0.0,27.5,17.0,30.0,36.6,15.9,-,-,-,-,-,-,1007.6,1006.9,-,23.98,5281.25,491.34
2021-01-28,5.1834999999999996,13.7465,0.1769149,1.3922222,,,335,2.6,183,15.4,240,12.4,16.4,13.8,73.0,17.7,15.5,-,-,-,-,-,-,1003.7,1003.0,-,7.89,5170.963414634146,479.97402597402595
2021-01-29,3.6295,10.371125,0.0914965,2.6938889,,,213,3.2,220,13.4,323,0.0,12.7,9.0,58.0,18.3,6.6,-,-,-,-,-,-,1015.3,1014.6,-,26.82,5874.889240506329,530.2128378378378
2021-01-30,3.4945,9.34675,0.1415958,1.4476389,,,240,2.6,38,7.7,242,0.0,12.7,10.4,73.0,20.6,10.4,-,-,-,-,-,-,1023.7,1023.0,-,22.87,4701.866666666667,280.60714285714283
2021-01-31,5.007375,13.47025,0.1173404,1.0227778,,,47,4.7,49,13.4,380,0.0,15.5,12.4,68.0,19.4,12.4,-,-,-,-,-,-,1023.8,1023.1,-,28.24,4377.602564102564,253.06164383561645
2021-02-01,5.986875,16.610625,0.2053262,0.9586111,,,207,1.6,58,8.8,265,0.0,16.5,14.4,78.0,24.7,11.3,-,-,-,-,-,-,1023.2,1022.5,-,25.63,5415.38141025641,527.0034246575342
2021-02-02,6.609375,18.334125,0.1672837,0.7811806,,,54,4.5,78,13.4,417,0.0,16.4,14.5,80.0,20.6,14.8,-,-,-,-,-,-,1021.4,1020.7,-,22.77,5478.929487179487,527.7808219178082
2021-02-03,7.1135,21.107125,0.226766,2.1969444,,,44,3.3,85,9.8,278,0.0,16.4,13.9,74.0,22.9,15.2,-,-,-,-,-,-,1018.5,1017.8,-,24.08,5524.649350649351,531.3263888888889
2021-02-04,6.2086250000000005,17.813625000000002,0.1129078,2.1228472,,,220,3.1,158,10.3,212,0.0,14.4,11.1,64.0,19.1,12.0,-,-,-,-,-,-,1027.6,1026.9,-,19.24,5747.336666666667,564.5178571428571
2021-02-05,6.360625,18.07075,0.2029078,1.1766667,,,218,1.7,62,8.2,204,0.0,13.6,9.8,58.0,19.6,7.5,-,-,-,-,-,-,1027.5,1026.8,-,28.71,6519.086956521739,601.5149253731344
2021-02-06,3.8118749999999997,10.94075,0.1963121,0.6720139,,,18,2.2,58,10.8,383,0.0,14.3,11.8,73.0,18.6,10.2,-,-,-,-,-,-,1024.9,1024.2,-,22.42,4809.985507246377,264.05970149253733
2021-02-07,5.873625,16.456125,0.1368794,0.6981944,,,34,4.0,54,12.4,407,0.0,16.0,13.7,76.0,20.2,14.2,-,-,-,-,-,-,1019.3,1018.6,-,21.19,4445.184782608696,200.83955223880596
2021-02-08,8.2395,23.229625,0.1840071,0.5905556,,,67,2.7,59,9.3,159,0.0,18.8,15.6,70.0,28.9,15.2,-,-,-,-,-,-,1009.5,1008.8,-,27.28,4685.210714285714,311.34191176470586
2021-02-09,8.77075,25.07725,0.3155603,2.1595139,,,31,1.6,81,8.8,314,13.0,20.6,14.9,51.0,25.4,15.5,-,-,-,-,-,-,999.6,998.9,-,7.35,5929.632142857143,541.0845588235294
2021-02-10,2.7725,6.973125,0.174539,2.5272917,,,242,3.7,247,9.8,208,0.0,12.9,12.7,98.0,24.6,12.1,-,-,-,-,-,-,996.7,996.0,-,25.54,5699.093373493976,555.9243421052631
2021-02-11,2.98325,10.62975,0.1512766,1.9716667,,,9,2.5,330,9.8,234,0.0,17.8,10.4,33.0,26.9,8.4,-,-,-,-,-,-,999.5,998.8,-,28.31,5725.077160493827,551.6746575342465
2021-02-12,5.5245,15.8405,0.2565177,1.22,50.351799,22.8357563,79,0.9,191,9.8,267,0.0,14.0,11.0,67.0,18.8,12.5,-,-,-,-,-,-,1014.7,1014.0,-,16.68,6125.42513368984,576.0632530120482
2021-02-13,7.135,19.51475,0.1835106,4.8088194,24.026907,11.466403,61,4.1,35,12.9,339,0.0,16.2,13.7,74.0,19.7,13.8,-,-,-,-,-,-,1017.3,1016.6,-,21.10,4923.627604166667,279.3888888888889
2021-02-14,5.7375,14.266125,0.1310426,3.395,11.682662,11.3426619,224,3.5,214,9.8,238,0.0,14.6,13.9,92.0,22.6,12.0,-,-,-,-,-,-,1017.4,1016.7,-,12.97,4302.558333333333,246.95283018867926
2021-02-15,6.0348749999999995,15.06875,0.1347872,1.8965972,20.1710072,15.2658272,219,1.3,217,9.8,303,0.4,16.7,15.0,82.0,22.4,13.1,-,-,-,-,-,-,1015.3,1014.6,-,21.28,4751.942748091603,570.2455357142857
2021-02-16,5.903375,15.20475,0.1010355,3.3782639,15.8468342,13.8735971,186,4.3,165,11.8,211,0.0,12.5,9.8,69.0,18.4,11.5,-,-,-,-,-,-,1023.1,1022.4,-,20.88,5454.676020408163,555.5685714285714
2021-02-17,4.827875,13.381875,0.2027801,7.4321528,42.350502,24.8869781,240,1.3,41,7.2,133,0.0,11.4,8.8,69.0,19.8,4.7,-,-,-,-,-,-,1030.0,1029.3,-,26.54,5706.342783505154,546.0317919075145
2021-02-18,5.9128750000000005,17.08675,0.288078,1.5676389,52.600647,31.1282005,228,0.8,20,7.2,142,0.0,12.9,10.3,70.0,22.9,6.4,-,-,-,-,-,-,1033.6,1032.9,-,25.97,5895.4595238095235,611.8246073298429
2021-02-19,6.8854999999999995,20.032714285714285,0.3388865,1.7890972,55.1889191,33.6394958,241,1.1,51,5.7,175,0.0,14.3,12.1,76.0,25.4,8.2,-,-,-,-,-,-,1029.2,1028.5,-,25.56,5939.6349206349205,574.9081081081081
2021-02-20,7.952375,18.586714285714287,0.2376879,2.953125,25.7050362,18.850647,237,1.9,43,7.7,219,0.0,15.2,14.9,97.0,25.2,12.9,-,-,-,-,-,-,1023.0,1022.3,-,25.72,4800.056149732621,300.6857923497268
2021-02-21,7.64475,15.559714285714287,0.2073546,2.55375,20.5695686,19.8853951,232,1.5,243,6.7,169,0.0,17.3,14.8,75.0,24.2,15.0,-,-,-,-,-,-,1020.9,1020.2,-,24.02,4545.1604278074865,282.672131147541
2021-02-22,8.950125,20.824714285714286,0.2605957,0.9052713,37.2149658,23.3041,21,2.2,40,8.8,206,0.0,17.6,15.1,75.0,21.2,15.9,-,-,-,-,-,-,1021.6,1020.9,-,21.29,5288.278089887641,556.6120689655172
2021-02-23,6.942125,27.115000000000002,0.2919858,0.9351389,51.884388,31.0944595,10,1.6,357,10.8,283,0.0,20.4,13.7,43.0,32.9,12.1,-,-,-,-,-,-,1016.7,1016.0,-,25.66,5550.208333333333,570.2668393782384
2021-02-24,5.597875,29.36885714285714,0.1843262,1.9358333,31.3876266,19.3161869,32,4.0,313,14.9,363,0.0,22.8,15.7,44.0,33.8,20.4,-,-,-,-,-,-,1008.9,1008.2,-,19.54,5607.958333333333,578.4119170984455
2021-02-25,4.45325,14.026428571428571,0.2220355,1.1100694,32.6383438,20.1456108,219,2.8,197,8.8,202,0.0,15.9,13.4,74.0,20.2,14.1,-,-,-,-,-,-,1022.3,1021.6,-,7.25,5636.629032258064,522.7885714285715
2021-02-26,3.476,8.892999999999999,0.316617,0.9795139,49.3882027,25.0770512,62,2.2,103,6.7,173,0.0,15.1,13.2,79.0,18.4,14.8,-,-,-,-,-,-,1023.2,1022.5,-,8.25,6688.856707317073,560.0294117647059
2021-02-27,3.737375,7.296714285714286,0.3250355,0.8386806,36.3494949,21.1606483,317,0.7,76,8.8,182,0.0,16.7,16.1,94.0,20.1,14.9,-,-,-,-,-,-,1018.6,1017.9,-,6.33,5111.920731707317,256.73202614379085
2021-02-28,5.04775,12.162285714285714,0.2052411,2.7929861,19.006115,15.6134529,84,1.2,75,8.2,265,0.0,17.2,15.6,84.0,25.8,16.3,-,-,-,-,-,-,1015.8,1015.1,-,17.19,4756.012195121952,236.05228758169935
2021-03-01,7.978375,22.377285714285712,0.2367826,1.8429167,36.3744621,16.2695656,61,3.5,103,9.8,311,0.4,17.5,16.0,85.0,19.0,16.9,-,-,-,-,-,-,1012.3,1011.6,-,5.80,5675.762048192771,533.4290322580645
2021-03-02,7.654875,21.929499999999997,0.2426957,4.0800694,36.8299294,22.6643486,73,2.4,57,9.8,233,0.0,18.9,16.4,76.0,23.9,16.4,-,-,-,-,-,-,1005.2,1004.5,-,19.69,5530.537671232877,531.6866197183099
2021-03-03,3.677125,15.799375,0.2578261,0.6347917,47.357338,27.6469574,356,2.8,293,11.3,231,0.0,20.3,14.3,48.0,27.1,14.3,-,-,-,-,-,-,997.4,996.7,-,12.00,5659.188356164384,532.2570422535211
2021-03-04,5.33675,18.187625,0.2761739,2.4363889,45.4960442,22.3230438,252,1.0,250,8.2,193,0.0,14.1,11.2,68.0,21.8,12.3,-,-,-,-,-,-,998.1,997.4,-,13.58,5715.260273972603,537.0140845070423
2021-03-05,4.186,15.945875,0.3448261,3.7107639,66.3780594,29.579565,57,1.2,348,10.8,261,0.0,14.5,9.9,52.0,25.2,6.9,-,-,-,-,-,-,993.7,993.0,-,13.98,6064.63422818792,543.9896551724138
2021-03-06,1.494625,5.046,0.1726957,1.1531944,25.2832375,19.9682617,280,3.9,281,8.8,161,0.0,17.3,11.4,44.0,25.9,14.5,-,-,-,-,-,-,990.5,989.8,-,18.84,4797.098639455782,258.66783216783216
2021-03-07,2.64175,6.823,0.1251304,1.8231944,12.6262589,16.5173912,206,1.4,169,9.3,215,0.6,14.2,10.1,56.0,21.9,9.1,-,-,-,-,-,-,991.9,991.2,-,19.13,4375.306122448979,222.3916083916084
