Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Upper Hutt, Trentham Ews,40750,E1510M,-41.14027,175.04283,50,H,Niwa
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Combined Daily Data at 9am local ("Form 301" Extended)
(Note the max temperature, rainfall and radiation have been put back a day as is standard for a Form 301.
Also note that non standard row charges apply. For details search the help on "f301").
Station,Day(Local_Date),WDir(Deg),WSpd(m/s),GustDir(Deg),GustSpd(m/s),WindRun(Km),Rain(mm),Tdry(C),TWet(C),RH(%),Tmax(C),Tmin(C),Tgmin(C),ET05(C),ET10(C),ET20(C),ET30(C),ET100(C),Pmsl(hPa),Pstn(hPa),Sun(Hrs),Rad(MJ/m2)
40750,20210101,79,0.4,356,10.3,273,0.0,15.4,13.6,81.0,21.4,7.5,3.5,-,16.7,17.4,-,17.1,1016.5,1010.5,12.5,29.03
40750,20210102,14,2.0,8,10.3,247,4.4,19.1,16.0,71.0,24.1,15.4,13.6,-,19.0,18.9,-,17.2,1012.4,1006.5,5.9,22.30
40750,20210103,23,2.5,340,10.3,317,0.2,17.0,14.7,77.0,22.2,14.3,12.1,-,18.2,18.9,-,17.3,1016.0,1010.0,4.3,17.24
40750,20210104,309,4.2,311,13.9,214,0.0,17.2,14.6,74.0,21.3,14.3,9.8,-,17.6,18.3,-,17.4,1019.1,1013.1,8.6,24.39
40750,20210105,100,0.5,295,10.3,285,0.0,15.5,13.4,78.0,23.9,7.8,3.2,-,16.9,17.7,-,17.5,1020.7,1014.7,10.5,27.96
40750,20210106,4,3.3,321,9.8,272,0.0,20.4,16.8,68.0,24.6,15.5,16.4,-,20.1,19.7,-,17.6,1016.3,1010.4,9.8,27.60
40750,20210107,340,3.3,284,13.4,260,0.8,19.8,17.3,77.0,21.8,17.5,13.3,-,19.9,20.2,-,17.6,1008.4,1002.5,1.3,11.62
40750,20210108,48,1.1,149,10.3,219,1.4,17.6,16.1,85.0,19.8,12.4,8.9,-,18.2,19.0,-,17.8,1005.7,999.8,2.4,15.49
40750,20210109,74,0.8,275,7.7,153,0.0,15.1,12.0,67.0,22.2,11.2,9.1,-,17.7,18.5,-,17.9,1011.0,1005.0,6.9,20.50
40750,20210110,5,3.2,348,13.9,378,0.0,17.8,14.8,71.0,22.4,13.8,9.7,-,19.1,19.4,-,17.9,1011.7,1005.8,8.7,25.70
40750,20210111,162,0.7,19,7.7,149,0.0,18.4,15.0,68.0,21.2,11.0,6.7,-,18.5,18.8,-,17.9,1014.7,1008.8,6.9,16.85
40750,20210112,68,0.7,272,5.7,115,0.0,17.8,15.2,74.0,25.1,9.9,5.9,-,17.6,18.1,-,18.0,1020.9,1014.9,9.0,21.35
40750,20210113,70,0.5,266,9.3,176,0.0,17.6,15.6,80.0,25.2,9.8,6.1,-,18.2,18.7,-,18.0,1021.8,1015.8,13.6,28.75
40750,20210114,213,0.4,235,9.3,170,0.0,17.4,15.2,78.0,25.6,10.2,5.7,-,18.8,19.3,-,18.0,1017.5,1011.5,13.7,30.28
40750,20210115,236,0.5,275,8.8,231,0.0,17.4,15.6,82.0,26.1,10.9,7.4,-,19.6,20.1,-,18.1,1013.5,1007.6,13.1,30.32
40750,20210116,46,0.3,349,9.8,275,0.0,16.6,15.0,83.0,24.8,11.4,6.5,-,19.6,20.4,-,18.2,1010.5,1004.6,7.4,21.96
40750,20210117,353,5.1,344,19.0,621,6.8,18.7,15.9,73.0,21.2,16.6,16.0,-,20.5,21.0,-,18.3,1003.2,997.3,4.4,14.37
40750,20210118,318,6.8,292,18.0,607,0.6,17.2,13.1,60.0,19.9,15.3,12.5,-,16.9,18.4,-,18.4,999.9,994.0,10.4,28.68
40750,20210119,320,6.4,333,26.8,673,5.6,18.1,15.1,71.0,20.5,15.8,13.2,-,17.9,18.8,-,18.4,1000.0,994.2,4.1,14.45
40750,20210120,316,5.7,306,19.0,596,0.0,14.4,10.8,61.0,17.0,12.6,9.6,-,15.2,17.2,-,18.5,995.1,989.2,8.7,24.49
40750,20210121,310,7.8,298,20.6,354,0.0,14.8,11.7,67.0,19.4,12.7,9.5,-,15.4,16.8,-,18.4,995.9,990.0,5.5,20.49
40750,20210122,104,0.7,20,11.3,348,0.0,13.7,11.7,77.0,20.9,5.9,1.1,-,15.2,16.6,-,18.3,1007.7,1001.7,12.9,28.56
40750,20210123,339,4.7,344,15.4,375,2.8,16.5,13.6,71.0,19.0,13.7,9.9,-,17.5,18.2,-,18.2,1010.5,1004.6,0.9,10.17
40750,20210124,353,4.7,344,14.4,450,0.0,18.0,15.4,75.0,21.3,16.2,14.3,-,17.4,18.0,-,18.1,1007.2,1001.3,10.6,26.74
40750,20210125,44,4.2,11,16.5,328,0.0,18.0,14.7,68.0,24.7,14.9,11.6,-,17.1,17.8,-,18.1,1008.8,1002.9,13.1,28.66
40750,20210126,128,0.9,346,8.8,211,0.0,20.2,17.1,72.0,28.5,12.7,8.1,-,18.6,18.8,-,18.0,1012.2,1006.3,13.4,29.24
40750,20210127,92,0.5,351,11.8,447,0.0,19.1,16.9,79.0,28.3,10.8,6.5,-,19.0,19.5,-,18.1,1013.0,1007.1,13.1,29.45
40750,20210128,316,4.9,340,19.6,304,3.0,18.0,16.6,86.0,21.0,16.8,14.2,-,19.5,20.2,-,18.1,1006.2,1000.3,2.7,11.81
40750,20210129,228,2.0,204,13.9,297,0.6,12.0,10.0,76.0,17.0,9.7,6.6,-,16.0,17.9,-,18.3,1013.3,1007.3,8.1,21.83
40750,20210130,194,2.4,152,13.4,255,0.0,13.8,10.6,65.0,18.3,10.1,6.5,-,16.0,17.4,-,18.3,1021.0,1014.9,9.1,24.34
40750,20210131,154,0.7,255,6.7,127,0.0,12.3,10.2,75.0,23.2,5.9,0.4,-,15.2,16.9,-,18.2,1024.8,1018.7,13.3,29.69
40750,20210201,127,0.5,251,9.8,218,0.0,13.3,11.8,83.0,24.5,6.4,0.8,-,16.2,17.7,-,18.2,1022.0,1015.9,13.1,29.24
40750,20210202,155,0.4,257,8.8,168,0.0,15.6,12.8,71.0,25.8,7.5,1.5,-,16.9,18.2,-,18.1,1020.6,1014.6,13.2,28.75
40750,20210203,113,0.4,238,9.3,224,0.0,14.4,12.0,74.0,25.6,6.9,1.3,-,17.2,18.6,-,18.2,1017.6,1011.6,13.2,28.51
40750,20210204,162,3.2,185,14.9,304,0.0,16.4,12.5,61.0,18.9,9.5,4.8,-,18.6,19.4,-,18.2,1023.4,1017.4,12.0,25.47
40750,20210205,210,1.4,164,8.8,200,0.0,13.6,11.2,73.0,17.9,10.3,5.0,-,17.4,18.7,-,18.3,1023.9,1017.8,2.8,14.81
40750,20210206,101,1.1,150,10.3,178,0.0,15.2,12.3,69.0,20.1,13.0,11.0,-,17.8,18.6,-,18.3,1023.2,1017.2,2.9,16.12
40750,20210207,109,0.4,257,8.2,159,0.0,13.8,11.8,78.0,25.7,7.6,2.2,-,16.0,17.5,-,18.3,1019.7,1013.7,12.6,26.97
40750,20210208,214,1.1,307,12.4,342,0.0,18.8,16.2,75.0,22.9,9.1,4.7,-,17.8,18.7,-,18.2,1014.7,1008.8,9.0,22.33
40750,20210209,5,4.6,347,14.9,421,12.8,19.0,15.7,69.0,25.1,16.1,11.5,-,19.1,19.5,-,18.2,1007.2,1001.3,2.9,13.86
40750,20210210,323,4.0,286,14.4,359,3.8,17.4,16.4,90.0,19.5,17.0,16.4,-,18.8,19.4,-,18.2,999.1,993.2,6.0,18.18
40750,20210211,334,3.7,327,15.4,362,0.0,17.0,13.4,64.0,20.3,13.4,9.0,-,15.9,17.5,-,18.2,1005.1,999.2,11.7,28.23
40750,20210212,156,0.9,143,9.8,147,0.4,13.7,11.8,78.0,20.8,8.1,3.8,-,15.4,17.0,-,18.3,1011.2,1005.2,8.0,18.10
40750,20210213,128,0.6,352,9.8,176,0.0,12.2,11.4,90.0,24.5,6.5,1.4,-,14.8,16.6,-,18.2,1018.9,1012.8,10.4,23.10
40750,20210214,324,1.1,359,9.3,165,0.0,16.9,14.5,76.0,23.3,10.6,6.5,-,16.4,17.7,-,18.2,1019.4,1013.4,7.3,18.83
40750,20210215,72,0.1,258,7.2,322,13.6,13.5,12.6,89.0,24.1,8.8,3.7,-,15.8,17.3,-,18.2,1014.4,1008.4,2.4,10.46
40750,20210216,180,4.9,202,15.4,390,0.8,14.2,12.8,84.0,16.8,13.5,13.3,-,16.6,17.6,-,18.1,1014.8,1008.8,2.2,10.18
40750,20210217,159,4.4,200,11.3,194,0.0,14.4,9.9,52.0,17.9,9.9,4.9,-,14.1,15.9,-,18.1,1025.8,1019.7,9.5,20.52
40750,20210218,169,0.3,247,8.2,166,0.0,9.5,8.7,89.0,21.1,3.4,-1.8,-,12.8,15.0,-,18.0,1033.3,1027.1,12.6,26.56
40750,20210219,143,0.6,11,7.7,131,0.0,10.5,9.7,90.0,24.8,4.4,-0.8,-,13.7,15.7,-,17.9,1031.1,1024.9,12.6,26.32
40750,20210220,143,0.3,328,8.8,210,0.0,13.0,11.6,84.0,24.3,5.9,1.7,-,14.6,16.2,-,17.8,1025.3,1019.2,12.4,25.89
40750,20210221,151,0.9,342,10.8,207,0.0,16.7,14.2,75.0,25.2,7.2,1.8,-,15.7,17.1,-,17.8,1023.4,1017.4,10.9,25.67
40750,20210222,136,0.4,299,9.8,167,0.0,16.0,13.2,71.0,26.2,8.2,3.6,-,15.8,17.1,-,17.8,1024.1,1018.1,12.3,24.87
40750,20210223,87,0.5,335,12.9,271,0.0,13.9,13.1,91.0,25.4,8.6,4.5,-,16.0,17.6,-,17.8,1023.4,1017.3,10.2,22.39
40750,20210224,12,5.6,332,18.0,325,0.0,20.0,15.2,57.0,25.2,13.9,10.7,-,18.3,18.8,-,17.8,1019.9,1014.0,9.0,23.80
40750,20210225,77,0.7,274,7.2,197,0.0,20.0,16.4,67.0,22.5,17.6,15.2,-,19.2,19.4,-,17.9,1021.2,1015.3,0.0,5.88
40750,20210226,285,0.6,247,7.7,147,0.0,16.2,15.5,92.0,26.4,15.2,15.2,-,18.2,18.7,-,18.0,1022.5,1016.5,9.4,21.51
40750,20210227,81,0.6,279,10.3,148,0.0,14.6,13.7,90.0,26.5,9.2,4.3,-,17.5,18.7,-,18.0,1018.7,1012.7,11.6,22.70
40750,20210228,161,0.3,274,7.2,163,0.0,17.3,15.2,79.0,26.2,12.0,7.9,-,18.6,19.1,-,18.0,1016.3,1010.3,8.1,18.61
40750,20210301,72,2.2,346,6.7,133,0.0,17.5,15.6,81.0,26.2,13.5,10.1,-,18.6,19.4,-,18.1,1013.6,1007.7,4.1,14.16
40750,20210302,170,0.7,329,11.3,328,0.0,17.5,16.2,87.0,24.3,14.3,11.6,-,18.6,19.5,-,18.2,1009.3,1003.4,7.1,18.03
40750,20210303,1,3.5,343,17.0,404,0.0,18.8,15.8,72.0,23.5,17.1,13.4,-,19.0,19.7,-,18.2,1004.2,998.3,5.0,18.20
40750,20210304,332,2.4,318,11.8,369,0.0,17.9,15.1,73.0,22.6,16.9,12.8,-,18.6,19.5,-,18.3,1000.6,994.7,8.2,20.01
40750,20210305,329,4.6,334,14.9,461,0.6,16.9,12.9,61.0,20.8,14.8,9.6,-,17.5,18.8,-,18.3,999.5,993.6,10.6,22.78
40750,20210306,353,6.8,349,14.9,317,10.2,17.5,14.9,74.0,21.0,16.0,11.9,-,17.8,18.8,-,18.3,995.7,989.9,4.5,13.62
40750,20210307,25,2.7,302,15.4,242,0.4,15.1,12.7,74.0,19.8,12.3,8.6,-,15.7,17.3,-,18.4,993.2,987.3,10.1,21.47
40750,20210308,68,0.3,268,8.2,187,0.0,12.5,11.6,89.0,19.6,9.0,4.3,-,15.2,16.8,-,18.3,1006.2,1000.2,9.2,21.41
40750,20210309,200,0.5,308,10.3,298,0.0,13.4,11.5,78.0,21.6,10.4,6.2,-,16.2,17.6,-,18.2,1016.4,1010.4,9.6,21.18
40750,20210310,335,3.7,323,13.4,327,17.8,17.2,14.1,69.0,19.8,13.4,14.1,-,17.2,18.2,-,18.2,1012.0,1006.1,2.0,8.27
40750,20210311,172,2.7,180,10.3,178,0.0,16.0,13.6,75.0,18.0,14.4,13.7,-,16.8,17.7,-,18.1,1017.0,1011.0,3.3,10.14
40750,20210312,136,0.2,219,8.8,171,0.0,8.2,8.1,98.0,17.6,3.5,-0.4,-,12.6,15.4,-,18.2,1026.4,1020.2,5.9,12.85
40750,20210313,210,0.4,60,10.8,187,0.0,7.2,6.9,96.0,19.6,2.7,-2.1,-,11.5,14.4,-,18.1,1030.7,1024.4,10.2,20.88
40750,20210314,86,0.4,1,9.8,158,0.0,8.5,8.2,95.0,22.7,3.7,-1.5,-,12.0,14.5,-,17.9,1025.7,1019.5,11.5,21.85
40750,20210315,60,1.4,313,10.8,394,0.0,15.8,13.8,79.0,22.4,8.5,4.0,-,14.1,15.7,-,17.8,1021.1,1015.1,8.9,17.44
40750,20210316,334,5.5,313,14.9,256,1.8,17.9,14.9,71.0,19.8,15.8,13.0,-,16.7,17.1,-,17.6,1009.8,1003.9,2.4,7.22
40750,20210317,49,0.8,169,10.8,265,0.0,8.8,8.4,94.0,20.4,3.8,-1.7,-,12.0,14.7,-,17.6,1021.3,1015.1,11.4,20.46
40750,20210318,150,2.8,164,10.8,199,0.0,13.8,9.7,55.0,18.0,8.7,10.6,-,14.5,15.8,-,17.6,1033.6,1027.5,8.9,15.39
40750,20210319,90,0.5,151,8.8,132,0.0,6.9,6.4,93.0,20.3,2.3,-3.9,-,11.4,14.1,-,17.5,1035.2,1028.9,11.2,20.75
40750,20210320,159,0.2,154,9.8,157,0.0,8.1,7.7,94.0,17.9,4.0,-1.0,-,12.4,14.5,-,17.4,1032.3,1026.1,3.5,9.20
40750,20210321,71,0.4,205,7.7,145,0.0,14.2,11.5,70.0,18.6,8.1,8.4,-,14.5,15.3,-,17.3,1029.6,1023.5,3.3,10.00
40750,20210322,238,0.5,149,8.8,146,0.0,11.4,10.3,86.0,18.8,6.0,1.3,-,13.6,14.9,-,17.2,1029.1,1022.9,2.7,9.25
40750,20210323,187,1.2,258,6.7,114,0.0,13.4,11.9,83.0,20.8,11.4,8.4,-,14.9,15.7,-,17.1,1025.2,1019.1,5.4,13.94
40750,20210324,91,0.4,120,8.8,191,0.0,9.0,8.9,98.0,20.0,4.6,0.4,-,12.7,14.8,-,17.1,1019.2,1013.1,9.5,17.47
40750,20210325,176,0.8,56,9.3,170,0.0,12.7,11.6,87.0,20.6,9.0,6.0,-,15.0,16.0,-,17.0,1020.9,1014.8,9.7,16.09
40750,20210326,16,0.1,280,10.8,141,0.0,9.4,9.1,96.0,23.0,5.4,0.2,-,12.8,14.9,-,17.0,1024.8,1018.6,9.8,17.68
40750,20210327,125,0.8,5,10.3,259,0.0,13.4,13.1,96.0,22.9,8.4,3.6,-,13.9,15.4,-,17.0,1023.9,1017.8,8.5,17.13
40750,20210328,6,3.4,12,11.3,315,0.4,18.0,13.9,61.0,22.6,13.4,10.7,-,16.5,16.8,-,17.0,1019.5,1013.5,3.3,10.72
40750,20210329,16,3.3,359,10.8,190,1.4,17.4,16.4,90.0,20.9,16.8,13.6,-,17.2,17.4,-,16.9,1014.8,1008.9,2.6,10.53
40750,20210330,66,0.9,258,7.7,138,17.8,16.7,16.3,96.0,19.0,14.8,11.2,-,17.0,17.4,-,17.0,1013.8,1007.8,2.2,5.41
40750,20210331,343,0.7,238,9.3,271,26.8,16.4,16.1,97.0,20.7,15.4,14.7,-,16.9,17.3,-,17.0,1009.8,1003.9,0.8,6.15
40750,20210401,192,2.8,176,11.8,208,0.0,13.6,12.3,85.0,15.5,13.3,12.5,-,15.3,16.3,-,17.1,1012.8,1006.8,4.2,10.33
40750,20210402,99,1.0,357,9.8,182,1.6,9.0,8.7,96.0,17.3,1.6,-2.7,-,11.1,13.5,-,17.1,1013.0,1006.9,0.5,6.34
40750,20210403,196,0.6,313,10.3,268,0.0,7.4,7.2,97.0,17.9,3.1,-0.1,-,10.8,13.3,-,17.1,1023.2,1017.0,9.3,17.71
40750,20210404,358,4.3,310,20.1,507,0.0,16.4,13.1,67.0,19.1,7.4,9.9,-,14.8,15.3,-,16.9,1019.0,1013.0,5.7,12.47
40750,20210405,310,5.7,305,18.0,309,0.0,18.5,16.3,79.0,20.5,15.9,14.0,-,16.1,16.0,-,16.7,1014.2,1008.3,1.9,9.98
40750,20210406,229,0.9,308,7.2,114,0.0,16.2,15.5,92.0,22.6,9.8,6.3,-,15.2,15.7,-,16.7,1017.2,1011.2,9.8,15.47
40750,20210407,70,0.4,79,9.8,140,0.0,11.3,10.9,95.0,21.1,4.6,-0.2,-,12.7,14.4,-,16.7,1020.6,1014.5,10.2,16.15
40750,20210408,65,0.5,304,8.2,108,0.0,11.9,11.0,89.0,22.5,5.2,1.1,-,12.4,14.0,-,16.7,1018.7,1012.6,10.3,16.34
40750,20210409,32,0.6,354,8.8,156,0.4,12.7,12.1,93.0,21.4,7.3,3.8,-,13.2,14.5,-,16.7,1016.5,1010.4,2.6,8.87
40750,20210410,167,1.4,354,13.4,378,3.6,14.8,14.1,92.0,21.4,11.5,8.1,-,14.8,15.4,-,16.6,1007.2,1001.2,0.8,5.49
40750,20210411,328,3.1,309,11.8,237,0.0,18.1,16.5,84.0,20.7,14.7,15.1,-,16.4,16.4,-,16.5,1007.2,1001.3,5.9,11.00
40750,20210412,37,0.7,316,8.8,206,0.4,15.7,14.6,88.0,24.0,12.5,9.4,-,15.3,16.0,-,16.5,1011.7,1005.7,8.5,13.62
40750,20210413,350,4.2,324,16.0,279,7.6,17.9,15.7,78.0,20.9,12.1,8.4,-,16.6,16.7,-,16.5,1005.6,999.7,4.8,9.03
40750,20210414,134,1.2,221,8.2,80,2.0,13.4,12.2,86.0,16.4,10.1,7.0,-,14.1,15.1,-,16.6,1003.1,997.1,5.0,8.77
40750,20210415,121,0.9,336,11.8,218,0.0,12.2,11.9,96.0,18.6,4.4,1.3,-,11.8,13.5,-,16.6,1004.4,998.4,4.0,8.92
40750,20210416,4,3.3,320,17.0,383,2.0,17.0,14.5,75.0,19.4,10.5,6.4,-,13.5,14.3,-,16.5,1005.0,999.1,6.2,11.02
40750,20210417,185,0.7,218,10.8,171,0.0,11.0,10.2,90.0,14.6,8.3,5.6,-,13.6,14.8,-,16.4,1009.1,1003.1,6.6,10.56
40750,20210418,300,0.7,341,10.8,291,0.0,10.8,10.2,92.0,17.8,3.3,-0.1,-,11.1,12.9,-,16.4,1013.3,1007.2,8.6,13.68
40750,20210419,356,2.6,311,12.9,290,0.0,15.9,13.6,76.0,19.0,10.9,6.4,-,12.8,13.7,-,16.3,1015.4,1009.4,5.9,11.27
40750,20210420,27,2.5,342,7.2,115,1.2,15.4,13.6,81.0,17.5,14.2,10.8,-,14.2,14.7,-,16.2,1016.1,1010.1,0.6,4.58
40750,20210421,209,0.8,240,9.8,141,0.0,14.0,13.7,97.0,19.1,11.3,9.1,-,14.2,14.8,-,16.1,1001.4,995.5,4.7,9.29
40750,20210422,147,0.3,1,7.7,191,0.0,8.5,8.2,96.0,19.8,2.7,-1.3,-,10.8,12.9,-,16.1,1009.0,1002.9,9.1,12.84
40750,20210423,343,3.7,341,10.8,218,2.2,15.7,13.5,77.0,17.5,8.6,7.5,-,13.4,14.0,-,16.0,1010.5,1004.5,1.0,5.49
40750,20210424,55,1.2,326,8.2,151,0.0,15.6,14.1,84.0,19.3,11.0,6.7,-,13.5,14.3,-,15.9,1007.6,1001.7,9.2,13.20
40750,20210425,198,0.5,331,15.4,214,0.0,11.7,11.5,97.0,17.2,7.7,3.5,-,12.7,13.8,-,15.9,1008.9,1002.9,8.9,13.07
40750,20210426,7,0.3,286,15.4,407,0.0,11.5,10.2,84.0,16.1,6.7,3.5,-,12.0,13.3,-,15.9,1009.2,1003.2,8.4,12.41
40750,20210427,242,3.4,310,14.4,150,0.0,11.7,9.7,76.0,13.4,11.0,8.3,-,12.8,13.7,-,15.8,1007.1,1001.1,2.1,6.78
40750,20210428,316,0.3,311,6.7,76,0.0,7.7,6.6,84.0,14.9,3.7,0.2,-,10.2,12.0,-,15.8,1017.7,1011.5,4.4,8.56
40750,20210429,111,0.2,3,7.7,105,0.0,6.4,6.1,96.0,17.2,0.0,-4.1,-,8.3,10.7,-,15.7,1022.0,1015.8,8.7,10.85
40750,20210430,116,0.2,179,10.8,241,0.4,9.4,9.3,98.0,18.8,2.0,-1.2,-,8.7,10.6,-,15.5,1023.7,1017.5,9.3,11.03
40750,20210501,172,2.0,178,9.3,118,0.0,11.9,8.9,65.0,13.6,9.3,5.6,-,11.4,12.4,-,15.3,1031.7,1025.5,2.7,5.88
40750,20210502,115,0.2,291,4.6,65,0.0,3.0,2.9,98.0,16.4,-1.5,-6.1,-,7.0,9.8,-,15.3,1032.6,1026.2,8.2,10.92
40750,20210503,57,0.4,262,5.7,126,0.0,5.6,5.5,98.0,16.8,0.9,-2.8,-,7.9,10.1,-,15.1,1029.3,1023.0,8.2,11.41
40750,20210504,73,2.2,354,11.3,248,0.0,14.1,12.0,77.0,17.4,1.7,-2.1,-,9.9,10.8,-,14.9,1021.8,1015.7,8.6,11.39
40750,20210505,184,0.7,347,8.8,184,0.0,13.8,12.6,86.0,20.5,9.0,3.9,-,10.8,11.8,-,14.8,1023.7,1017.6,8.8,10.57
40750,20210506,43,0.5,253,10.8,256,0.0,13.5,13.2,96.0,20.4,9.0,5.6,-,11.6,12.4,-,14.7,1027.4,1021.3,7.5,9.88
40750,20210507,53,2.8,90,9.8,103,0.0,14.2,11.8,73.0,19.0,9.1,4.6,-,11.5,12.5,-,14.7,1035.2,1029.1,8.0,10.45
40750,20210508,99,0.2,330,10.8,350,5.2,9.2,9.0,97.0,19.9,6.1,1.9,-,10.5,11.9,-,14.7,1031.7,1025.5,6.1,8.05
40750,20210509,349,6.3,300,13.9,316,9.0,16.5,15.6,90.0,18.9,9.1,11.0,-,14.3,13.9,-,14.6,1021.1,1015.1,0.0,2.65
40750,20210510,26,1.8,314,11.8,401,2.2,17.0,15.8,88.0,18.8,16.4,15.8,-,15.7,15.3,-,14.6,1021.7,1015.7,0.3,4.14
40750,20210511,349,6.6,325,20.1,497,14.4,17.3,15.9,86.0,18.2,16.9,15.9,-,16.0,15.7,-,14.7,1016.9,1010.9,0.0,2.88
40750,20210512,222,2.5,318,14.4,181,1.6,10.5,9.6,88.0,11.3,10.4,10.6,-,14.2,15.1,-,14.8,1021.9,1015.8,0.2,2.73
40750,20210513,247,0.9,131,9.3,119,0.0,7.2,6.0,83.0,12.6,4.1,0.5,-,9.7,11.9,-,15.0,1030.8,1024.5,6.6,8.46
40750,20210514,39,0.5,263,4.1,199,1.4,1.8,1.7,98.0,16.2,-2.6,-5.5,-,6.8,9.7,-,15.0,1020.1,1013.8,8.9,10.52
40750,20210515,324,4.9,356,16.5,197,0.0,16.1,14.6,84.0,18.6,1.7,-0.9,-,11.8,11.6,-,14.8,997.7,991.8,6.8,9.17
40750,20210516,34,2.1,348,14.4,358,6.6,14.4,12.3,77.0,16.5,4.4,1.4,-,10.3,11.2,-,14.6,1011.4,1005.4,3.5,6.37
40750,20210517,113,1.0,306,13.4,325,46.6,14.2,13.7,94.0,14.9,13.6,11.8,-,13.0,13.0,-,14.5,1002.2,996.3,0.0,1.25
40750,20210518,313,5.5,278,16.5,468,0.0,14.1,11.0,66.0,15.1,11.1,7.6,-,11.5,11.6,-,14.3,993.5,987.6,7.1,9.20
40750,20210519,335,2.4,304,14.4,188,0.0,14.8,10.8,58.0,17.1,10.7,5.6,-,9.9,10.9,-,14.1,1007.5,1001.5,8.8,9.62
40750,20210520,264,0.5,355,9.8,238,0.0,8.2,8.1,98.0,17.9,3.1,-0.4,-,8.4,10.3,-,14.2,1022.6,1016.4,8.7,9.00
40750,20210521,351,4.0,4,12.4,169,0.0,14.2,11.8,73.0,16.6,8.2,4.8,-,11.2,11.7,-,14.1,1021.8,1015.7,6.0,7.79
40750,20210522,64,0.3,65,10.8,323,0.0,5.7,5.6,98.0,14.8,2.7,-0.7,-,8.6,10.5,-,14.0,1023.6,1017.4,7.2,8.13
40750,20210523,100,4.6,128,11.8,309,1.6,11.8,8.7,63.0,13.1,5.6,7.5,-,9.9,10.9,-,14.0,1021.7,1015.6,0.7,3.65
40750,20210524,169,4.6,202,13.4,371,5.2,11.0,9.3,79.0,12.8,9.9,8.2,-,10.6,11.4,-,13.9,1022.5,1016.4,0.2,2.70
40750,20210525,116,2.2,185,12.4,166,0.2,8.7,7.5,83.0,11.8,8.4,5.1,-,9.5,10.8,-,13.8,1030.1,1023.9,3.2,6.11
40750,20210526,190,0.5,69,7.7,91,0.0,3.5,3.4,98.0,14.1,0.9,-2.4,-,7.5,9.6,-,13.8,1028.0,1021.7,8.0,9.07
40750,20210527,107,0.4,318,6.7,153,0.0,1.1,1.0,98.0,14.1,-2.3,-5.0,-,5.7,8.3,-,13.7,1017.7,1011.4,7.5,8.86
40750,20210528,46,1.9,4,9.3,125,0.0,11.2,8.4,66.0,14.4,1.0,1.1,-,8.8,9.7,-,13.5,1002.5,996.5,0.9,3.86
40750,20210529,108,0.8,76,13.4,231,1.4,8.3,8.0,96.0,15.6,4.9,1.1,-,8.7,9.7,-,13.4,995.0,989.0,0.8,3.81
40750,20210530,87,0.4,347,6.7,99,11.2,9.1,9.0,98.0,13.9,7.3,6.1,-,9.7,10.5,-,13.2,987.6,981.6,0.7,3.15
40750,20210531,280,1.6,150,6.2,169,23.8,9.7,9.6,98.0,12.1,8.2,6.3,-,10.1,10.7,-,13.2,989.3,983.3,0.4,1.78
40750,20210601,244,2.0,223,9.8,103,0.0,10.0,8.5,81.0,12.8,9.2,6.0,-,9.7,10.5,-,13.0,1006.7,1000.6,2.8,5.22
40750,20210602,183,0.6,299,6.7,71,0.0,7.3,7.2,98.0,15.8,4.0,0.6,-,8.4,9.8,-,13.0,1013.8,1007.6,8.4,8.07
40750,20210603,11,0.4,355,5.1,87,0.0,2.6,2.6,99.0,15.4,0.3,-1.8,-,6.5,8.6,-,13.0,1020.8,1014.5,8.4,8.48
40750,20210604,83,1.9,325,10.3,138,0.4,13.0,11.5,82.0,16.2,2.5,-0.4,-,8.4,9.2,-,12.9,1020.6,1014.5,5.4,6.87
40750,20210605,129,0.8,354,10.8,296,0.2,11.0,10.3,91.0,15.4,8.2,4.9,-,9.4,10.2,-,12.8,1019.2,1013.1,5.8,6.36
40750,20210606,43,1.7,350,9.3,72,0.0,13.6,11.4,75.0,16.9,11.0,9.6,-,10.6,10.9,-,12.7,1015.5,1009.5,0.0,3.08
40750,20210607,182,0.5,89,10.8,268,0.0,11.0,10.8,97.0,17.5,9.8,7.6,-,10.8,11.2,-,12.7,1018.5,1012.4,5.5,5.80
40750,20210608,74,3.3,64,9.3,181,0.0,13.5,10.6,67.0,15.5,10.9,7.8,-,11.0,11.5,-,12.7,1022.8,1016.7,3.7,5.56
40750,20210609,61,0.3,58,4.1,52,0.0,5.5,5.4,98.0,17.4,2.4,-0.9,-,8.2,10.2,-,12.8,1025.7,1019.4,8.2,8.12
40750,20210610,24,0.5,345,6.7,98,0.0,11.0,10.7,96.0,16.5,3.5,-0.5,-,9.1,9.9,-,12.8,1026.7,1020.5,2.0,4.33
40750,20210611,170,0.6,311,4.1,52,0.0,8.4,8.3,98.0,17.1,5.4,1.5,-,9.3,10.4,-,12.8,1032.8,1026.6,6.7,7.33
40750,20210612,186,0.6,38,3.1,92,0.0,10.9,10.6,96.0,16.2,7.3,3.4,-,10.8,11.1,-,12.7,1033.8,1027.6,0.9,3.88
