Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Christchurch, Kyle St Ews,24120,H3256F,-43.53074,172.60769,6,H,Niwa
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Combined Daily Data at 9am local ("Form 301" Extended)
(Note the max temperature, rainfall and radiation have been put back a day as is standard for a Form 301.
Also note that non standard row charges apply. For details search the help on "f301").
Station,Day(Local_Date),WDir(Deg),WSpd(m/s),GustDir(Deg),GustSpd(m/s),WindRun(Km),Rain(mm),Tdry(C),TWet(C),RH(%),Tmax(C),Tmin(C),Tgmin(C),ET05(C),ET10(C),ET20(C),ET30(C),ET100(C),Pmsl(hPa),Pstn(hPa),Sun(Hrs),Rad(MJ/m2)
24120,20220902,87,0.8,320,6.2,145,0.0,12.2,10.0,74.0,16.6,8.0,-,-,-,-,-,-,1021.2,1020.5,-,3.51
24120,20220903,255,1.5,308,12.4,224,0.0,12.1,9.5,69.0,20.5,7.2,-,-,-,-,-,-,1007.2,1006.5,-,11.00
24120,20220904,40,2.0,265,12.9,253,0.0,11.0,8.1,65.0,19.1,2.9,-,-,-,-,-,-,1001.3,1000.6,-,14.36
24120,20220905,358,1.4,200,11.8,279,2.2,7.7,6.6,84.0,11.2,6.4,-,-,-,-,-,-,1005.9,1005.2,-,6.35
24120,20220906,229,1.4,258,10.3,142,2.0,3.5,2.7,87.0,10.4,0.3,-,-,-,-,-,-,1013.4,1012.6,-,14.35
24120,20220907,317,0.5,54,5.1,100,0.0,5.8,3.3,62.0,15.9,-3.0,-,-,-,-,-,-,1017.3,1016.6,-,12.33
24120,20220908,207,0.7,39,7.2,165,0.0,9.2,7.1,72.0,14.6,5.9,-,-,-,-,-,-,1028.3,1027.6,-,10.68
24120,20220909,355,0.9,38,8.8,182,0.0,7.8,7.6,97.0,14.4,3.5,-,-,-,-,-,-,1033.5,1032.7,-,12.88
24120,20220910,20,1.8,37,11.8,354,0.0,10.6,9.7,89.0,14.0,5.5,-,-,-,-,-,-,1032.0,1031.3,-,11.82
24120,20220911,40,4.5,43,12.4,237,1.6,11.0,9.6,82.0,13.3,9.9,-,-,-,-,-,-,1022.1,1021.4,-,6.34
24120,20220912,21,1.4,27,6.2,136,0.0,10.8,10.6,97.0,15.6,8.4,-,-,-,-,-,-,999.8,999.1,-,6.75
24120,20220913,298,3.0,188,16.5,330,16.2,12.8,8.5,52.0,16.5,4.5,-,-,-,-,-,-,999.8,999.1,-,13.12
24120,20220914,223,2.8,192,11.3,138,0.0,5.7,3.7,70.0,10.8,2.3,-,-,-,-,-,-,1023.5,1022.7,-,11.27
24120,20220915,24,1.7,55,6.2,185,0.0,7.8,5.0,61.0,15.3,-0.8,-,-,-,-,-,-,1015.3,1014.6,-,17.21
24120,20220916,203,3.7,209,10.3,202,0.0,9.4,7.0,69.0,12.0,1.4,-,-,-,-,-,-,1018.6,1017.9,-,10.62
24120,20220917,349,0.9,72,6.7,178,0.0,10.6,8.0,68.0,14.7,2.0,-,-,-,-,-,-,1022.8,1022.1,-,15.53
24120,20220918,7,2.1,57,10.3,305,0.0,9.4,8.2,84.0,14.4,6.8,-,-,-,-,-,-,1025.2,1024.5,-,10.80
24120,20220919,52,3.8,111,8.8,166,0.0,13.4,9.9,61.0,21.0,8.8,-,-,-,-,-,-,1012.5,1011.8,-,13.33
24120,20220920,174,0.6,235,8.2,252,0.0,11.3,9.1,73.0,21.8,7.1,-,-,-,-,-,-,1013.1,1012.4,-,9.89
24120,20220921,231,3.2,246,9.3,203,0.0,11.1,9.8,84.0,15.6,9.4,-,-,-,-,-,-,1020.7,1020.0,-,9.29
24120,20220922,45,0.8,60,7.2,234,0.0,10.8,8.8,75.0,15.0,3.4,-,-,-,-,-,-,1030.2,1029.5,-,16.98
24120,20220923,54,3.2,40,7.2,217,0.0,9.5,7.4,72.0,13.4,6.9,-,-,-,-,-,-,1029.0,1028.3,-,15.68
24120,20220924,222,2.8,182,11.8,260,0.0,11.6,10.3,84.0,14.9,8.3,-,-,-,-,-,-,1015.9,1015.2,-,11.20
24120,20220925,242,1.1,49,10.8,357,0.0,9.8,9.0,89.0,13.7,8.3,-,-,-,-,-,-,1027.3,1026.6,-,7.24
24120,20220926,46,5.8,76,13.4,350,0.0,10.2,7.7,68.0,13.2,9.2,-,-,-,-,-,-,1029.0,1028.3,-,11.15
24120,20220927,50,1.9,21,7.2,185,0.0,12.6,10.6,76.0,19.6,8.9,-,-,-,-,-,-,1026.3,1025.6,-,14.23
24120,20220928,223,2.4,54,8.2,188,0.8,11.8,10.7,86.0,18.0,9.6,-,-,-,-,-,-,1023.1,1022.4,-,9.49
24120,20220929,23,1.5,207,13.9,269,1.4,15.3,12.3,68.0,22.9,11.8,-,-,-,-,-,-,1011.4,1010.7,-,9.10
24120,20220930,199,2.7,205,7.2,98,0.0,6.3,4.4,71.0,12.4,6.2,-,-,-,-,-,-,1026.9,1026.1,-,7.31
24120,20221001,224,0.4,40,8.8,184,0.6,5.9,5.4,92.0,11.8,-0.3,-,-,-,-,-,-,1023.9,1023.1,-,10.27
24120,20221002,351,1.2,50,8.8,227,0.0,10.0,9.6,94.0,15.2,5.8,-,-,-,-,-,-,1014.6,1013.9,-,16.22
24120,20221003,218,2.7,181,11.3,248,0.0,8.0,6.3,76.0,16.1,5.2,-,-,-,-,-,-,1002.6,1001.9,-,13.50
24120,20221004,48,4.2,57,9.8,241,2.2,10.4,7.9,68.0,16.1,3.0,-,-,-,-,-,-,1011.6,1010.9,-,15.54
24120,20221005,207,5.0,230,17.0,401,10.0,5.0,4.5,92.0,10.7,4.1,-,-,-,-,-,-,1005.9,1005.2,-,8.04
24120,20221006,241,5.6,234,16.5,433,1.0,3.7,0.5,48.0,10.8,0.6,-,-,-,-,-,-,1017.2,1016.4,-,14.77
24120,20221007,199,2.3,222,12.4,217,0.0,7.1,4.2,58.0,13.9,3.6,-,-,-,-,-,-,1029.3,1028.5,-,20.08
24120,20221008,7,1.9,53,9.3,205,0.0,10.0,8.1,76.0,15.3,3.4,-,-,-,-,-,-,1035.0,1034.3,-,22.13
24120,20221009,52,1.1,261,9.8,162,0.0,12.5,9.0,60.0,24.8,1.9,-,-,-,-,-,-,1030.9,1030.2,-,22.75
24120,20221010,55,1.5,344,10.8,282,0.0,14.6,10.0,52.0,23.8,3.8,-,-,-,-,-,-,1025.2,1024.5,-,18.69
24120,20221011,238,2.2,258,11.8,241,0.6,16.8,10.0,36.0,20.0,12.3,-,-,-,-,-,-,1016.8,1016.1,-,19.50
24120,20221012,69,0.9,72,9.3,223,0.2,9.4,8.4,87.0,14.1,7.6,-,-,-,-,-,-,1029.9,1029.2,-,14.94
24120,20221013,69,1.1,202,7.2,122,0.0,10.9,8.6,71.0,15.1,7.8,-,-,-,-,-,-,1029.0,1028.3,-,10.52
24120,20221014,164,0.2,78,10.3,319,0.0,7.7,6.4,81.0,13.0,2.0,-,-,-,-,-,-,1030.9,1030.1,-,17.35
24120,20221015,20,3.2,54,13.9,371,0.0,10.4,7.5,64.0,14.5,7.7,-,-,-,-,-,-,1024.3,1023.6,-,20.19
24120,20221016,59,3.3,56,8.2,191,0.0,12.3,10.1,74.0,19.8,9.1,-,-,-,-,-,-,1013.3,1012.6,-,22.99
24120,20221017,227,3.0,224,9.3,217,0.0,12.3,11.3,88.0,18.0,6.5,-,-,-,-,-,-,1011.2,1010.5,-,15.77
24120,20221018,307,0.8,210,8.8,134,3.0,9.9,9.5,95.0,20.6,4.0,-,-,-,-,-,-,1008.5,1007.8,-,16.81
24120,20221019,288,0.7,30,9.8,181,0.0,10.7,10.2,94.0,16.8,4.1,-,-,-,-,-,-,1013.3,1012.6,-,20.56
24120,20221020,15,2.4,160,16.0,397,0.0,12.0,8.6,60.0,21.9,4.3,-,-,-,-,-,-,1006.3,1005.6,-,24.42
24120,20221021,222,4.7,229,14.4,194,0.0,10.7,5.9,42.0,14.5,8.3,-,-,-,-,-,-,1021.1,1020.4,-,22.15
24120,20221022,343,1.1,65,7.7,256,0.0,9.4,6.6,64.0,16.1,1.0,-,-,-,-,-,-,1030.8,1030.1,-,24.72
24120,20221023,57,2.2,288,10.8,229,0.0,15.6,11.7,60.0,27.2,9.4,-,-,-,-,-,-,1025.5,1024.8,-,25.79
24120,20221024,253,0.6,226,16.5,234,0.0,13.0,9.2,57.0,18.8,12.0,-,-,-,-,-,-,1020.3,1019.6,-,8.66
24120,20221025,274,0.8,27,8.8,256,0.0,9.8,7.2,66.0,13.7,4.4,-,-,-,-,-,-,1032.4,1031.7,-,18.64
24120,20221026,64,2.9,101,6.7,175,0.0,12.8,10.5,73.0,24.2,7.9,-,-,-,-,-,-,1013.7,1013.0,-,20.91
24120,20221027,48,3.0,81,8.2,305,6.0,12.5,10.0,71.0,13.9,8.5,-,-,-,-,-,-,1015.2,1014.5,-,8.62
24120,20221028,63,4.1,72,9.3,261,0.0,12.7,12.2,94.0,18.0,9.9,-,-,-,-,-,-,1010.8,1010.1,-,8.46
24120,20221029,49,2.0,48,8.8,223,0.0,17.7,14.3,67.0,23.7,12.6,-,-,-,-,-,-,1000.4,999.7,-,18.46
24120,20221030,24,1.9,318,12.9,203,0.0,21.0,13.2,36.0,26.7,14.4,-,-,-,-,-,-,998.3,997.6,-,23.04
24120,20221031,190,1.1,262,7.7,139,1.4,20.2,14.4,50.0,24.0,10.9,-,-,-,-,-,-,1004.5,1003.8,-,17.60
24120,20221101,37,1.3,74,8.8,294,0.0,16.3,12.9,66.0,24.8,7.1,-,-,-,-,-,-,1006.6,1005.9,-,27.29
24120,20221102,18,5.5,302,16.5,363,0.0,21.7,15.3,47.0,29.8,13.7,-,-,-,-,-,-,994.6,993.9,-,14.08
24120,20221103,305,4.8,273,17.0,269,0.0,21.8,14.1,38.0,24.7,16.8,-,-,-,-,-,-,992.8,992.1,-,27.91
24120,20221104,320,1.9,290,11.3,296,0.0,18.8,11.6,36.0,25.9,7.7,-,-,-,-,-,-,1007.3,1006.6,-,28.92
24120,20221105,50,4.1,46,9.8,285,0.0,14.2,10.3,58.0,16.7,10.4,-,-,-,-,-,-,1020.5,1019.8,-,22.09
24120,20221106,67,2.8,53,8.8,316,0.0,11.2,9.3,76.0,16.9,10.2,-,-,-,-,-,-,1029.2,1028.5,-,21.50
24120,20221107,354,2.0,106,9.8,153,0.0,14.1,11.6,72.0,20.6,11.2,-,-,-,-,-,-,1021.7,1021.0,-,20.08
24120,20221108,45,1.6,49,7.2,249,0.0,15.1,12.1,68.0,19.2,8.5,-,-,-,-,-,-,1022.8,1022.1,-,16.53
24120,20221109,65,3.7,108,7.7,237,0.0,15.6,13.0,73.0,24.6,12.3,-,-,-,-,-,-,1016.1,1015.4,-,28.81
24120,20221110,212,3.0,211,8.8,255,0.0,12.1,8.4,57.0,15.5,11.1,-,-,-,-,-,-,1030.3,1029.6,-,12.77
24120,20221111,18,4.1,60,14.9,406,0.2,12.9,9.2,58.0,17.4,8.9,-,-,-,-,-,-,1026.1,1025.4,-,19.50
24120,20221112,48,2.6,215,11.3,219,5.2,15.8,14.1,82.0,24.0,12.4,-,-,-,-,-,-,1007.9,1007.2,-,23.64
24120,20221113,63,1.2,83,8.8,228,0.0,16.5,14.0,74.0,20.8,10.0,-,-,-,-,-,-,1010.4,1009.7,-,28.57
24120,20221114,19,2.2,53,10.8,388,0.0,15.0,12.7,75.0,18.1,12.5,-,-,-,-,-,-,1021.5,1020.8,-,19.00
24120,20221115,58,4.8,90,11.3,289,0.0,14.9,12.9,78.0,18.7,12.8,-,-,-,-,-,-,1012.4,1011.7,-,25.88
24120,20221116,220,3.0,206,9.3,231,0.0,15.3,14.0,86.0,23.6,10.7,-,-,-,-,-,-,1009.2,1008.5,-,20.12
24120,20221117,208,0.8,238,7.2,167,2.0,15.6,13.7,80.0,20.5,13.4,-,-,-,-,-,-,1007.0,1006.3,-,12.85
24120,20221118,229,2.9,82,9.3,306,47.0,13.9,13.6,96.0,16.4,13.7,-,-,-,-,-,-,1006.9,1006.2,-,7.32
24120,20221119,88,4.9,84,11.3,215,25.8,14.3,14.0,96.0,17.2,13.8,-,-,-,-,-,-,1001.8,1001.1,-,5.34
24120,20221120,1,1.1,64,8.8,232,0.0,17.0,15.7,87.0,20.6,12.4,-,-,-,-,-,-,1002.4,1001.7,-,21.31
24120,20221121,65,2.8,7,11.3,282,0.4,16.4,14.6,81.0,24.6,14.0,-,-,-,-,-,-,995.9,995.2,-,19.50
24120,20221122,30,2.5,316,11.3,237,0.0,16.6,11.6,51.0,24.3,13.7,-,-,-,-,-,-,994.2,993.5,-,17.65
24120,20221123,219,2.5,274,13.4,282,0.0,16.0,11.2,52.0,25.1,11.3,-,-,-,-,-,-,988.7,988.0,-,29.24
24120,20221124,308,1.8,303,10.3,168,9.8,14.2,9.1,46.0,22.6,10.1,-,-,-,-,-,-,988.6,987.9,-,20.69
24120,20221125,226,1.9,220,11.3,208,0.0,13.3,10.8,72.0,19.0,6.2,-,-,-,-,-,-,997.9,997.2,-,24.29
24120,20221126,114,0.8,114,10.3,175,6.2,17.2,11.5,46.0,21.4,10.5,-,-,-,-,-,-,998.8,998.1,-,21.00
24120,20221127,149,0.7,351,6.2,139,15.8,11.8,11.2,93.0,14.1,10.1,-,-,-,-,-,-,1002.5,1001.8,-,4.06
24120,20221128,108,0.8,31,10.3,244,0.0,13.9,10.4,62.0,17.9,8.4,-,-,-,-,-,-,1006.6,1005.9,-,31.94
24120,20221129,33,1.1,101,7.7,188,0.0,17.0,13.4,64.0,25.0,12.7,-,-,-,-,-,-,1006.7,1006.0,-,26.04
24120,20221130,337,2.1,223,12.4,306,0.0,18.6,12.8,47.0,21.3,15.0,-,-,-,-,-,-,994.6,993.9,-,13.27
24120,20221201,201,3.4,216,8.8,222,4.8,13.4,9.4,56.0,20.1,11.1,-,-,-,-,-,-,1005.7,1005.0,-,29.41
24120,20221202,215,2.2,207,8.8,226,0.4,10.0,9.2,89.0,16.6,9.2,-,-,-,-,-,-,1008.6,1007.9,-,15.63
24120,20221203,228,2.3,43,7.2,213,0.0,12.5,9.7,67.0,18.9,9.1,-,-,-,-,-,-,1015.1,1014.4,-,25.50
24120,20221204,62,2.3,216,10.3,207,0.0,16.9,13.3,64.0,25.1,10.3,-,-,-,-,-,-,1011.1,1010.4,-,30.80
24120,20221205,32,1.6,76,10.8,269,0.0,15.5,12.8,72.0,19.0,9.7,-,-,-,-,-,-,1015.0,1014.3,-,18.47
24120,20221206,240,1.6,174,12.4,279,0.0,18.9,14.3,58.0,23.5,10.7,-,-,-,-,-,-,1008.3,1007.6,-,26.50
24120,20221207,353,1.5,61,11.8,399,0.0,11.7,9.6,75.0,16.7,10.2,-,-,-,-,-,-,1018.8,1018.1,-,18.52
24120,20221208,41,5.9,42,15.4,398,0.0,15.1,10.7,54.0,18.4,11.6,-,-,-,-,-,-,1013.7,1013.0,-,25.03
24120,20221209,72,3.0,54,11.8,260,0.0,16.5,14.0,74.0,20.4,14.0,-,-,-,-,-,-,1009.0,1008.3,-,18.23
24120,20221210,4,1.6,8,11.3,229,0.0,18.8,13.8,54.0,29.7,12.5,-,-,-,-,-,-,1008.1,1007.4,-,28.80
24120,20221211,206,1.3,32,10.3,175,1.8,19.3,15.0,61.0,25.2,12.6,-,-,-,-,-,-,1009.4,1008.7,-,22.83
24120,20221212,69,1.3,73,8.2,278,0.0,18.3,14.8,67.0,22.5,11.6,-,-,-,-,-,-,1014.3,1013.6,-,32.66
24120,20221213,64,3.9,24,12.9,323,0.0,16.0,13.9,78.0,20.6,14.0,-,-,-,-,-,-,1017.0,1016.3,-,26.06
24120,20221214,62,2.0,66,7.7,206,0.0,17.3,15.9,86.0,28.3,13.0,-,-,-,-,-,-,1012.0,1011.3,-,27.86
24120,20221215,213,2.9,200,6.7,225,0.0,16.4,14.5,80.0,20.5,15.0,-,-,-,-,-,-,1011.5,1010.8,-,14.01
24120,20221216,43,2.0,40,7.2,204,0.4,19.0,16.9,80.0,27.7,15.2,-,-,-,-,-,-,1004.7,1004.0,-,24.18
24120,20221217,231,3.7,128,9.8,213,1.0,17.6,15.6,80.0,24.5,15.4,-,-,-,-,-,-,1009.7,1009.0,-,22.35
24120,20221218,215,3.2,206,7.2,166,21.4,14.4,13.8,93.0,15.6,14.0,-,-,-,-,-,-,1012.2,1011.5,-,5.71
24120,20221219,11,1.5,14,7.7,190,5.4,13.3,13.0,96.0,17.6,11.7,-,-,-,-,-,-,1013.6,1012.9,-,13.81
24120,20221220,165,1.2,360,8.2,159,7.0,13.6,13.1,94.0,16.3,12.9,-,-,-,-,-,-,1013.6,1012.9,-,8.21
24120,20221221,69,2.3,53,9.3,261,0.0,16.0,12.3,62.0,19.4,12.0,-,-,-,-,-,-,1018.8,1018.1,-,26.29
24120,20221222,25,2.7,36,9.3,281,0.0,16.4,12.1,57.0,18.8,11.2,-,-,-,-,-,-,1020.0,1019.3,-,19.00
24120,20221223,46,3.0,56,7.7,225,0.0,16.2,14.2,79.0,20.8,13.1,-,-,-,-,-,-,1015.2,1014.5,-,19.44
24120,20221224,52,1.9,-,-,-,-,17.6,14.9,73.0,-,15.0,-,-,-,-,-,-,1013.9,1013.2,-,-
24120,20221225,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24120,20221226,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24120,20221227,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24120,20221228,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24120,20221229,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24120,20221230,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24120,20221231,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24120,20230101,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24120,20230102,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24120,20230103,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24120,20230104,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24120,20230105,68,4.0,78,12.4,324,0.0,18.6,15.9,74.0,22.5,-,-,-,-,-,-,-,1010.8,1010.1,-,24.37
24120,20230106,58,3.1,239,9.8,289,12.0,22.0,18.0,66.0,27.8,16.7,-,-,-,-,-,-,1007.9,1007.2,-,22.95
24120,20230107,209,3.8,204,10.3,197,0.4,14.5,14.1,95.0,16.9,14.4,-,-,-,-,-,-,1017.9,1017.2,-,7.13
24120,20230108,191,0.7,59,8.8,235,0.0,15.2,11.0,56.0,20.1,12.2,-,-,-,-,-,-,1025.0,1024.3,-,29.19
24120,20230109,38,3.8,59,12.4,392,0.0,16.6,12.8,62.0,20.5,10.2,-,-,-,-,-,-,1020.8,1020.1,-,30.55
24120,20230110,46,3.7,59,13.4,368,0.0,17.1,15.1,80.0,21.6,15.6,-,-,-,-,-,-,1012.6,1011.9,-,22.52
24120,20230111,71,2.2,187,9.3,253,0.0,18.5,15.0,67.0,24.5,15.4,-,-,-,-,-,-,1004.9,1004.2,-,16.17
24120,20230112,242,2.8,246,9.3,191,0.2,14.1,12.9,86.0,19.7,13.0,-,-,-,-,-,-,1012.0,1011.3,-,17.26
24120,20230113,77,0.7,59,8.2,166,0.0,15.5,12.2,66.0,21.6,12.6,-,-,-,-,-,-,1021.5,1020.8,-,26.82
24120,20230114,157,1.0,100,6.7,180,0.0,18.3,13.4,54.0,22.5,9.4,-,-,-,-,-,-,1025.8,1025.1,-,22.81
24120,20230115,60,3.2,56,11.3,363,0.0,18.7,14.0,57.0,22.6,13.8,-,-,-,-,-,-,1028.5,1027.8,-,31.36
24120,20230116,61,3.6,66,10.8,265,0.0,18.3,15.5,73.0,22.6,15.5,-,-,-,-,-,-,1024.3,1023.6,-,30.99
24120,20230117,218,3.3,221,11.3,219,0.0,18.8,18.1,93.0,21.6,13.6,-,-,-,-,-,-,1018.5,1017.8,-,12.77
24120,20230118,23,2.1,30,10.3,351,0.0,18.6,15.0,66.0,22.1,15.5,-,-,-,-,-,-,1017.3,1016.6,-,28.17
24120,20230119,59,4.5,59,12.9,409,0.0,19.1,16.3,74.0,22.6,16.1,-,-,-,-,-,-,1009.7,1009.0,-,28.80
24120,20230120,70,3.4,215,13.9,287,0.0,19.7,16.8,73.0,27.0,17.4,-,-,-,-,-,-,1002.7,1002.0,-,25.39
24120,20230121,214,2.4,52,9.3,271,0.0,17.0,12.4,55.0,21.6,14.9,-,-,-,-,-,-,1012.8,1012.1,-,15.59
24120,20230122,30,2.1,172,10.3,248,0.2,18.9,14.6,60.0,24.3,14.2,-,-,-,-,-,-,1013.2,1012.5,-,31.44
24120,20230123,231,2.3,244,7.7,149,0.0,15.5,13.0,74.0,19.3,12.4,-,-,-,-,-,-,1020.7,1020.0,-,10.46
24120,20230124,124,0.9,2,7.7,277,0.0,14.0,12.4,82.0,18.4,12.2,-,-,-,-,-,-,1022.3,1021.6,-,10.05
24120,20230125,37,4.6,62,12.4,318,0.0,17.8,15.0,73.0,21.8,14.0,-,-,-,-,-,-,1023.6,1022.9,-,17.90
24120,20230126,65,1.7,67,9.3,145,0.0,20.1,17.0,72.0,27.3,14.5,-,-,-,-,-,-,1019.8,1019.1,-,24.42
24120,20230127,61,0.9,201,9.8,211,9.8,21.1,16.3,59.0,30.0,13.6,-,-,-,-,-,-,1012.5,1011.8,-,22.50
24120,20230128,227,1.8,69,6.2,159,0.0,16.2,14.3,80.0,18.8,13.8,-,-,-,-,-,-,1022.1,1021.4,-,9.03
24120,20230129,30,1.3,69,8.8,232,0.0,16.5,14.5,79.0,24.6,11.7,-,-,-,-,-,-,1019.8,1019.1,-,23.12
24120,20230130,231,4.0,197,10.3,209,0.0,18.9,17.2,84.0,28.0,16.4,-,-,-,-,-,-,1017.6,1016.9,-,20.11
24120,20230131,234,0.9,43,9.8,291,0.0,19.4,17.4,81.0,24.5,16.5,-,-,-,-,-,-,1020.9,1020.2,-,17.72
24120,20230201,51,3.1,89,10.3,320,0.0,19.4,17.7,84.0,22.1,18.2,-,-,-,-,-,-,1013.9,1013.2,-,12.39
24120,20230202,61,2.9,290,10.8,233,0.6,21.2,18.3,74.0,31.8,18.2,-,-,-,-,-,-,1004.9,1004.2,-,14.81
24120,20230203,8,2.2,259,8.8,192,0.0,25.0,18.8,53.0,33.8,20.0,-,-,-,-,-,-,1009.6,1008.9,-,23.74
24120,20230204,189,1.3,81,9.3,255,0.0,26.0,19.1,49.0,33.1,17.8,-,-,-,-,-,-,1015.6,1014.9,-,29.02
24120,20230205,34,3.7,332,11.3,293,0.4,26.5,19.5,49.0,28.8,21.8,-,-,-,-,-,-,1006.1,1005.4,-,8.56
24120,20230206,5,3.2,259,10.8,258,0.0,24.3,16.0,38.0,32.4,18.3,-,-,-,-,-,-,998.5,997.8,-,24.67
24120,20230207,56,3.7,222,11.3,293,0.0,19.8,16.5,70.0,30.2,16.5,-,-,-,-,-,-,1003.5,1002.8,-,28.97
24120,20230208,59,3.7,70,9.8,254,0.0,17.2,13.2,61.0,22.8,14.1,-,-,-,-,-,-,1002.8,1002.1,-,27.45
24120,20230209,347,1.1,94,9.8,211,1.6,15.4,12.7,72.0,21.7,10.5,-,-,-,-,-,-,1009.8,1009.1,-,22.94
24120,20230210,54,3.5,42,10.8,283,0.4,14.5,12.9,82.0,22.2,11.8,-,-,-,-,-,-,1018.9,1018.2,-,22.86
24120,20230211,222,2.3,73,8.2,184,0.0,17.5,15.3,78.0,23.8,13.3,-,-,-,-,-,-,1020.6,1019.9,-,20.88
24120,20230212,43,1.9,60,11.8,288,0.4,18.0,16.1,81.0,22.6,13.3,-,-,-,-,-,-,1016.1,1015.4,-,26.09
24120,20230213,353,1.7,-,-,-,-,15.9,15.1,91.0,-,12.8,-,-,-,-,-,-,1010.6,1009.9,-,-
24120,20230214,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24120,20230215,224,5.0,207,15.4,415,16.2,14.5,14.1,95.0,17.2,-,-,-,-,-,-,-,1002.2,1001.5,-,5.66
24120,20230216,207,3.8,214,12.9,327,0.0,15.0,13.6,85.0,21.5,14.2,-,-,-,-,-,-,1011.4,1010.7,-,24.28
24120,20230217,229,3.0,205,9.3,170,0.0,15.6,12.9,72.0,22.1,13.9,-,-,-,-,-,-,1014.5,1013.8,-,18.66
24120,20230218,62,1.5,64,8.8,316,0.0,16.9,15.3,84.0,22.2,10.9,-,-,-,-,-,-,1018.4,1017.7,-,23.29
24120,20230219,74,3.0,254,8.2,243,0.0,19.3,17.3,81.0,28.2,16.4,-,-,-,-,-,-,1017.1,1016.4,-,23.47
24120,20230220,223,1.8,222,9.8,167,0.0,17.8,15.4,76.0,23.4,13.1,-,-,-,-,-,-,1023.5,1022.8,-,25.27
24120,20230221,239,0.4,238,10.8,321,1.0,20.8,19.5,88.0,32.0,13.8,-,-,-,-,-,-,1018.8,1018.1,-,25.99
24120,20230222,218,4.1,146,11.8,262,22.6,14.7,14.2,94.0,14.7,14.0,-,-,-,-,-,-,1016.0,1015.3,-,5.49
24120,20230223,226,2.1,239,8.2,195,9.8,10.1,9.7,95.0,15.3,9.7,-,-,-,-,-,-,1021.5,1020.8,-,8.41
24120,20230224,214,2.2,-,-,-,-,10.4,10.1,96.0,-,7.4,-,-,-,-,-,-,1028.6,1027.9,-,-
24120,20230225,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24120,20230226,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24120,20230227,-,-,-,-,-,-,-,-,-,23.2,-,-,-,-,-,-,-,-,-,-,-
24120,20230228,279,1.1,44,7.2,210,0.0,13.5,13.3,97.0,22.1,10.5,-,-,-,-,-,-,1017.6,1016.9,-,22.36
24120,20230301,48,3.7,54,11.3,308,0.0,16.7,13.9,72.0,21.2,13.4,-,-,-,-,-,-,1011.8,1011.1,-,20.37
24120,20230302,53,1.2,64,7.2,152,0.0,20.3,16.9,69.0,30.1,15.6,-,-,-,-,-,-,1007.3,1006.6,-,23.25
24120,20230303,121,1.2,210,9.3,220,1.0,16.5,15.7,92.0,25.7,14.3,-,-,-,-,-,-,1009.7,1009.0,-,12.02
24120,20230304,239,2.6,235,10.3,210,6.8,15.7,14.3,85.0,20.0,14.5,-,-,-,-,-,-,1011.4,1010.7,-,10.59
24120,20230305,240,1.5,230,7.2,159,14.8,11.7,11.4,96.0,12.5,11.2,-,-,-,-,-,-,1015.6,1014.9,-,3.12
24120,20230306,239,0.9,31,6.7,160,0.0,11.0,10.9,98.0,20.4,6.7,-,-,-,-,-,-,1019.9,1019.2,-,19.94
24120,20230307,14,1.7,47,9.3,-,0.0,12.5,11.7,90.0,-,7.5,-,-,-,-,-,-,1015.8,1015.1,-,18.77
24120,20230308,-,-,-,-,-,0.2,17.8,15.6,78.0,29.4,15.5,-,-,-,-,-,-,1006.6,1005.9,-,14.43
24120,20230309,-,-,-,-,-,0.0,18.6,16.4,79.0,25.2,14.6,-,-,-,-,-,-,1000.4,999.7,-,6.66
24120,20230310,-,-,-,-,-,0.0,17.3,15.8,85.0,23.2,14.0,-,-,-,-,-,-,1002.4,1001.7,-,19.26
24120,20230311,-,-,-,-,-,0.0,14.7,14.4,96.0,22.5,10.5,-,-,-,-,-,-,1010.5,1009.8,-,21.83
