Date,Daily Average CO (mg/m3),Daily Average NO (ug/m3),Daily Average NO2 (ug/m3),Daily Average SO2 (ug/m3),Daily Average PM2.5 (ug/m3),Daily Average PM10 (ug/m3),WDir(Deg),WSpd(m/s),GustDir(Deg),GustSpd(m/s),WindRun(Km),Rain(mm),Tdry(C),TWet(C),RH(%),Tmax(C),Tmin(C),Tgmin(C),ET05(C),ET10(C),ET20(C),ET30(C),ET100(C),Pmsl(hPa),Pstn(hPa),Sun(Hrs),Rad(MJ/m2),lightCount,heavyCount
2020-02-16,0.18393479999999998,39.1934776,25.703043,2.8017392,6.8666667,26.4833333,43,2.1,18,12.4,265,0.0,21.1,15.6,53.0,28.1,14.4,-,-,-,-,-,-,1010.4,1009.7,-,9.62,6095.058441558442,571.6136363636364
2020-02-17,0.23830435,57.2126083,29.7639122,3.673913,3.7333333,20.5666667,44,1.4,103,7.2,246,0.0,26.6,19.1,46.0,34.0,19.5,-,-,-,-,-,-,1009.8,1009.1,-,18.60,6290.962025316456,590.7352941176471
2020-02-18,0.19601680000000002,31.2233334,24.978096,2.3530436,11.0333333,25.1625,228,4.0,230,8.2,201,0.0,17.2,15.7,85.0,23.7,15.6,-,-,-,-,-,-,1013.4,1012.7,-,16.46,6454.984375,588.177536231884
2020-02-19,0.1735815,31.8317394,22.4126091,2.3069565,4.8625,12.9,223,2.4,45,6.7,165,0.0,16.1,15.7,96.0,26.0,12.6,-,-,-,-,-,-,1009.3,1008.6,-,24.13,6298.351744186047,580.4261744966443
2020-02-20,0.19541895,51.75,24.9873905,2.9127274,3.2083333,14.3625,60,2.9,69,10.8,339,0.0,15.9,13.6,76.0,21.8,12.4,-,-,-,-,-,-,1013.5,1012.8,-,11.84,7629.8654970760235,679.1052631578947
2020-02-21,0.22013044999999998,61.945652,31.0699997,2.5365217,3.2208333,19.425,24,3.2,234,10.8,287,0.0,21.7,15.5,49.0,30.5,15.9,-,-,-,-,-,-,1001.3,1000.6,-,12.86,5661.862573099415,282.7203947368421
2020-02-22,0.15858695,31.0982609,17.8821735,2.2082608,4.825,18.2791667,149,0.7,195,10.8,181,8.6,15.1,12.9,76.0,21.4,12.0,-,-,-,-,-,-,1008.6,1007.9,-,12.42,5483.470760233919,254.88486842105263
2020-02-23,0.1391522,28.4708691,17.7878265,2.356087,2.0708333,7.4125,297,0.6,64,7.7,233,0.0,11.8,11.6,97.0,22.4,8.4,-,-,-,-,-,-,1021.9,1021.2,-,25.17,6828.724852071006,658.4833333333333
2020-02-24,0.1220041,37.6034775,19.6091309,2.4517391,2.2,13.3125,50,4.5,60,12.9,355,0.0,17.4,12.9,57.0,20.9,11.8,-,-,-,-,-,-,1024.3,1023.6,-,24.54,6912.081871345029,685.0197368421053
2020-02-25,0.1614941,45.8830452,28.6569557,2.8039131,3.4666667,13.4291667,225,2.1,43,8.2,269,0.0,15.4,13.9,84.0,21.3,15.0,-,-,-,-,-,-,1021.6,1020.9,-,11.05,7051.350877192983,673.3618421052631
2020-02-26,0.16743475,36.3325005,20.5855007,2.6234782,3.0208333,12.9166667,48,3.4,51,10.8,323,0.0,17.1,14.7,76.0,21.0,15.4,-,-,-,-,-,-,1017.8,1017.1,-,14.18,7159.160818713451,664.5098684210526
2020-02-27,0.29172149999999997,78.3643494,39.0530434,3.2117391,5.4916667,22.2291667,57,1.2,244,8.2,191,0.0,20.9,14.8,48.0,26.9,15.2,-,-,-,-,-,-,1007.9,1007.2,-,11.95,6321.4971428571425,531.0641025641025
2020-02-28,0.23703754999999999,75.0052185,32.2456512,1.9565217,4.0375,19.9375,52,2.5,347,14.9,326,0.0,19.1,15.8,69.0,32.0,12.1,-,-,-,-,-,-,1007.0,1006.3,-,12.07,5552.903726708075,274.3041958041958
2020-02-29,0.12891305,23.1230431,16.7126083,1.1043478,3.525,20.0541667,195,4.1,177,12.4,252,0.6,13.5,10.6,67.0,21.0,13.5,-,-,-,-,-,-,1013.2,1012.5,-,17.77,5324.496932515337,257.75172413793103
2020-03-01,0.12045655,25.7365227,16.032608,1.7247826,4.3,16.975,39,2.7,33,10.8,403,0.0,16.1,13.6,74.0,20.4,12.9,-,-,-,-,-,-,1022.7,1022.0,-,21.74,6407.112121212122,556.0374149659864
2020-03-02,0.1571095,33.3642845,25.4185715,2.1542857,6.7652174,24.5434783,54,4.9,56,11.3,267,0.0,17.1,15.0,79.0,23.2,16.0,-,-,-,-,-,-,1021.1,1020.4,-,13.52,6585.018404907975,567.3448275862069
2020-03-03,0.24187755,50.9652176,30.0769558,4.3534784,5.4708333,23.9416667,46,1.8,221,12.4,280,0.8,23.1,17.4,54.0,31.2,14.3,-,-,-,-,-,-,1005.6,1004.9,-,11.05,6690.414110429448,565.9206896551724
2020-03-04,0.08182605,15.0247822,13.6778259,1.6486957,4.875,22.3666667,191,3.7,161,11.8,193,0.0,12.2,8.9,62.0,17.3,11.7,-,-,-,-,-,-,1017.3,1016.6,-,13.88,6909.75748502994,603.5206896551724
2020-03-05,0.2258696,50.206955,29.5030441,1.4773914,7.0583333,31.3208333,56,0.3,54,9.8,255,0.0,10.4,8.7,78.0,18.2,5.0,-,-,-,-,-,-,1029.1,1028.4,-,22.59,7290.362275449102,589.0379310344828
2020-03-06,0.1402658,48.7552185,26.6330433,0.633913,4.925,21.5458333,14,2.8,89,13.9,474,0.0,12.5,9.4,64.0,19.1,8.2,-,-,-,-,-,-,1030.1,1029.4,-,21.98,5666.559880239521,291.7758620689655
2020-03-07,0.12389135,23.7339134,16.9504356,1.356087,7.65,27.2,48,5.0,34,11.3,301,0.0,16.7,14.0,73.0,22.0,12.5,-,-,-,-,-,-,1018.2,1017.5,-,20.75,5340.209090909091,250.21328671328672
2020-03-08,0.13763045000000002,14.3221741,16.6130428,1.6491305,9.3,26.6333333,215,3.2,199,8.8,260,0.0,15.1,13.6,84.0,23.1,12.4,-,-,-,-,-,-,1012.5,1011.8,-,11.49,5977.148734177215,546.5760869565217
2020-03-09,0.17526585,52.0313034,32.811306,3.0121739,4.55,22.0583333,62,2.4,278,8.8,282,0.0,18.4,15.5,72.0,29.5,15.1,-,-,-,-,-,-,1002.6,1001.9,-,8.82,6334.152317880795,559.03125
2020-03-10,0.09163045,13.7043476,13.7847824,2.0352173,1.8166667,6.725,230,4.4,235,11.8,330,1.0,13.9,13.4,94.0,17.5,13.8,-,-,-,-,-,-,1004.6,1003.9,-,6.44,6459.980132450331,554.625
2020-03-11,0.08810870000000001,18.398695,18.7439137,1.552174,2.5208333,13.2875,218,2.8,175,10.8,233,0.0,11.9,9.6,72.0,15.1,11.1,-,-,-,-,-,-,1016.6,1015.9,-,10.45,6539.722929936306,602.2689393939394
2020-03-12,0.1652391,37.6365204,28.6130428,1.7878261,4.5041667,15.7083333,232,0.9,56,7.2,139,0.0,11.9,9.8,75.0,21.5,11.0,-,-,-,-,-,-,1024.8,1024.1,-,17.74,6788.5,587.094696969697
2020-03-13,0.15847825,47.6952171,27.2856522,2.1208696,4.7416667,14.325,6,1.4,61,10.8,350,0.0,13.1,11.2,78.0,17.8,10.7,-,-,-,-,-,-,1026.7,1026.0,-,14.46,5252.544025157233,291.5113636363636
2020-03-14,0.14067390000000002,28.1326084,18.6717396,1.7926087,3.6083333,12.1875,52,3.9,63,10.3,213,0.0,15.0,13.0,78.0,19.2,13.1,-,-,-,-,-,-,1017.9,1017.2,-,14.20,4805.091194968553,247.18560606060606
2020-03-15,0.12510870000000002,19.7691307,15.735652,1.686087,3.85,14.2625,77,0.7,62,12.4,290,0.0,15.7,14.0,82.0,19.1,12.9,-,-,-,-,-,-,1015.8,1015.1,-,11.67,6059.298742138365,564.2159090909091
2020-03-16,0.14263045,23.4799995,13.4047823,2.703913,5.6166667,28.0916667,220,1.6,174,12.9,351,0.0,15.3,14.4,90.0,22.3,11.7,-,-,-,-,-,-,1009.4,1008.7,-,18.06,5993.197452229299,575.8560606060606
2020-03-17,0.13897825,22.1182613,21.48913,1.8439131,5.775,15.9958333,249,3.2,173,9.8,175,0.0,9.6,7.8,77.0,16.4,9.5,-,-,-,-,-,-,1024.8,1024.1,-,12.83,6136.430921052632,602.2286821705426
2020-03-18,0.2378478,54.0030441,30.0139122,3.3026087,6.8458333,22.9041667,58,0.7,44,8.2,226,0.0,8.0,7.1,87.0,16.6,2.3,-,-,-,-,-,-,1022.5,1021.8,-,19.47,5984.976470588235,638.6490066225166
2020-03-19,0.27191305,49.6699982,32.5847816,5.2586956,6.7041667,23.8208333,310,0.7,69,6.7,147,0.0,12.0,11.4,93.0,25.9,7.7,-,-,-,-,-,-,1012.4,1011.7,-,19.56,6047.993939393939,620.2847682119206
2020-03-20,0.2222381,38.9269562,29.5143471,1.9208696,5.8416667,15.575,195,2.1,212,7.7,117,0.6,13.2,10.6,70.0,13.8,9.3,-,-,-,-,-,-,1011.9,1011.2,-,3.92,4040.88,297.12422360248445
2020-03-21,0.1663478,26.3634777,19.0747833,2.1960869,7.4916667,23.925,30,2.4,47,13.9,319,0.0,12.7,10.4,73.0,16.4,9.7,-,-,-,-,-,-,1016.5,1015.8,-,6.01,3718.8061797752807,266.3567073170732
2020-03-22,0.18513045,25.0234776,20.7965221,2.973913,23.6916667,31.6791667,127,0.7,281,8.8,188,0.0,12.5,12.0,94.0,28.0,7.6,-,-,-,-,-,-,1005.4,1004.7,-,15.77,5310.904494382023,604.9634146341464
2020-03-23,0.1313551,37.8971443,22.7395229,2.6613042,3.0708333,24.7458333,53,3.1,174,18.5,338,3.8,13.2,11.0,75.0,18.1,12.5,-,-,-,-,-,-,1004.4,1003.7,-,9.99,5164.390449438202,644.484756097561
2020-03-24,0.18878265,33.3039131,27.3026085,2.2695651,4.4291667,9.3958333,224,1.6,202,13.9,149,0.0,6.5,3.8,60.0,13.2,1.7,-,-,-,-,-,-,1004.7,1004.0,-,5.53,4349.0,544.9573170731708
2020-03-25,0.2111591,47.5773926,24.6560879,2.8873913,6.1583333,18.7,21,1.4,57,11.8,273,0.0,9.5,7.5,74.0,17.5,4.0,-,-,-,-,-,-,1013.6,1012.9,-,17.39,1231.1741573033707,305.1219512195122
2020-03-26,0.09660869999999999,22.9599991,16.5173912,3.5482609,4.9125,17.8333333,219,0.5,98,7.7,217,0.8,10.4,10.2,97.0,23.4,8.6,-,-,-,-,-,-,1012.6,1011.9,-,16.66,1196.5252808988764,278.4176829268293
2020-03-27,0.040543499999999996,6.3334785,8.3726091,2.0443478,3.925,12.1083333,206,3.6,216,13.4,278,0.2,12.8,11.5,85.0,13.6,10.4,-,-,-,-,-,-,1018.5,1017.8,-,5.31,655.2708333333334,129.25
2020-03-28,0.054956500000000005,7.0921741,11.3104343,1.5282608,2.0708333,6.9166667,231,1.7,165,8.2,193,0.2,9.9,9.0,88.0,16.7,9.3,-,-,-,-,-,-,1027.4,1026.7,-,8.96,536.547619047619,97.40259740259741
2020-03-29,0.061912999999999996,7.5421739,10.2265215,1.552174,2.0125,4.2583333,237,2.0,175,8.8,245,11.6,8.9,8.7,97.0,14.1,7.2,-,-,-,-,-,-,1032.9,1032.1,-,4.22,1162.2941176470588,252.77564102564102
2020-03-30,0.06232605000000001,19.8169575,14.8147821,1.8908696,3.1041667,12.2541667,226,2.2,65,9.3,233,23.6,11.2,11.0,97.0,15.0,8.9,-,-,-,-,-,-,1027.4,1026.7,-,3.41,1241.892857142857,259.43506493506493
2020-03-31,0.055782599999999995,20.5773907,14.1139126,2.0765216,3.6583333,14.525,38,1.5,49,7.7,174,0.2,13.8,13.2,93.0,18.9,11.1,-,-,-,-,-,-,1023.8,1023.1,-,12.95,1309.830357142857,267.1266233766234
2020-04-01,0.058499999999999996,14.5386953,14.2299995,2.3386958,4.8208333,13.1666667,275,1.4,275,5.7,167,0.0,12.4,11.5,89.0,20.7,12.0,-,-,-,-,-,-,1020.9,1020.2,-,13.25,1332.5821917808219,259.07575757575756
2020-04-02,0.061826049999999994,11.855217,15.9634781,2.4408696,5.3333333,11.7416667,263,1.7,245,6.2,142,0.0,12.1,11.0,87.0,20.2,11.1,-,-,-,-,-,-,1022.3,1021.6,-,13.80,1388.9409722222222,230.48425196850394
2020-04-03,0.0631739,18.7834778,14.6239128,2.1647825,4.1083333,9.75,325,0.6,1,8.2,258,0.0,11.2,10.7,93.0,17.5,9.3,-,-,-,-,-,-,1024.0,1023.3,-,11.63,795.6145833333334,94.96456692913385
2020-04-04,0.03808695,12.782609,6.9908695,2.213913,2.625,10.1916667,43,3.5,97,12.4,453,0.0,13.0,12.2,90.0,16.8,11.2,-,-,-,-,-,-,1026.4,1025.7,-,7.94,724.8368794326241,79.60483870967742
2020-04-05,0.0370217,12.5691309,7.9904346,2.1747825,5.9583333,21.7958333,40,4.3,46,11.8,331,0.0,15.0,13.1,79.0,18.4,13.0,-,-,-,-,-,-,1025.4,1024.7,-,15.13,1396.1382978723404,232.8266129032258
2020-04-06,0.053195650000000004,16.5647831,11.7878265,2.2221739,8.7458333,27.525,78,3.3,49,8.2,271,0.0,14.9,13.9,89.0,18.2,13.4,-,-,-,-,-,-,1020.6,1019.9,-,7.78,1466.0177304964539,238.8508064516129
2020-04-07,0.0658696,15.4373913,13.0308695,2.5869565,4.9541667,15.8875,76,2.7,226,12.4,240,0.0,17.2,13.2,61.0,23.4,13.8,-,-,-,-,-,-,1007.8,1007.1,-,12.65,1565.613475177305,245.375
2020-04-08,0.06852174999999999,18.9591312,16.5039139,2.6634784,3.2791667,13.0708333,42,1.2,57,8.8,240,0.0,14.5,11.6,69.0,16.8,11.6,-,-,-,-,-,-,1012.0,1011.3,-,14.42,1652.336879432624,251.45564516129033
2020-04-09,0.1113913,16.2852173,20.0473919,2.95,4.3,16.4875,283,1.7,196,10.8,100,0.0,11.7,9.0,68.0,18.3,7.2,-,-,-,-,-,-,1012.7,1012.0,-,11.38,555.7622377622378,71.32283464566929
2020-04-10,0.13695655,20.6286964,16.4865227,2.3108695,6.0875,14.3166667,19,0.9,72,7.2,270,0.0,12.5,9.9,70.0,19.9,4.3,-,-,-,-,-,-,1016.8,1016.1,-,14.87,910.1293706293707,111.00393700787401
2020-04-11,0.05791305000000001,15.7595654,10.1030436,2.0582609,5.65,18.1625,64,4.0,79,10.3,246,0.0,14.5,12.9,82.0,17.4,12.5,-,-,-,-,-,-,1010.8,1010.1,-,12.94,665.8986013986014,74.50787401574803
2020-04-12,0.05741304999999999,17.9882603,13.6991301,3.1134782,4.3,19.0041667,50,2.2,2,10.8,340,0.0,17.4,12.5,53.0,22.6,8.1,-,-,-,-,-,-,999.9,999.2,-,6.90,765.6241134751773,83.968
2020-04-13,0.047130450000000004,7.2782607,9.02913,3.4356523,2.7869565,11.5625,219,2.9,308,13.4,244,0.0,14.9,11.1,60.0,19.1,13.4,-,-,-,-,-,-,986.7,986.0,-,13.40,1470.8794326241134,237.904
2020-04-14,0.0610652,5.3578262,9.4160872,1.9308696,2.6291667,10.1875,236,5.3,219,15.4,413,0.0,10.2,5.2,39.0,15.3,2.4,-,-,-,-,-,-,1004.8,1004.1,-,10.03,1533.163120567376,256.768
2020-04-15,0.1405,10.4804344,15.383913,2.1026087,7.6875,20.1625,257,3.4,216,12.9,157,0.0,9.3,5.4,50.0,14.4,5.2,-,-,-,-,-,-,1011.9,1011.2,-,9.47,1553.627659574468,269.484
2020-04-16,0.25526085,23.7686958,20.9139137,3.1908696,8.5125,22.1291667,34,0.8,37,6.7,175,0.0,11.0,8.6,70.0,19.3,3.6,-,-,-,-,-,-,1001.8,1001.1,-,12.10,1538.568345323741,251.152
2020-04-17,0.07276089999999999,17.5321732,16.27174,2.1095653,3.8125,11.8333333,280,0.7,91,9.3,300,10.4,9.4,8.7,91.0,14.5,7.2,-,-,-,-,-,-,998.7,998.0,-,6.70,927.9892086330935,94.092
2020-04-18,0.06558695,16.5226078,15.7095652,2.4413044,2.8875,10.9583333,19,2.6,83,9.8,182,0.0,12.7,12.5,97.0,21.0,9.3,-,-,-,-,-,-,994.1,993.4,-,9.62,790.8489208633093,75.904
2020-04-19,0.0488696,8.75,11.8539133,2.6417391,1.6291667,3.8333333,358,2.0,306,11.8,234,0.0,13.8,9.4,52.0,19.3,6.6,-,-,-,-,-,-,999.1,998.4,-,13.64,1500.4496402877699,233.132
2020-04-20,0.17936955,23.8978252,26.9665222,3.3130436,6.5416667,24.0708333,81,1.0,296,7.7,121,0.0,11.1,7.9,61.0,21.0,5.5,-,-,-,-,-,-,1010.9,1010.2,-,9.88,1615.7086330935251,242.372
2020-04-21,0.13258694999999998,23.9213047,24.7900009,2.8126087,3.1583333,9.4458333,269,1.2,58,6.7,212,0.0,11.1,7.7,59.0,17.2,2.1,-,-,-,-,-,-,1017.0,1016.3,-,12.72,1692.2877697841727,251.744
2020-04-22,0.10234785,17.9786949,19.9982605,2.4513044,4.7625,11.8,71,1.8,55,6.2,98,0.0,14.2,11.8,74.0,19.9,10.6,-,-,-,-,-,-,1015.4,1014.7,-,10.30,1742.046762589928,253.22
2020-04-23,0.3640217,40.4969559,27.6134777,2.9343479,15.7541667,25.6083333,9,1.1,57,4.6,77,0.0,10.1,10.0,99.0,16.1,6.4,-,-,-,-,-,-,1011.2,1010.5,-,5.73,1822.663120567376,245.87007874015748
2020-04-24,0.35365215,31.1791306,21.5191307,3.0334783,11.5958333,18.0416667,14,0.2,105,6.2,154,0.0,9.6,9.3,96.0,22.1,2.8,-,-,-,-,-,-,1010.8,1010.1,-,11.38,1032.5454545454545,91.91472868217055
2020-04-25,0.10917389999999999,14.5756521,16.782608,2.9326086,4.2958333,12.8833333,69,1.3,300,12.4,215,0.0,14.7,10.6,57.0,24.3,8.4,-,-,-,-,-,-,1006.9,1006.2,-,9.74,973.3413793103448,85.11068702290076
2020-04-26,0.052673899999999996,14.3060865,12.5656519,2.2504349,6.3375,20.4583333,52,3.6,18,10.8,268,0.0,13.4,11.0,73.0,19.8,7.0,-,-,-,-,-,-,1018.2,1017.5,-,8.03,1087.8034482758621,97.70610687022901
2020-04-27,0.07086955,9.8352175,11.2339134,2.8343477,2.4416667,10.4166667,315,4.0,306,12.4,239,0.0,19.6,12.4,38.0,22.6,11.1,-,-,-,-,-,-,1007.0,1006.3,-,5.50,3702.4761904761904,405.45112781954884
2020-04-28,0.17869564999999998,36.5104332,26.2417393,2.6265218,4.45,11.4208333,294,1.0,71,7.7,225,0.0,10.2,9.7,94.0,20.3,4.4,-,-,-,-,-,-,1022.1,1021.4,-,9.22,3443.3132911392404,493.5173611111111
2020-04-29,0.25947824999999997,40.9582596,28.4069557,2.3895652,8.6666667,24.8041667,348,1.6,72,7.2,109,0.0,11.9,9.6,73.0,18.7,10.2,-,-,-,-,-,-,1030.2,1029.5,-,8.69,3205.8064516129034,500.15294117647056
2020-04-30,0.4558261,59.3826103,37.1817398,4.5382609,15.0125,32.2708333,5,0.7,244,4.6,97,0.0,7.4,7.3,98.0,26.6,2.2,-,-,-,-,-,-,1024.7,1024.0,-,8.77,3326.0394736842104,486.6522988505747
2020-05-01,0.27480435000000003,59.2656517,39.1995659,5.422174,6.3791667,32.6166667,339,0.7,82,6.7,155,0.0,7.3,5.4,73.0,21.7,4.2,-,-,-,-,-,-,1020.8,1020.1,-,7.28,2281.635922330097,219.87894736842105
2020-05-02,0.1829348,33.7891312,24.1708698,3.8321738,7.0791667,26.2291667,31,1.2,52,11.3,287,0.2,12.3,8.9,61.0,21.2,3.8,-,-,-,-,-,-,1009.1,1008.4,-,4.18,1963.1642156862745,150.57712765957447
2020-05-03,0.0615652,,,2.28,3.0583333,11.3347826,32,3.3,358,12.9,236,0.0,15.9,13.2,72.0,25.9,12.3,-,-,-,-,-,-,997.3,996.6,-,6.84,3193.675,477.6032608695652
2020-05-04,0.20291305,29.2236366,28.1254539,3.1947825,6.3291667,17.4333333,6,1.7,172,10.3,236,6.6,15.9,11.0,51.0,18.2,10.3,-,-,-,-,-,-,993.5,992.8,-,3.16,3185.279702970297,463.72849462365593
2020-05-05,0.07780435,8.3999996,12.6830435,2.153913,3.0,8.1291667,241,3.6,235,13.4,341,4.0,8.0,7.1,87.0,12.8,6.6,-,-,-,-,-,-,1001.8,1001.1,-,5.48,3368.2648514851485,473.08870967741933
2020-05-06,0.22148669999999998,33.2464981,30.8686962,3.9647827,7.5208333,14.6625,16,0.8,204,10.8,135,0.0,6.5,5.8,90.0,16.7,0.9,-,-,-,-,-,-,1015.4,1014.7,-,6.39,3380.417874396135,476.7394736842105
2020-05-07,0.49252175000000004,71.717392,38.4543495,3.0365217,12.2833333,27.1166667,298,0.3,258,3.6,70,0.0,9.8,9.2,92.0,22.0,3.9,-,-,-,-,-,-,1011.8,1011.1,-,7.12,3695.099537037037,487.0427135678392
2020-05-08,0.5086739,49.7843475,27.4826088,1.5086956,17.2833333,28.9583333,56,1.1,33,7.2,223,0.0,12.7,11.5,86.0,16.0,4.5,-,-,-,-,-,-,1015.1,1014.4,-,5.25,2494.194581280788,189.31989247311827
2020-05-09,0.1121087,24.2517395,16.5352173,2.0734782,4.4583333,16.2291667,69,1.2,66,8.2,270,0.0,12.3,11.7,93.0,15.5,10.6,-,-,-,-,-,-,1024.8,1024.1,-,6.51,2288.6206896551726,140.31720430107526
2020-05-10,0.11154344999999999,19.659565,12.6817389,2.2847826,5.2,16.7416667,47,2.5,67,7.7,210,0.0,11.9,11.2,91.0,16.0,11.3,-,-,-,-,-,-,1023.0,1022.3,-,5.10,3291.7935323383085,489.3722826086956
2020-05-11,0.15486955,36.8291321,23.9495659,3.066087,5.2,17.85,77,2.6,73,8.2,228,0.2,13.1,10.7,73.0,17.5,9.9,-,-,-,-,-,-,1016.8,1016.1,-,6.76,3455.256038647343,518.2157894736843
2020-05-12,0.1388416,21.3495655,21.5265217,2.3730435,7.5916667,21.6,227,2.9,242,8.2,194,0.0,12.0,11.3,91.0,14.2,11.4,-,-,-,-,-,-,1020.8,1020.1,-,3.07,3625.737623762376,492.7891891891892
2020-05-13,0.22236954999999997,49.3365211,32.743042,3.9433334,8.4041667,19.4333333,312,0.7,53,6.7,180,0.0,9.1,7.9,84.0,14.0,7.1,-,-,-,-,-,-,1027.4,1026.7,-,4.66,4743.815217391304,486.9764705882353
2020-05-14,0.38847825,64.4700012,30.7117386,2.9713635,12.6083333,29.4833333,51,1.8,41,6.2,197,0.0,9.6,9.5,98.0,15.7,6.7,-,-,-,-,-,-,1020.9,1020.2,-,6.06,4955.129120879121,486.5210843373494
2020-05-15,0.29839135,38.5273895,31.1313038,1.5063636,10.4,24.825,226,2.9,247,6.7,118,0.0,10.6,9.1,81.0,15.8,6.9,-,-,-,-,-,-,1025.3,1024.6,-,5.21,4131.014204545455,245.084375
2020-05-16,0.4699565,47.2965202,33.9460869,1.3736364,12.6875,26.9041667,240,1.1,246,4.1,85,0.0,7.8,7.5,96.0,16.1,4.0,-,-,-,-,-,-,1030.9,1030.1,-,5.54,3690.061170212766,196.39457831325302
2020-05-17,0.37986960000000003,35.0504341,25.1056519,0.8459091,7.0,13.975,13,0.8,72,5.7,149,0.0,4.6,4.4,97.0,14.2,0.7,-,-,-,-,-,-,1031.7,1030.9,-,5.49,4623.659574468085,486.56626506024094
2020-05-18,0.24289129999999998,30.5913048,26.1886959,0.9809091,10.1125,18.5375,229,1.7,201,8.2,181,0.0,7.3,7.1,97.0,13.2,4.6,-,-,-,-,-,-,1029.1,1028.3,-,3.57,4942.6355140186915,510.55494505494505
2020-05-19,0.3265,67.7191315,36.6100006,1.2113637,10.1666667,22.25,284,0.8,65,5.7,161,0.0,6.3,6.1,97.0,15.2,4.1,-,-,-,-,-,-,1034.3,1033.5,-,5.37,5169.700471698113,525.8527777777778
2020-05-20,0.35219564999999997,65.6204376,32.7934799,1.4663637,8.6458333,23.9583333,238,1.0,66,5.7,120,0.0,5.7,5.3,93.0,12.0,1.7,-,-,-,-,-,-,1030.9,1030.1,-,4.50,5438.605527638191,549.9910179640718
2020-05-21,0.49291300000000005,84.2882614,41.2182617,2.6131818,11.3625,33.7791667,24,1.3,360,8.8,153,0.0,6.6,6.5,98.0,21.0,1.9,-,-,-,-,-,-,1021.7,1021.0,-,5.14,5541.968468468468,508.59574468085106
2020-05-22,0.70480435,112.5226059,46.6321754,3.7513638,15.4708333,53.9916667,65,0.9,279,4.1,103,0.0,9.9,8.0,76.0,19.9,6.5,-,-,-,-,-,-,1017.4,1016.7,-,5.32,4130.0685840707965,218.55989583333334
2020-05-23,0.2968261,45.4382591,29.4304352,1.5259091,6.3291667,17.9625,235,1.5,53,8.8,277,0.0,8.3,7.4,87.0,13.4,4.7,-,-,-,-,-,-,1025.6,1024.9,-,3.94,3571.804054054054,171.51861702127658
2020-05-24,0.2152391,17.4017391,16.8178253,1.3245455,12.5782609,22.5541667,42,1.3,72,8.8,204,12.4,10.1,9.5,92.0,12.8,8.3,-,-,-,-,-,-,1014.6,1013.9,-,3.09,4523.689655172414,447.5858585858586
2020-05-25,0.20943475,27.8400002,24.8652172,1.375,6.2916667,12.0166667,224,2.6,207,7.2,193,1.6,9.6,9.5,98.0,12.3,9.0,-,-,-,-,-,-,1013.7,1013.0,-,2.14,4621.64898989899,485.9454022988506
2020-05-26,0.46232605,61.3591309,32.3734779,1.3490909,13.4041667,21.4583333,247,1.7,219,6.2,102,0.0,8.8,8.7,98.0,14.3,6.1,-,-,-,-,-,-,1023.2,1022.5,-,4.41,4805.979381443299,487.4647058823529
2020-05-27,0.90034785,115.2508698,33.1317406,3.5545454,21.8041667,39.025,279,0.4,226,4.1,90,0.0,4.4,4.3,99.0,15.7,0.5,-,-,-,-,-,-,1026.8,1026.0,-,4.94,4977.2704081632655,517.2209302325581
2020-05-28,0.41119565,66.9717407,32.9921722,2.1963637,12.4291667,21.6708333,198,0.7,36,7.2,195,0.0,5.4,5.3,98.0,11.9,2.9,-,-,-,-,-,-,1025.1,1024.3,-,4.15,5726.918181818181,522.8724137931034
2020-05-29,0.37141305,40.1226082,27.3899994,2.2436364,16.3458333,25.1208333,231,2.0,229,4.6,115,0.0,7.7,6.9,88.0,11.4,5.4,-,-,-,-,-,-,1020.1,1019.4,-,3.52,4426.601226993865,243.83216783216784
2020-05-30,0.45843480000000003,50.2491302,27.9426079,1.7172728,13.5333333,23.3708333,6,0.3,45,5.1,136,0.0,4.6,4.4,97.0,14.8,1.0,-,-,-,-,-,-,1027.0,1026.2,-,4.72,3889.2419354838707,158.13120567375887
2020-05-31,0.27076089999999997,25.0595646,18.0608692,0.8436363,7.2083333,12.4583333,38,1.5,62,9.8,358,0.4,6.8,6.6,97.0,13.3,1.2,-,-,-,-,-,-,1031.3,1030.5,-,4.88,4295.251773049646,217.79921259842519
2020-06-01,0.11297825,23.5291309,14.3643475,0.915,2.3583333,12.0666667,51,3.2,54,9.8,251,1.6,11.5,10.9,93.0,12.7,6.8,-,-,-,-,-,-,1024.0,1023.3,-,2.50,5615.965986394558,513.3023255813954
2020-06-02,0.26784785,54.079567,28.460434,1.7186364,6.2416667,10.5375,272,1.0,47,6.2,159,0.2,10.0,9.9,99.0,14.4,9.6,-,-,-,-,-,-,1014.1,1013.4,-,3.14,5654.10067114094,524.3129770992366
2020-06-03,0.3611087,66.9326096,31.1256523,2.3640909,6.5625,22.3791667,50,3.1,59,7.2,162,0.4,9.6,9.6,100.0,15.3,7.5,-,-,-,-,-,-,1008.9,1008.2,-,3.23,5593.714285714285,494.13953488372096
2020-06-04,0.11506525000000001,12.3969564,18.3547821,1.795,3.2666667,9.4666667,236,4.0,221,11.8,415,13.8,10.1,9.4,91.0,11.0,8.5,-,-,-,-,-,-,1002.5,1001.8,-,2.07,5684.270700636943,470.07664233576645
