Date (NZST), Nitrogen Dioxide 24 hr Average (ug/m3) (ug/m3), Data quality code
25/06/2023 00:00:00, 13.004, 200
26/06/2023 00:00:00, 11.091, 200
27/06/2023 00:00:00, 20.565, 200
28/06/2023 00:00:00, 0, 200
29/06/2023 00:00:00, 17.885, 200
30/06/2023 00:00:00, 0, 200
01/07/2023 00:00:00, 16.715, 200
02/07/2023 00:00:00, 1.685, 200
03/07/2023 00:00:00, -0.165, 200
04/07/2023 00:00:00, 2.848, 200
05/07/2023 00:00:00, 10.713, 200
06/07/2023 00:00:00, 21.298, 200
07/07/2023 00:00:00, 10.01, 200
08/07/2023 00:00:00, 22.392, 200
09/07/2023 00:00:00, 13.691, 200
10/07/2023 00:00:00, 15.115, 200
11/07/2023 00:00:00, 16.848, 200
12/07/2023 00:00:00, 11.653, 200
13/07/2023 00:00:00, 5.63, 200
14/07/2023 00:00:00, 11.396, 200
15/07/2023 00:00:00, 3.776, 200
16/07/2023 00:00:00, 7.651, 200
17/07/2023 00:00:00, -1.2, 200
18/07/2023 00:00:00, 14.169, 200
19/07/2023 00:00:00, 16.888, 200
20/07/2023 00:00:00, 2.383, 200
21/07/2023 00:00:00, 5.056, 200
22/07/2023 00:00:00, 0.357, 200
23/07/2023 00:00:00, -1.969, 200
24/07/2023 00:00:00, 5.72, 200
25/07/2023 00:00:00, 2.547, 200
26/07/2023 00:00:00, 13.525, 200
27/07/2023 00:00:00, 2.445, 200
28/07/2023 00:00:00, 4.41, 200
29/07/2023 00:00:00, 3.402, 200
30/07/2023 00:00:00, 12.625, 200
31/07/2023 00:00:00, 11.774, 200
01/08/2023 00:00:00, 5.3, 200
02/08/2023 00:00:00, -0.083, 200
03/08/2023 00:00:00, 0.199, 200
04/08/2023 00:00:00, -0.643, 200
05/08/2023 00:00:00, 15.395, 200
06/08/2023 00:00:00, 4.407, 200
07/08/2023 00:00:00, 10.013, 200
08/08/2023 00:00:00, 11.286, 200
09/08/2023 00:00:00, 9.35, 200
10/08/2023 00:00:00, 15.538, 200
11/08/2023 00:00:00, 2.007, 200
12/08/2023 00:00:00, 7.903, 200
13/08/2023 00:00:00, 8.078, 200
14/08/2023 00:00:00, -2.021, 200
15/08/2023 00:00:00, 5.052, 200
16/08/2023 00:00:00, 4.771, 200
17/08/2023 00:00:00, 15.488, 200
18/08/2023 00:00:00, 6.45, 200
19/08/2023 00:00:00, 12.113, 200
20/08/2023 00:00:00, 4.688, 200
21/08/2023 00:00:00, -2.137, 200
22/08/2023 00:00:00, -1.101, 200
23/08/2023 00:00:00, 6.173, 200
24/08/2023 00:00:00, 18.286, 200
25/08/2023 00:00:00, 17.884, 200
26/08/2023 00:00:00, 15.87, 200
27/08/2023 00:00:00, 14.253, 200
28/08/2023 00:00:00, 2.783, 200
29/08/2023 00:00:00, 6.849, 200
30/08/2023 00:00:00, 21.334, 200
31/08/2023 00:00:00, 17.222, 200
01/09/2023 00:00:00, 9.865, 200
02/09/2023 00:00:00, 5.411, 200
03/09/2023 00:00:00, 8.581, 200
04/09/2023 00:00:00, 9.095, 200
05/09/2023 00:00:00, 15.937, 200
06/09/2023 00:00:00, 21.367, 200
07/09/2023 00:00:00, 4.584, 200
08/09/2023 00:00:00, 10.935, 200
09/09/2023 00:00:00, 17.164, 200
10/09/2023 00:00:00, 9.298, 200
11/09/2023 00:00:00, 4.635, 200
12/09/2023 00:00:00, 6.36, 200
13/09/2023 00:00:00, 6.988, 200
14/09/2023 00:00:00, 14.397, 200
15/09/2023 00:00:00, 4.419, 200
16/09/2023 00:00:00, 6.38, 200
17/09/2023 00:00:00, 5.474, 200
18/09/2023 00:00:00, -1.027, 200
19/09/2023 00:00:00, 5.575, 200
20/09/2023 00:00:00, 4.527, 200
21/09/2023 00:00:00, 4.765, 200
22/09/2023 00:00:00, 5.82, 200
23/09/2023 00:00:00, 5.116, 200
24/09/2023 00:00:00, 3.639, 200
25/09/2023 00:00:00, 0.161, 200
26/09/2023 00:00:00, 4.421, 200
28/09/2023 00:00:00, 0, 200
29/09/2023 00:00:00, 21.518, 200
30/09/2023 00:00:00, 11.718, 200
01/10/2023 00:00:00, 6.013, 200
02/10/2023 00:00:00, 8.566, 200
03/10/2023 00:00:00, 5.397, 200
04/10/2023 00:00:00, 7.392, 200
05/10/2023 00:00:00, 17.359, 200
06/10/2023 00:00:00, 13.852, 200
07/10/2023 00:00:00, 11.676, 200
08/10/2023 00:00:00, 6.461, 200
09/10/2023 00:00:00, 4.931, 200
10/10/2023 00:00:00, 18.95, 200
11/10/2023 00:00:00, 19.279, 200
13/10/2023 00:00:00, 0, 200
14/10/2023 00:00:00, 8.895, 200
15/10/2023 00:00:00, 3.85, 200
16/10/2023 00:00:00, 2.77, 200
17/10/2023 00:00:00, 10.496, 200
18/10/2023 00:00:00, 7.518, 200
19/10/2023 00:00:00, 16.876, 200
20/10/2023 00:00:00, 12.222, 200
21/10/2023 00:00:00, 14.131, 200
22/10/2023 00:00:00, 5.467, 200
23/10/2023 00:00:00, 4.285, 200
24/10/2023 00:00:00, 10.035, 200
25/10/2023 00:00:00, 5.938, 200
26/10/2023 00:00:00, 2.685, 200
27/10/2023 00:00:00, 1.683, 200
28/10/2023 00:00:00, 3.518, 200
29/10/2023 00:00:00, 6.706, 200
30/10/2023 00:00:00, 6.746, 200
31/10/2023 00:00:00, 9.337, 200
01/11/2023 00:00:00, 10.885, 200
02/11/2023 00:00:00, 7.524, 200
03/11/2023 00:00:00, 9.405, 200
04/11/2023 00:00:00, 10.272, 200
05/11/2023 00:00:00, 1.61, 200
06/11/2023 00:00:00, 1.595, 200
07/11/2023 00:00:00, 1.452, 200
08/11/2023 00:00:00, 1.578, 200
09/11/2023 00:00:00, 4.916, 200
10/11/2023 00:00:00, 2.9, 200
11/11/2023 00:00:00, 3.351, 200
12/11/2023 00:00:00, 5.432, 200
13/11/2023 00:00:00, 1.429, 200
17/11/2023 00:00:00, 0, 200
18/11/2023 00:00:00, 3.565, 200
19/11/2023 00:00:00, 4.693, 200
20/11/2023 00:00:00, 1.448, 200
21/11/2023 00:00:00, 0.879, 200
22/11/2023 00:00:00, 4.698, 200
23/11/2023 00:00:00, 10.662, 200
24/11/2023 00:00:00, 5.504, 200
25/11/2023 00:00:00, 1.408, 200
26/11/2023 00:00:00, 1.42, 200
27/11/2023 00:00:00, 0, 200
28/11/2023 00:00:00, 8.972, 200
29/11/2023 00:00:00, 3.312, 200
30/11/2023 00:00:00, 5.906, 200
01/12/2023 00:00:00, 10.473, 200
02/12/2023 00:00:00, 7.167, 200
03/12/2023 00:00:00, 5.805, 200
04/12/2023 00:00:00, 2.206, 200
05/12/2023 00:00:00, 5.226, 200
06/12/2023 00:00:00, 8.978, 200
07/12/2023 00:00:00, 9.105, 200
08/12/2023 00:00:00, 7.652, 200
09/12/2023 00:00:00, 8.794, 200
10/12/2023 00:00:00, 3.815, 200
11/12/2023 00:00:00, 1.778, 200
12/12/2023 00:00:00, 7.878, 200
13/12/2023 00:00:00, 9.827, 200
14/12/2023 00:00:00, 7.011, 200
15/12/2023 00:00:00, 7.197, 200
16/12/2023 00:00:00, 3.702, 200
17/12/2023 00:00:00, 1.703, 200
18/12/2023 00:00:00, 0.756, 200
19/12/2023 00:00:00, 6.213, 200
20/12/2023 00:00:00, 9.715, 200
21/12/2023 00:00:00, 4.295, 200
22/12/2023 00:00:00, 6.709, 200
23/12/2023 00:00:00, 9.014, 200
24/12/2023 00:00:00, 7.826, 200
25/12/2023 00:00:00, 3.441, 200
26/12/2023 00:00:00, -0.195, 200
27/12/2023 00:00:00, 0.839, 200
28/12/2023 00:00:00, 1.354, 200
29/12/2023 00:00:00, 5.558, 200
30/12/2023 00:00:00, 2.535, 200
31/12/2023 00:00:00, 0.358, 200
