Date,Daily Average NO2 (ug/m3),Daily Average O3 (ug/m3),Daily Average CO (mg/m3),Daily Average PM2.5 (ug/m3),Daily Average PM10 (ug/m3),WDir(Deg),WSpd(m/s),GustDir(Deg),GustSpd(m/s),WindRun(Km),Rain(mm),Tdry(C),TWet(C),RH(%),Tmax(C),Tmin(C),Tgmin(C),ET05(C),ET10(C),ET20(C),ET30(C),ET100(C),Pmsl(hPa),Pstn(hPa),Sun(Hrs),Rad(MJ/m2),lightCount,heavyCount
2023-03-12,4.6539166666666665,13.420333333333334,0.12595652173913044,3.94575,13.210875,115,0.5,301,13.9,483,0.0,14.0,13.6,95.0,22.2,7.3,4.9,-,15.2,17.3,-,18.5,1011.5,1005.5,9.3,19.97,8109.635294117647,391.9811320754717
2023-03-13,2.347625,18.373166666666666,0.0965217391304348,5.433208333333333,15.5725,318,7.2,324,17.0,250,12.2,19.0,16.8,79.0,20.4,14.2,15.4,-,18.1,19.0,-,18.4,1003.6,997.8,0.6,5.58,8803.020588235295,419.9339622641509
2023-03-14,9.567136363636363,8.266727272727273,0.14642105263157895,4.179791666666667,11.767791666666668,80,0.3,278,7.2,109,0.0,8.2,8.2,100.0,19.2,3.8,1.3,-,12.4,15.2,-,18.5,1019.9,1013.7,11.2,21.22,9064.258823529412,435.22641509433964
2023-03-15,10.673250000000001,9.869541666666667,0.16334782608695653,3.0090416666666666,11.758208333333334,39,0.6,262,6.2,102,0.0,9.7,9.4,96.0,21.5,5.3,2.0,-,13.0,15.4,-,18.4,1025.3,1019.1,11.4,20.79,9206.52743902439,404.6489361702128
2023-03-16,10.382,15.682458333333335,0.12233333333333334,4.3645000000000005,12.635583333333335,218,0.4,312,13.4,408,10.4,12.6,12.2,95.0,21.4,7.2,4.0,-,14.4,16.2,-,18.3,1020.8,1014.7,7.1,16.72,9014.711764705882,423.58490566037733
2023-03-17,2.0900416666666666,18.2785,0.12330434782608697,4.615708333333333,15.822166666666668,14,6.5,344,18.5,484,21.2,17.7,16.8,91.0,21.1,12.6,14.0,-,17.1,17.8,-,18.2,1007.7,1001.8,0.9,7.63,9155.658823529411,391.7358490566038
2023-03-18,3.2578333333333336,17.749041666666667,0.11147826086956522,8.039041666666666,17.835416666666667,247,3.2,301,13.4,159,0.0,15.3,14.2,88.0,20.9,14.5,14.2,-,17.0,18.2,-,18.1,1017.1,1011.1,10.1,20.04,8369.376470588235,203.52830188679246
2023-03-19,9.031791666666667,13.72875,0.14508695652173914,5.023499999999999,13.439875,47,0.1,342,9.8,177,0.0,12.1,11.8,96.0,22.7,9.3,5.8,-,15.4,16.9,-,18.2,1022.5,1016.4,10.4,20.74,7569.6882352941175,184.16981132075472
2023-03-20,4.321,16.323416666666667,0.10421739130434782,5.8962916666666665,15.515916666666667,67,3.6,351,18.5,584,14.0,17.4,15.3,79.0,21.2,10.7,7.5,-,16.4,17.4,-,18.2,1017.8,1011.8,5.9,14.51,8306.035714285714,392.3921568627451
2023-03-21,3.5404583333333335,18.761916666666668,0.11915,7.531416666666666,17.263625,321,6.7,300,18.5,478,7.2,16.8,13.2,64.0,19.6,14.8,12.7,-,16.6,18.0,-,18.2,1005.6,999.7,7.7,16.80,8497.74107142857,392.38235294117646
2023-03-22,3.5399999999999996,18.338375,0.11604347826086957,5.886125,14.869541666666668,214,5.2,211,14.9,230,0.2,11.7,8.9,67.0,15.0,9.8,8.6,-,12.9,15.5,-,18.2,1014.0,1007.9,2.1,9.01,8880.327380952382,405.11764705882354
2023-03-23,5.581652173913043,16.548652173913045,0.15247826086956523,3.968208333333333,13.465583333333333,329,0.1,227,9.8,180,0.0,9.8,9.5,96.0,18.2,5.7,2.1,-,12.4,14.5,-,18.1,1022.2,1016.1,10.1,17.41,9071.229166666666,419.7549019607843
2023-03-24,11.054541666666667,13.073708333333334,0.2142608695652174,4.673916666666667,13.150291666666668,185,0.5,314,7.7,217,0.0,8.4,8.1,96.0,18.4,5.3,2.1,-,12.2,14.2,-,18.0,1023.0,1016.8,5.4,13.33,9283.117647058823,421.47169811320754
2023-03-25,1.0862916666666667,19.066375,0.17047826086956522,2.9107916666666664,11.455041666666666,334,3.4,307,14.4,377,0.2,16.9,14.1,72.0,20.2,8.4,8.2,-,15.2,16.0,-,17.8,1014.7,1008.7,4.0,11.32,8059.935294117647,211.45283018867926
2023-03-26,2.84475,18.150666666666666,0.21721739130434783,4.615666666666667,10.865708333333332,339,2.5,334,14.4,223,0.0,18.3,16.5,82.0,21.0,16.8,15.2,-,17.0,17.5,-,17.6,1011.1,1005.2,5.4,12.72,7188.75,169.5943396226415
2023-03-27,5.50025,18.285333333333334,0.1785217391304348,5.37175,16.59925,5,3.7,326,12.9,329,0.0,16.4,13.6,71.0,19.7,11.1,7.1,-,15.4,16.7,-,17.6,1012.6,1006.6,4.2,11.00,8254.482352941177,390.52830188679246
2023-03-28,3.0692083333333335,19.148666666666667,0.13730434782608694,4.590125,10.365291666666666,35,3.1,218,12.9,300,30.2,16.4,14.1,76.0,20.7,15.0,11.6,-,15.7,16.8,-,17.6,1006.4,1000.5,2.8,7.03,8433.967647058824,388.4056603773585
2023-03-29,0.9990416666666667,20.107791666666667,0.08252173913043478,6.3925833333333335,18.497208333333333,224,6.0,210,18.5,675,13.2,8.0,6.7,82.0,12.5,5.5,3.3,-,10.7,13.2,-,17.6,1015.4,1009.3,2.2,8.12,8629.617647058823,363.8301886792453
2023-03-30,1.8866666666666667,20.016000000000002,0.0938695652173913,7.530666666666666,19.3935,224,5.4,232,18.5,287,9.6,9.8,8.7,85.0,13.7,7.7,6.9,-,10.6,12.3,-,17.5,1015.5,1009.4,0.3,4.89,8589.14705882353,363.54716981132077
2023-03-31,9.8155,14.901625000000001,0.2299130434782609,3.979041666666667,11.521291666666668,100,0.2,314,10.8,205,0.0,11.7,11.5,98.0,18.8,9.6,8.6,-,12.9,13.5,-,17.2,1015.3,1009.2,5.0,13.86,9077.967647058824,393.311320754717
2023-04-01,3.6027916666666666,20.656541666666666,0.20900000000000002,4.496583333333334,9.850458333333334,42,1.5,5,11.8,325,2.0,15.8,13.4,75.0,19.3,11.7,12.6,-,14.9,15.6,-,16.9,1010.1,1004.1,0.4,7.03,7728.2125748502995,157.55
2023-04-02,1.066375,22.257291666666664,0.25230434782608696,3.996166666666667,14.80075,352,3.2,324,12.4,265,0.2,17.8,16.4,86.0,21.1,15.6,14.2,-,16.5,16.6,-,16.8,1008.7,1002.8,8.9,16.79,8456.392561983472,477.50961538461536
2023-04-03,5.386541666666666,18.950625,0.17291304347826086,6.557375,16.787,261,1.3,147,9.3,129,0.2,13.5,13.0,94.0,16.7,9.9,6.4,-,14.9,15.9,-,16.9,1015.6,1009.6,2.1,8.98,8314.534161490683,383.72727272727275
2023-04-04,12.624541666666666,9.195833333333333,0.24608695652173915,5.986625,10.706000000000001,98,0.3,266,7.2,123,0.0,9.9,9.3,92.0,18.8,3.7,0.1,-,12.3,14.0,-,16.9,1021.5,1015.4,10.6,17.60,8898.62962962963,409.2391304347826
2023-04-05,10.572708333333333,13.419166666666667,0.22591304347826086,3.9768333333333334,13.5495,33,2.0,312,15.4,432,0.0,16.1,14.0,78.0,20.1,4.9,2.2,-,12.5,13.7,-,16.9,1014.8,1008.8,9.2,15.49,9051.27743902439,419.0729166666667
2023-04-06,4.309291666666667,18.926583333333333,0.2278695652173913,5.551291666666667,15.747750000000002,312,6.9,311,16.0,327,0.0,17.4,15.0,76.0,19.5,16.1,14.5,-,15.7,16.0,-,16.8,1004.9,999.0,5.1,11.08,9505.957317073171,404.1458333333333
2023-04-07,1.3225,21.594375,0.12182608695652174,5.101625,12.2415,92,3.6,58,15.4,374,0.0,13.8,10.7,66.0,16.7,12.5,10.6,-,14.6,15.7,-,16.8,1011.4,1005.4,7.4,12.58,6264.146706586826,151.30392156862746
2023-04-08,4.969791666666667,19.88895833333333,0.13108695652173913,3.9348333333333336,10.438708333333333,109,3.0,69,11.3,242,0.0,12.6,8.8,57.0,15.3,8.5,4.2,-,12.7,14.0,-,16.8,1012.2,1006.2,2.8,8.77,7786.22754491018,168.54901960784315
2023-04-09,10.858291666666666,11.809,0.21356521739130435,4.445041666666667,10.449416666666666,217,0.8,23,9.8,150,3.2,13.6,11.9,81.0,22.5,6.0,3.3,-,12.1,13.2,-,16.8,1007.4,1001.4,7.4,13.68,6376.023952095808,122.13725490196079
2023-04-10,5.820458333333334,18.955416666666668,0.2852608695652174,4.534958333333333,9.543416666666667,73,2.1,299,16.5,367,40.2,16.3,15.6,93.0,21.7,12.0,9.1,-,15.0,15.5,-,16.6,1000.0,994.1,3.6,8.52,5860.878947368421,139.7972972972973
2023-04-11,4.215458333333333,23.296625000000002,0.269,7.968791666666667,20.219458333333332,336,4.1,315,18.5,253,13.2,15.6,14.0,83.0,20.1,11.1,10.4,-,14.7,15.6,-,16.6,1003.5,997.6,5.1,11.80,7731.1894736842105,312.9054054054054
2023-04-12,8.762166666666667,19.442833333333333,0.3196086956521739,4.596333333333333,8.816,148,1.4,345,8.8,137,2.0,16.4,14.6,81.0,19.2,12.4,9.4,-,15.2,15.8,-,16.5,1003.0,997.1,5.8,12.12,8103.836842105263,340.93243243243245
2023-04-13,6.275708333333333,20.630166666666668,0.2737826086956522,6.221958333333333,8.844,274,0.7,80,9.3,201,0.0,14.8,14.0,91.0,19.2,12.8,10.1,-,16.0,16.5,-,16.6,1012.7,1006.7,2.5,8.21,8415.569587628866,418.2378048780488
2023-04-14,3.719875,21.247041666666664,0.22860869565217393,2.461875,9.803208333333332,115,2.0,76,10.8,287,0.0,15.8,13.4,75.0,16.8,13.2,10.6,-,15.4,16.0,-,16.6,1026.8,1020.8,3.1,7.88,7634.5747422680415,232.10365853658536
2023-04-15,9.209375,16.6635,0.23095652173913045,4.231041666666667,9.305708333333333,86,4.0,63,12.4,290,0.0,15.9,12.7,67.0,18.2,12.8,9.8,-,14.6,15.4,-,16.6,1033.1,1027.0,6.6,10.88,6793.2525773195875,181.96341463414635
2023-04-16,11.111083333333333,8.549416666666666,0.25404347826086954,4.907416666666666,9.921083333333334,86,0.7,263,5.7,79,0.0,10.2,9.4,89.0,20.4,4.2,0.4,-,11.8,13.5,-,16.7,1031.2,1025.0,9.2,12.34,7600.615979381443,389.0060975609756
2023-04-17,12.207541666666666,9.208625,0.24895652173913044,4.184,10.944083333333333,81,0.4,254,6.2,74,0.0,9.6,9.3,96.0,21.1,6.0,3.2,-,11.9,13.4,-,16.6,1029.1,1022.9,8.8,13.47,7845.6953125,429.3353658536585
2023-04-18,13.237875,14.281125000000001,0.216,3.4120000000000004,9.581791666666666,156,0.6,43,9.3,243,22.6,14.1,13.1,89.0,19.0,6.9,3.4,-,13.4,14.1,-,16.5,1023.4,1017.3,0.0,4.58,7631.513020833333,393.3231707317073
2023-04-19,8.6305,15.310818181818183,0.2890909090909091,3.889666666666667,7.19725,80,2.3,343,10.3,133,27.0,16.7,16.2,95.0,18.9,14.1,14.1,-,15.6,15.8,-,16.4,1018.9,1012.9,0.0,2.79,8060.479166666667,417.3658536585366
2023-04-20,9.902625,13.396666666666667,0.31169565217391304,3.6110416666666665,11.055750000000002,178,0.3,351,10.3,139,0.2,15.6,15.4,98.0,22.2,14.3,14.6,-,15.9,16.1,-,16.3,1022.2,1016.2,5.2,12.81,8162.026041666667,395.4878048780488
2023-04-21,20.231958333333335,5.841374999999999,0.43426086956521737,6.60275,12.763625,222,0.7,138,4.1,67,18.4,16.8,16.6,98.0,18.8,14.6,12.6,-,17.0,17.3,-,16.3,1022.2,1016.2,0.0,2.41,7026.677083333333,179.34146341463415
2023-04-22,5.230458333333334,14.58675,0.2704782608695652,1.4030833333333332,5.792208333333334,270,1.3,263,7.7,142,1.6,15.4,15.3,99.0,17.7,14.9,14.5,-,16.3,16.9,-,16.4,1016.1,1010.1,1.7,5.00,6480.880208333333,169.03658536585365
2023-04-23,3.8643750000000003,15.982083333333334,0.22799999999999998,0.6776666666666666,4.392,286,0.4,39,8.2,276,3.6,13.1,12.9,97.0,17.9,11.5,8.9,-,15.5,16.2,-,16.5,1019.1,1013.0,0.5,6.24,7299.1171875,308.3231707317073
2023-04-24,2.0889166666666665,21.020416666666666,0.07943478260869564,5.9552499999999995,15.7875,217,3.9,218,17.0,250,0.0,10.0,8.4,79.0,13.5,9.1,7.9,-,13.1,15.1,-,16.6,1016.0,1009.9,6.7,10.85,5804.0234375,180.1768292682927
2023-04-25,9.07925,12.119625,0.14708695652173914,4.727416666666667,11.860750000000001,95,0.4,302,11.3,368,1.6,6.3,6.0,95.0,17.5,0.5,-1.7,-,9.4,11.6,-,16.6,1016.8,1010.6,8.9,11.20,7759.1015625,386.640243902439
2023-04-26,6.011833333333333,20.237875,0.12382608695652174,8.478791666666668,19.349625,192,1.7,297,14.4,144,0.0,11.9,11.1,90.0,14.9,6.4,7.7,-,13.4,14.1,-,16.4,1015.3,1009.2,3.1,5.81,8077.928571428572,430.8164556962025
2023-04-27,14.498875,9.508625,0.21534782608695655,7.89,17.065791666666666,124,0.2,245,6.2,82,0.0,8.4,8.0,94.0,17.0,3.3,0.2,-,10.7,12.4,-,16.3,1027.7,1021.5,9.7,12.83,8439.640211640211,444.3544303797468
2023-04-28,19.226833333333335,2.398125,0.3415217391304348,7.581416666666667,17.007916666666667,48,0.2,243,6.2,70,0.0,7.6,7.4,97.0,19.4,1.5,-0.6,-,9.5,11.3,-,16.1,1029.0,1022.8,9.7,12.61,7700.431216931217,234.7405063291139
2023-04-29,13.807666666666668,5.570291666666667,0.2722608695652174,5.752583333333334,9.106791666666666,46,0.5,264,4.1,48,0.0,7.4,7.3,99.0,18.5,2.4,0.0,-,9.5,11.2,-,16.0,1027.0,1020.8,9.1,10.08,6344.260101010101,164.48295454545453
2023-04-30,15.7425,2.493125,0.3202608695652174,5.680125,10.880291666666666,74,0.3,132,6.2,51,0.0,8.6,8.5,98.0,19.9,3.4,0.4,-,10.0,11.3,-,15.8,1025.5,1019.3,6.3,8.37,7271.42,373.27777777777777
2023-05-01,23.192208333333337,0.8412916666666667,0.422,9.837875,19.768625,6,0.1,268,5.7,85,0.0,13.4,13.1,96.0,21.6,8.6,9.4,-,13.2,13.6,-,15.6,1024.8,1018.7,3.3,7.07,7403.25,405.04891304347825
2023-05-02,12.504041666666666,12.112333333333334,0.3100869565217391,2.6282916666666667,10.785916666666667,80,0.9,329,13.9,274,0.0,15.1,14.9,98.0,22.3,11.0,8.6,-,14.1,14.5,-,15.5,1024.1,1018.1,4.7,8.11,7662.236585365854,403.92105263157896
2023-05-03,7.993708333333333,16.711791666666667,0.27073913043478265,4.048041666666667,9.954541666666666,53,2.6,330,10.8,263,36.6,18.8,16.7,80.0,22.0,15.1,13.7,-,16.1,16.0,-,15.5,1021.9,1015.9,3.0,7.38,7427.272277227723,379.45652173913044
2023-05-04,19.206541666666666,13.933,0.37995652173913047,3.514416666666667,4.49825,85,1.6,336,9.8,99,32.6,16.3,15.9,96.0,17.8,15.6,15.0,-,16.5,16.8,-,15.6,1020.7,1014.7,0.0,1.81,7852.039024390244,373.0
2023-05-05,20.1845,7.7835,0.4093913043478261,3.317375,7.724041666666667,339,0.2,50,9.8,184,3.8,16.2,16.0,98.0,21.6,15.4,13.8,-,16.4,16.7,-,15.7,1023.2,1017.2,3.2,6.17,7075.460975609756,180.60526315789474
2023-05-06,6.124624999999999,16.253458333333334,0.2504347826086956,2.187625,5.615916666666667,45,2.1,324,13.9,142,0.0,17.8,15.8,80.0,20.4,16.1,14.7,-,16.6,17.0,-,15.9,1024.5,1018.5,0.0,4.17,6326.943902439024,165.47894736842105
2023-05-07,10.297208333333334,11.583583333333335,0.26713043478260873,5.0065,8.119333333333334,66,0.5,30,6.2,58,0.0,15.1,14.8,97.0,20.8,12.4,10.6,-,15.6,16.3,-,16.0,1027.0,1020.9,1.4,5.64,7216.14039408867,379.5752688172043
2023-05-08,12.853708333333332,12.526666666666666,0.27956521739130435,3.0087083333333333,6.117375,14,0.3,28,7.7,123,0.0,15.0,14.8,98.0,22.9,12.3,10.4,-,15.7,16.4,-,16.1,1023.7,1017.7,6.0,8.90,7534.31527093596,399.6989247311828
2023-05-09,9.163958333333333,16.85504166666667,0.2157826086956522,1.5097083333333332,5.542041666666666,105,2.1,344,16.5,367,2.6,19.1,15.1,63.0,21.6,10.6,7.7,-,15.2,15.9,-,16.1,1008.8,1002.9,4.4,6.61,7672.932291666667,313.5609756097561
2023-05-10,5.1315,22.887375000000002,0.19139130434782609,2.81575,6.521083333333333,5,5.4,305,19.6,423,10.4,17.3,14.7,74.0,17.5,15.8,14.3,-,16.0,16.4,-,16.2,984.0,978.2,4.1,7.16,7771.4338624338625,316.46835443037975
2023-05-11,4.165833333333333,21.406208333333336,0.05669565217391304,4.774708333333334,11.094416666666667,217,1.2,196,13.4,199,5.6,9.6,8.0,79.0,10.1,7.7,5.4,-,12.0,13.6,-,16.2,998.5,992.5,1.0,4.79,8182.066666666667,375.54117647058825
2023-05-12,14.172291666666666,12.515041666666667,0.16678260869565217,5.4033750000000005,12.524708333333335,134,0.4,275,3.1,53,2.0,3.5,3.5,100.0,11.5,-0.5,-1.5,-,8.7,11.0,-,16.2,1022.1,1015.8,1.5,4.55,7588.194581280788,209.59677419354838
2023-05-13,12.41825,7.827958333333334,0.23017391304347828,6.200958333333333,11.376958333333334,72,0.3,312,5.1,63,0.0,7.6,7.6,100.0,15.8,3.4,2.7,-,10.5,11.8,-,16.0,1028.8,1022.6,7.3,10.06,6848.1921182266005,154.55913978494624
2023-05-14,6.759166666666666,11.7505,0.14982608695652172,1.2653333333333332,6.6535416666666665,37,0.2,27,7.7,116,0.0,6.8,6.8,100.0,16.4,2.4,0.5,-,9.4,11.1,-,15.8,1024.2,1018.0,6.7,8.41,7068.691709844559,304.644578313253
2023-05-15,7.1489166666666675,16.479041666666667,0.09552173913043478,2.6621666666666663,6.879333333333334,44,0.8,207,8.2,134,5.2,8.8,8.8,100.0,14.1,5.7,3.4,-,10.6,11.8,-,15.5,1021.1,1014.9,3.9,7.27,7370.9639175257735,322.10714285714283
2023-05-16,7.992894736842106,13.324916666666667,0.16956521739130434,4.194500000000001,8.337625000000001,336,0.1,247,6.2,108,0.0,8.3,8.3,100.0,14.7,5.6,3.2,-,11.0,12.1,-,15.4,1021.0,1014.8,4.4,7.10,7765.018041237114,334.92261904761904
2023-05-17,14.396374999999999,11.838291666666668,0.18256521739130435,3.9549583333333334,10.948541666666666,67,1.7,11,10.3,178,0.0,12.2,10.4,78.0,16.8,4.4,1.9,-,10.6,11.6,-,15.2,1016.8,1010.7,8.7,10.17,7828.1701570680625,338.0061728395062
2023-05-18,14.626958333333334,12.163625000000001,0.20943478260869566,6.3642916666666665,12.365666666666668,248,0.5,310,7.7,95,2.8,11.6,11.0,93.0,16.6,9.0,6.6,-,11.6,12.3,-,15.1,1016.6,1010.5,1.8,5.62,7940.494923857868,345.235632183908
2023-05-19,17.640681818181818,2.9758333333333336,0.35359090909090907,6.309652173913044,11.154666666666666,120,0.8,244,5.1,77,5.8,8.5,8.2,95.0,15.8,6.8,4.6,-,11.1,12.1,-,15.0,1002.5,996.4,1.4,4.45,6905.90243902439,175.2842105263158
2023-05-20,9.483166666666667,9.894375,0.35343478260869565,4.320291666666667,11.843916666666667,277,0.5,242,12.9,269,12.8,10.5,10.5,100.0,14.3,6.4,5.2,-,11.5,12.4,-,15.0,986.5,980.6,0.2,2.94,6030.531707317074,135.7157894736842
2023-05-21,8.059791666666667,19.324708333333334,0.2662608695652174,4.6342083333333335,12.2125,316,1.5,355,10.8,170,3.8,11.1,10.9,97.0,14.2,10.5,10.5,-,12.4,13.0,-,14.8,996.6,990.6,2.4,4.56,6969.9252577319585,300.9107142857143
2023-05-22,14.635166666666665,16.912791666666667,0.2991739130434783,4.904958333333333,10.860750000000001,79,0.9,346,10.8,80,0.6,12.7,12.5,97.0,16.2,9.4,6.7,-,12.4,12.9,-,14.8,1002.9,996.9,1.7,4.59,7441.791666666667,331.9878048780488
2023-05-23,22.39016666666667,2.387958333333333,0.4037391304347826,7.2791250000000005,15.04775,55,0.3,43,2.6,33,0.0,6.9,6.9,100.0,18.1,6.6,4.9,-,11.4,12.5,-,14.8,1005.8,999.7,5.5,7.72,7596.447643979058,329.21604938271605
2023-05-24,11.626666666666667,14.096916666666667,0.2728260869565218,6.290190476190476,17.07225,35,0.2,182,8.8,84,0.0,6.9,6.9,100.0,15.2,2.1,0.4,-,9.5,10.9,-,14.7,1013.4,1007.2,1.6,4.07,7762.957671957672,335.8607594936709
2023-05-25,21.638166666666667,7.102166666666666,0.34143478260869564,5.121958333333334,14.022416666666667,0,0.0,87,6.7,152,0.0,5.2,5.1,98.0,16.0,0.2,-2.9,-,6.9,8.5,-,14.7,1022.1,1015.8,8.1,8.60,8039.179487179487,373.49411764705883
2023-05-26,6.279166666666666,21.53833333333333,0.23265217391304346,5.173304347826087,13.907125,345,4.6,298,16.0,484,9.9,14.6,12.2,74.0,16.8,5.2,2.4,-,10.0,10.0,-,14.5,1018.1,1012.1,3.5,6.23,6953.051724137931,186.26344086021504
2023-05-27,4.73625,22.613583333333334,0.27356521739130435,5.560125,15.35575,6,5.3,291,14.9,160,1.0,14.5,12.7,80.0,16.3,13.4,12.1,-,12.6,12.5,-,14.4,1018.1,1012.1,0.1,3.59,6384.431034482759,161.0268817204301
2023-05-28,14.186750000000002,11.139708333333333,0.34169565217391307,5.593583333333334,9.246958333333334,55,0.5,342,5.1,79,0.0,14.0,13.1,90.0,19.4,7.0,4.0,-,11.2,11.4,-,14.3,1024.9,1018.8,7.6,8.47,7006.821052631579,294.025
2023-05-29,20.33970833333333,8.26375,0.4153913043478261,3.889583333333333,9.519375,303,0.8,1,12.9,277,19.2,8.0,7.8,97.0,18.4,3.3,0.2,-,8.2,9.7,-,14.3,1018.8,1012.6,1.8,3.57,7357.191099476439,310.4382716049383
2023-05-30,6.37325,23.025625,0.18952173913043477,4.493416666666667,14.08,358,1.9,262,23.7,296,8.0,15.0,13.7,86.0,16.2,8.0,9.3,-,13.5,13.4,-,14.2,1013.9,1007.9,0.9,4.01,7592.285714285715,320.8607594936709
2023-05-31,13.500166666666667,17.498416666666667,0.18778260869565216,4.324541666666667,11.014000000000001,28,0.8,325,11.3,225,0.0,8.2,7.8,94.0,15.7,6.6,2.1,-,9.2,11.0,-,14.2,1012.4,1006.3,7.8,9.03,7983.948924731183,347.92763157894734
2023-06-01,6.1230416666666665,20.354125,0.15221739130434783,4.390416666666667,12.030833333333334,336,2.7,336,19.6,507,0.6,15.6,14.3,86.0,17.8,7.3,3.2,-,11.8,11.6,-,14.2,1011.5,1005.5,3.9,7.24,8299.25,408.48295454545456
2023-06-02,8.930375,19.759083333333333,0.15739130434782608,7.86825,17.41925,337,6.9,302,17.0,228,0.0,15.7,13.6,78.0,17.2,14.8,12.4,-,13.7,13.6,-,14.1,1005.0,999.1,7.3,8.66,7647.465,216.5222222222222
2023-06-03,16.16875,8.482166666666666,0.26799999999999996,5.8116666666666665,10.140375,0,0.0,273,4.6,81,0.0,6.2,5.6,90.0,15.5,2.9,-1.6,-,6.8,8.7,-,14.2,1017.2,1011.0,8.4,8.94,6120.395,135.98888888888888
2023-06-04,7.642791666666667,16.766125,0.1793913043478261,2.8604583333333333,10.515833333333333,43,1.5,4,10.8,191,9.6,11.1,10.4,91.0,14.7,0.8,-3.1,-,7.2,8.0,-,14.2,1015.5,1009.4,0.8,4.16,5501.24,148.46666666666667
2023-06-05,2.458041666666667,23.3785,0.09673913043478262,6.5797083333333335,16.025166666666667,177,5.1,158,13.9,309,3.0,10.8,9.5,83.0,11.2,9.4,8.4,-,10.3,10.7,-,14.0,1018.2,1012.1,0.6,3.16,7510.471052631579,314.36875
2023-06-06,2.639304347826087,21.193541666666665,0.11539130434782609,3.2064583333333334,6.125416666666666,158,3.6,160,10.3,233,1.8,10.3,8.8,81.0,12.0,8.6,5.8,-,9.4,10.0,-,13.9,1028.7,1022.5,0.5,4.18,7643.9921875,311.19871794871796
2023-06-07,6.312166666666666,17.620541666666668,0.17482608695652174,3.531333333333333,6.964833333333334,142,2.8,177,6.7,114,0.0,10.2,8.1,73.0,12.5,7.9,4.1,-,8.8,9.5,-,13.8,1031.4,1025.2,1.6,4.64,8098.565789473684,345.6513157894737
2023-06-08,8.256,13.627833333333333,0.21691304347826088,3.080375,9.233583333333334,250,0.5,140,6.7,94,0.0,3.6,3.6,99.0,14.9,0.9,-2.3,-,6.3,8.3,-,13.7,1026.5,1020.2,7.4,8.55,8382.365789473684,327.875
2023-06-09,11.777833333333334,11.967291666666666,0.2581304347826087,4.231125,9.099208333333333,29,0.7,99,7.2,89,0.0,5.1,5.0,99.0,14.7,3.6,0.5,-,7.4,8.7,-,13.6,1022.7,1016.4,5.3,6.09,7603.88947368421,157.28947368421052
2023-06-10,13.450333333333333,2.2937083333333335,0.3962173913043478,6.605125,11.599625000000001,184,0.1,48,5.1,46,0.0,2.8,2.8,99.0,15.1,0.7,-2.9,-,5.6,7.6,-,13.5,1022.3,1016.0,7.4,8.49,7603.88947368421,157.28947368421052
2023-06-11,11.226083333333333,6.687666666666666,0.3225217391304348,2.9600416666666667,5.992125000000001,148,0.2,271,4.1,42,0.0,0.8,0.8,99.0,14.2,-1.8,-5.9,-,3.8,6.2,-,13.4,1020.2,1013.9,7.9,8.59,6500.273684210526,123.02631578947368
2023-06-12,10.723791666666665,11.927124999999998,0.31665217391304346,5.917291666666666,13.410916666666665,186,0.6,221,8.2,96,0.0,1.8,1.8,99.0,14.2,-1.0,-4.3,-,3.5,5.7,-,13.2,1015.2,1008.9,5.2,6.70,7493.978723404255,322.56756756756755
2023-06-13,8.62875,13.125166666666667,0.25456521739130433,4.335083333333333,11.271625,118,0.3,262,7.2,84,1.2,1.3,1.3,99.0,12.7,-0.9,-4.4,-,3.8,5.9,-,13.0,1020.1,1013.8,5.5,6.75,7854.238095238095,350.9493670886076
2023-06-14,10.350125,13.402041666666667,0.23595652173913045,4.494458333333333,6.932833333333334,307,0.4,214,6.2,61,0.0,6.9,6.8,98.0,13.4,0.7,-1.0,-,7.2,7.7,-,12.8,1020.4,1014.2,5.3,7.16,8022.271052631579,351.9144736842105
2023-06-15,17.216125,4.970875,0.3341304347826087,6.416333333333333,10.786375,13,0.4,4,5.1,64,0.0,4.4,4.3,98.0,14.9,3.3,-1.1,-,6.2,7.6,-,12.7,1015.6,1009.4,7.9,8.58,8241.954545454546,354.29605263157896
2023-06-16,15.2995,2.303375,0.39856521739130435,7.680708333333333,12.615375,355,0.5,263,4.1,74,0.0,0.0,-0.1,98.0,13.1,-2.6,-7.6,-,3.3,5.5,-,12.6,1014.8,1008.5,8.2,8.52,7359.76404494382,151.6216216216216
2023-06-17,10.199458333333334,12.692083333333334,0.28695652173913044,4.318791666666667,8.518208333333334,212,0.9,107,12.4,281,4.0,2.7,2.6,98.0,14.8,-0.1,-1.8,-,3.9,5.6,-,12.5,1017.3,1011.0,0.3,3.28,7337.100543478261,155.3397435897436
2023-06-18,6.192958333333333,22.895666666666667,0.2252173913043478,3.3493333333333335,6.095458333333333,96,5.3,73,12.4,269,2.0,13.9,11.8,77.0,15.2,2.6,1.9,-,10.6,10.0,-,12.3,1017.0,1011.0,1.0,4.29,6155.069892473119,106.8625
2023-06-19,18.795083333333334,7.058541666666667,0.3038695652173913,5.782166666666666,8.766458333333333,105,4.2,115,9.3,133,0.2,13.7,11.1,71.0,15.8,10.2,8.6,-,10.4,10.3,-,12.2,1016.6,1010.6,1.7,4.07,7158.935483870968,306.225
